Supplier_Name,OrderNumber,OrderDate,ItemDeliveryDate,SupplierCode,LineValue,Order Value,CostCentre,Description
Suez Recycling & Recovery Uk Limited                                                      ,NP03668   ,2020-05-19,2020-05-26,562017    ,1024,16155,Refuse Collection & Recycling                                                                                                                                                                           ,Additional Collections                                                                                                                                                                                                                                                                                      
Suez Recycling & Recovery Uk Limited                                                      ,NP03668   ,2020-05-19,2020-05-26,562017    ,24,16155,Refuse Collection & Recycling                                                                                                                                                                           ,AHP Collections                                                                                                                                                                                                                                                                                             
Suez Recycling & Recovery Uk Limited                                                      ,NP03668   ,2020-05-19,2020-05-26,562017    ,6718,16155,Refuse Collection & Recycling                                                                                                                                                                           ,Assisted Recycling Collections April 2020                                                                                                                                                                                                                                                                   
Suez Recycling & Recovery Uk Limited                                                      ,NP03668   ,2020-05-19,2020-05-26,562017    ,2841,16155,Refuse Collection & Recycling                                                                                                                                                                           ,Assisted Refuse Collections                                                                                                                                                                                                                                                                                 
Suez Recycling & Recovery Uk Limited                                                      ,NP03668   ,2020-05-19,2020-05-26,562017    ,683,16155,Refuse Collection & Recycling                                                                                                                                                                           ,Dog bin Variations                                                                                                                                                                                                                                                                                          
Suez Recycling & Recovery Uk Limited                                                      ,NP03668   ,2020-05-19,2020-05-26,562017    ,3522,16155,Refuse Collection & Recycling                                                                                                                                                                           ,Schedule 2 Recycling Collections                                                                                                                                                                                                                                                                            
Suez Recycling & Recovery Uk Limited                                                      ,NP03668   ,2020-05-19,2020-05-26,562017    ,1340,16155,Refuse Collection & Recycling                                                                                                                                                                           ,Schedule 2 Refuse Collections                                                                                                                                                                                                                                                                               
Suez Recycling & Recovery Uk Limited                                                      ,NP03662   ,2020-05-18,2020-05-25,562017    ,95,7488,Refuse Collection & Recycling                                                                                                                                                                           ,Bin Deliveries                                                                                                                                                                                                                                                                                              
Suez Recycling & Recovery Uk Limited                                                      ,NP03662   ,2020-05-18,2020-05-25,562017    ,176,7488,Refuse Collection & Recycling                                                                                                                                                                           ,Operating Costs - Labour April 2020                                                                                                                                                                                                                                                                         
Suez Recycling & Recovery Uk Limited                                                      ,NP03662   ,2020-05-18,2020-05-25,562017    ,7216,7488,Refuse Collection & Recycling                                                                                                                                                                           ,Vehicle costs                                                                                                                                                                                                                                                                                               
Chubb Fire & Security Limited                                                             ,NP03647   ,2020-05-13,2020-05-20,901130    ,9828,9828,Supervision And Mgt Special                                                                                                                                                                             ,Chubb PM Contract 1/5/20 to 31/07/20 inv 5008                                                                                                                                                                                                                                                               
Northern Housing Consortium Ltd                                                           ,NP03646   ,2020-05-13,2020-05-20,459790    ,10811,10811,Supervision And Mgt Special                                                                                                                                                                             ,Chubb Maintenance contract/fee 1/2/20 to 30/0                                                                                                                                                                                                                                                               
