Number and types of applications by all account customers,,,,,,,,,,,,
,,,,,,,,,,,,
Metrics, ,,,,,,,,,,,
Calendar Month,Jan-20,,,,,,,,,,,
Account Customer,FR,DFL,TP,DLG,OS(W),OS(NPW),OS(P),OS(NPP),SIMS,OC1,OC2,Total
MARTIN LEE & CO,1,0,0,3,2,0,0,0,0,11,3,20
MATRIX SOLICITORS LTD,0,0,0,4,2,0,1,0,0,11,2,20
MORRIS & COMPANY LTD,0,0,0,3,0,0,0,0,0,13,4,20
NEEDLE PARTNERS LIMITED,0,1,0,2,0,0,3,0,0,11,3,20
NEW LAW LEGAL LTD T/A NEW LAW SOLICITORS,0,0,0,5,0,0,0,0,0,15,0,20
NICHOLLS HENSTOCK AND STEVENSON,0,0,1,11,0,0,0,0,0,7,1,20
OLD VICARAGE ADV LEGAL (KEMPSTON),0,0,0,4,1,0,0,0,0,14,1,20
ORCHID LAW,0,0,1,1,1,0,0,0,0,11,6,20
PAMELA CLEMO & CO,0,0,0,2,2,0,1,0,0,9,6,20
PAUL O'SULLIVAN,0,0,0,0,0,0,0,0,0,20,0,20
PENNINE SOLICITORS,0,2,0,3,6,0,1,0,0,7,1,20
PERCY WALKER & CO,0,0,0,4,2,0,1,0,0,11,2,20
PHILIP AVERY & CO,0,0,0,3,0,0,0,0,0,12,5,20
PHILIP HOOK LLB SOLICITOR,0,0,1,6,1,0,2,0,0,7,3,20
PHILIP ROACHE,0,0,1,3,3,0,1,0,0,10,2,20
POWELLS RURAL PROP PROFF LTD,0,0,0,0,0,0,0,0,0,17,3,20
QUINTEL INTELLIGENCE LIMITED,0,0,0,0,0,0,0,0,0,20,0,20
RAYMOND & CO,0,1,0,3,2,0,1,0,0,12,1,20
RBC EUROPE LIMITED,0,0,0,0,0,0,0,0,0,18,2,20
RBKC TMO,0,0,0,0,0,0,0,0,0,17,3,20
REDWATER ESTATES LTD,0,0,0,0,0,0,0,0,0,20,0,20
REGENCY FACTORS PLC,0,0,0,2,5,0,0,0,0,11,2,20
REILLY DEVELOPMENTS LIMITED,0,0,0,0,0,0,0,0,0,19,1,20
ROPER JAMES LIMITED,0,0,0,2,0,0,0,0,0,18,0,20
S C LEGAL,0,0,0,1,3,0,0,0,0,15,1,20
SAVILLS (UK) LTD,0,0,0,0,0,0,0,0,0,20,0,20
SCOTT & STAPLETON LETTINGS LIMITED,0,0,0,0,0,0,0,0,0,8,12,20
SDKA LTD,0,0,0,2,0,0,0,0,0,16,2,20
SILVINE SOLICITORS,0,0,0,1,5,0,1,0,0,11,2,20
SOLIDUS IEP LTD,0,0,0,20,0,0,0,0,0,0,0,20
SOUTH ESSEX HOMES LIMITED,0,0,0,0,0,0,0,0,0,9,11,20
SPECIALIST FLEET SERVICES LIMITED,0,0,0,0,0,0,0,0,0,20,0,20
STEELE SMITH LLP,0,0,2,17,0,0,0,0,0,1,0,20
STEPHEN MURRAY & CO,0,0,0,0,6,0,0,0,0,11,3,20
STRUTT & PARKER LLP,0,0,0,0,0,0,0,0,0,20,0,20
STURGESS PERRING SOLS (J PERRING T/A),0,1,1,12,0,0,0,0,2,3,1,20
THE GARFITT LAW PARTNERSHIP LLP,0,0,0,1,1,0,2,0,0,10,6,20
TJX UK,0,3,0,1,0,0,0,0,0,14,2,20
VENATOR LEGAL SERVICES LIMITED,0,0,1,5,4,1,1,0,1,7,0,20
VINCENT YEE SOLICITORS LTD,0,1,0,4,6,0,0,0,0,7,2,20
Y BACCHUS & CO,0,0,0,1,0,0,0,0,0,17,2,20
ADRIAN L BROMILEY,0,0,2,0,0,0,0,0,0,16,1,19
AHMAD & WILLIAMS SOLICITORS,0,0,0,7,3,0,0,0,0,8,1,19
ALBAN GOULD BAKER & CO,0,0,0,8,2,0,0,0,0,6,3,19
ANGELSEY REAL ESTATE LTD,0,0,0,0,0,0,0,0,0,16,3,19
ANITA L. BRICE,0,0,0,1,1,0,0,0,0,9,8,19
ARDENS SOLICITORS,1,0,0,5,0,1,0,0,0,7,5,19
ASHLEY TAYLORS LEGAL LIMITED,0,0,0,5,0,0,0,0,0,14,0,19
AUDLEY CHAUCER LIMITED,0,0,0,2,0,0,0,0,0,11,6,19
BAKER SKELLY LLP,0,1,0,3,2,0,1,0,1,9,2,19
BALGORES KENT LIMITED,0,0,0,0,0,0,0,0,0,19,0,19
BOOKERS & BOLTON,0,0,0,12,0,0,0,0,0,7,0,19
BOVIS HOMES (SOUTH WEST),0,2,0,10,0,0,0,0,0,5,2,19
BRIGHT HORIZONS FAMILY SOL'NS LTD,0,0,0,1,0,0,0,0,0,17,1,19
BRUMELL & SAMPLE,0,0,1,6,0,0,0,0,0,12,0,19
BURNS PROPERTY MGMT &LETTINGS LTD,0,0,0,0,0,0,0,0,0,9,10,19
CAPITA INSURANCE SERVICES LIMITED,0,0,0,0,0,0,0,0,0,19,0,19
CHESTERTON GLOBAL LTD,0,0,0,0,0,0,0,0,0,19,0,19
CLAIRE NASH SOLICITORS LIMITED,0,0,0,3,0,0,0,0,0,16,0,19
CLARKE & SIMPSON,0,0,0,0,0,0,0,0,0,18,1,19
CLOWES & CO LLP,1,1,2,9,0,0,0,0,1,5,0,19
COMLAND PLC,0,0,0,0,0,0,0,0,0,7,12,19
COOPER & TANNER CHD SURVEYORS,0,0,0,0,0,0,0,0,0,16,3,19
CVS (UK) LIMITED,0,1,0,1,0,0,0,0,0,16,1,19
DSJM LTD,0,0,0,0,0,0,0,0,0,19,0,19
EDMONDSONS,0,0,0,3,5,0,1,0,0,7,3,19
EDWARD JONES & SON,1,0,0,3,5,0,0,0,1,9,0,19
ENGLAND KERR HANDS & CO,0,0,0,4,3,0,0,0,0,11,1,19
ENVIRONMENT AGENCY,0,0,0,0,0,0,0,0,0,19,0,19
ESSO PETROLEUM COMPANY LIMITED,0,0,0,0,0,0,0,0,0,14,5,19
FAEGRE BAKER DANIELS LLP,0,0,0,0,3,0,0,0,0,12,4,19
FITZPATRICK & CO SOLICITORS,0,0,0,13,1,0,0,0,0,3,2,19
FLAXFIELDS LIMITED,0,0,0,0,0,0,0,0,0,1,18,19
FORESTRY COMMISSION,0,0,0,0,0,0,0,0,0,16,3,19
GEDLING BOROUGH COUNCIL,0,0,0,0,0,0,0,0,0,18,1,19
GEORGE ANTHONY ANDREWS,0,0,0,8,2,0,0,0,0,4,5,19
GOODWINS FAMILY LAW SOLICITORS,0,0,0,0,0,0,0,0,0,14,5,19
GRANGEFORD INVESTMENTS LIMITED,0,0,0,0,0,0,0,0,0,13,6,19
GRAYFIELD SOLICITORS,0,0,0,3,0,0,0,0,0,15,1,19
GREENSLADE TAYLOR HUNT,0,0,0,0,0,0,0,0,0,17,2,19
H M LAW SOLS,0,0,0,1,1,0,0,0,0,15,2,19
HARSHA THAWANI LAW LTD,0,0,0,0,0,0,0,0,0,18,1,19
HAYMAN-JOYCE,0,0,0,0,0,0,0,0,0,19,0,19
HEATH & BLENKINSOP,0,0,0,4,2,0,0,0,0,10,3,19
HELDER ROBERTS & CO,0,0,0,0,6,0,0,0,1,9,3,19
HODGE JONES & ALLEN LLP,0,0,0,1,0,0,0,0,0,18,0,19
HOLME FINANCE LTD,0,0,0,0,19,0,0,0,0,0,0,19
HUGHMANS,0,0,0,5,1,0,0,0,0,12,1,19
INVESTEC BANK PLC,0,0,0,0,0,0,0,0,0,19,0,19
JF SURVEYORS LTD,0,0,0,0,0,0,0,0,0,18,1,19
JUST WILLS PLC,0,0,0,0,0,0,0,0,0,19,0,19
L&G BRACEGIRDLE LTD,0,0,0,0,0,0,0,0,0,17,2,19
LEADING BUSINESS SERVICES LTD,0,0,0,0,0,0,0,0,0,19,0,19
LEGAL CLARITY LIMITED,0,0,0,2,0,0,1,0,0,13,3,19
LEVER & CO,0,0,0,3,0,0,0,0,0,15,1,19
LOANSANDMORE.COM,0,0,0,0,0,0,0,0,0,19,0,19
LONDON & WESTERN HOLDINGS PLC,0,0,0,0,0,0,0,0,0,19,0,19
MARTYN FORD,0,1,0,4,3,0,0,0,0,10,1,19
MAX WILEY & CO,0,2,0,5,1,0,0,0,0,9,2,19
MCGLENNONS,0,3,0,5,1,0,1,0,0,5,4,19
MCKEOWN & CO LLP%,0,0,0,0,0,0,0,0,0,3,16,19
METHODIST HOMES,0,0,0,0,0,0,0,0,0,10,9,19
MINIHAN MCALISTER LIMITED,1,0,0,6,0,1,0,0,1,9,1,19
MORGAN REED LLP,0,0,0,0,3,0,11,0,0,4,1,19
MOVINGWORKS LIMITED,0,0,0,0,0,0,0,0,0,19,0,19
MULLBERRY HOMES LIMITED,0,0,0,3,2,0,1,0,0,13,0,19
MYERS CLARK,0,0,0,0,0,0,0,0,0,14,5,19
NATHAN & CO,0,1,0,4,0,0,0,0,0,9,5,19
NEW ESTATE MANAGEMENT LIMITED,0,0,0,0,0,0,0,0,0,8,11,19
NEWPORT CITY HOMES HOUSG ASSN LTD,0,0,0,0,0,0,0,0,0,17,2,19
NFC HOMES LIMITED,0,0,0,0,0,0,0,0,0,19,0,19
NOVITAS LOANS LIMITED,0,0,0,0,0,0,0,0,0,19,0,19
NUTTALL PARKER COMMERCIAL LLP,0,0,0,0,0,0,0,0,0,19,0,19
OFGEM,0,0,0,0,0,0,0,0,0,19,0,19
OPTIMUM LEGAL SOLUTIONS LIMITED,0,0,0,6,3,0,0,0,0,8,2,19
PEER GROUP PLC,0,0,0,2,0,0,0,0,0,11,6,19
POCKET LIVING LTD,0,0,0,0,0,0,0,0,0,18,1,19
POWELLS LAW LLP (WALTON),0,0,0,4,6,0,0,0,0,8,1,19
PRINCIPIA ESTATE & ASSET MAN LTD,0,0,0,0,0,0,0,0,0,6,13,19
PROPERTS,0,0,0,4,1,0,0,0,0,11,3,19
PURE PROPERTY LAW LLP,0,0,3,16,0,0,0,0,0,0,0,19
R A WILKINSON,0,0,0,3,2,0,0,0,0,13,1,19
R W ANDERSON,0,1,0,4,0,0,0,0,0,9,5,19
RB OF KINGSTON UPON THAMES,0,0,0,0,0,0,0,0,0,19,0,19
RED ROCK ESTATE & PRPTY MGMT LTD,0,0,0,0,0,0,0,0,0,11,8,19
ROBSON LAIDLER ACCOUNTANTS LIMITED,0,0,0,0,0,0,0,0,0,19,0,19
ROGER PARRY & PARTNERS LLP,0,0,0,0,0,0,0,0,0,18,1,19
SHAHID RAHMAN,0,0,0,4,5,0,0,0,0,7,3,19
SOUTH LONDON CHURCH FUND,0,0,0,0,0,0,0,0,0,17,2,19
SPOT DEVELOPMENTS LIMITED,0,0,0,0,0,0,0,0,0,19,0,19
SPRINGFIELDS,0,0,0,1,0,0,0,0,0,18,0,19
ST ALBANS DIOCESAN BOARD FINANCE,0,0,0,1,0,0,0,0,0,13,5,19
ST CHRISTOPHER'S FELLOWSHIP,0,0,0,0,0,0,0,0,0,19,0,19
ST FRANCIS GROUP LIMITED,0,0,0,0,0,0,0,0,0,16,3,19
STEINBERGS,0,0,0,0,0,0,0,0,0,19,0,19
SUMMERFIELD BROWNE LIMITED,0,0,0,3,2,0,0,0,0,14,0,19
TENET BUSINESS SOLUTIONS LIMITED,0,0,0,0,0,0,0,0,0,19,0,19
THE ROYAL BANK OF SCOTLAND PLC,0,0,0,0,0,0,0,0,0,18,1,19
TRESILLIAN SHAW & GODDARD SOLICITO,0,0,0,2,1,0,0,0,0,15,1,19
UK POWER NETWORKS (OPERATIONS) LTD,0,0,0,0,0,0,0,0,0,19,0,19
WESCOT CREDIT SERVICES LTD,0,0,0,0,0,0,0,0,0,19,0,19
WIGGIN LLP,0,0,0,4,0,0,2,0,0,11,2,19
WILTSHIRE COUNCIL,0,0,0,0,0,0,0,0,0,19,0,19
WOODBAR PROPERTIES LTD,0,0,0,0,0,0,0,0,0,19,0,19
AAH PHARMACEUTICALS LTD,0,0,0,0,0,0,0,0,0,17,1,18
ABACUS FUNDING LIMITED,0,0,0,0,0,0,0,0,0,18,0,18
ACCOUNTANCY SOLUTIONS (UK) LIMITED,4,1,2,11,0,0,0,0,0,0,0,18
ACER SOLICITORS,0,0,1,4,1,0,1,0,0,9,2,18
AGENT AND HOMES LIMITED,0,0,0,0,0,0,0,0,0,18,0,18
AMR SURVEYORS LIMITED,0,0,0,0,0,0,0,0,0,11,7,18
ANTHONY JACOBS & CO,0,0,1,4,1,0,0,0,0,9,3,18
ANTONY A HOLMES,3,0,1,3,3,0,0,0,0,5,3,18
ASDA STORES LIMITED,0,0,0,0,0,0,0,0,0,16,2,18
AWAN LEGAL ASSOCIATES LTD,0,0,0,7,7,0,0,0,0,4,0,18
BAILHACHE LAW LIMITED,0,0,0,2,3,0,0,0,0,9,4,18
BRAY EST (PROPERTY MANAGEMENT) LTD,0,0,0,0,0,0,0,0,0,8,10,18
BRIGHTSTAR FINANCIAL LTD,0,0,0,0,0,0,0,0,0,18,0,18
BRITISH CAR AUCTIONS LTD,0,0,0,3,0,0,0,0,0,14,1,18
BROCKINGTON CARROLL SOLICITORS,0,0,0,2,0,0,0,0,1,13,2,18
CANDEY LIMITED,0,0,0,0,0,0,0,0,0,17,1,18
CARE & REPAIR IN POWYS,0,0,0,0,0,0,0,0,1,17,0,18
CHANDARANA & CO,0,1,0,0,4,0,0,0,0,9,4,18
CHERWELL DISTRICT COUNCIL,0,0,0,0,0,0,0,0,0,16,2,18
CHESHIRE PEAKS & PLAINS HOUSING TRUST,0,0,0,0,0,0,0,0,0,14,4,18
CHESTERTON GLOBAL LIMITED,0,0,0,0,0,0,0,0,0,18,0,18
CHESTERTON GLOBAL LTD,0,0,0,0,0,0,0,0,0,18,0,18
CHESTERTON GLOBAL LTD,0,0,0,0,0,0,0,0,0,18,0,18
CHOPRA & GILL SOLICITORS,0,0,0,5,0,0,0,0,0,11,2,18
CHRIS CLARK SOLICITORS,0,0,0,2,3,0,1,0,0,7,5,18
CITY OF YORK COUNCIL,0,0,0,2,0,0,0,0,0,11,5,18
CLAPHAM LAW LLP,0,2,0,3,2,0,0,0,0,9,2,18
CLASP LTD,0,0,0,0,0,0,0,0,0,18,0,18
CLB LAWYERS,0,0,1,4,4,0,1,0,1,3,4,18
CLIVE EMSON AUCTIONEERS,0,0,0,0,0,0,0,0,0,18,0,18
CONWAY & COMPANY (HARROW),0,3,1,14,0,0,0,0,0,0,0,18
D K MACBRYDE,0,0,0,1,0,0,0,0,2,10,5,18
DABORA CONWAY LTD,0,0,0,0,0,0,0,0,0,18,0,18
DAVID ALLEN FINANCIAL SERVICES,0,0,0,6,0,0,0,0,0,12,0,18
DENBIGHSHIRE COUNTY COUNCIL,0,0,0,0,0,0,0,0,0,18,0,18
DRUITTS,0,1,1,11,0,0,0,0,0,2,3,18
DUNN & CO SOLICITORS,0,0,0,3,1,0,0,0,0,10,4,18
EAGLE ONE LIMITED,0,0,0,0,0,0,0,0,0,16,2,18
ELIZABETH MIDDLETON SOLICITORS,0,0,0,6,0,0,0,0,0,12,0,18
EMMS GILMORE LIBERSON LIMITED,0,1,0,5,0,0,0,0,0,11,1,18
ENDEAVOUR LAW LIMITED,1,0,0,3,0,0,0,0,0,11,3,18
ENVIRONMENT AGENCY,0,0,0,0,0,0,0,0,0,18,0,18
ERIC COWSILL,0,0,0,5,4,0,0,0,0,5,4,18
EVANS & GREAVES,0,0,1,15,0,0,0,0,1,1,0,18
FAVELL SMITH & LAWSON,0,1,3,3,3,0,0,0,0,5,3,18
FIDUCIAM SERVICES LIMITED,0,0,0,0,0,0,0,0,0,18,0,18
FINDER MONKEY.CO.UK,0,0,0,0,0,0,0,0,0,18,0,18
FSPG CHARTERED ACCOUNTANTS,0,0,0,0,0,0,0,0,0,18,0,18
GEDLING BOROUGH COUNCIL,0,0,0,0,0,0,0,0,0,15,3,18
GQS SOLICITORS,0,0,2,3,1,0,0,0,0,11,1,18
HARRIS & CO (FINCHLEY),0,1,0,1,0,0,0,0,0,11,5,18
IAN MICHAEL SNELLER T/A SNELLERS,0,0,0,0,0,0,0,0,0,7,11,18
IC LAW LIMITED,0,2,0,3,4,0,0,0,0,6,3,18
JEXCA LIMITED,0,0,0,0,0,0,0,0,0,13,5,18
JSS (SOUTH MANCHESTER) LIMITED,0,0,0,0,0,0,0,0,0,18,0,18
KENINGTONS LLP,0,0,0,0,0,0,0,0,0,6,12,18
KILIC AND KILIC SOLICITORS LIMITED,0,3,0,4,1,0,0,0,0,8,2,18
LEEK REAL ESTATE LTD,0,0,0,0,0,0,0,0,0,12,6,18
LIVE-IN GUARDIANS MANAGEMENT LTD,0,0,0,0,0,0,0,0,0,18,0,18
LSC FINANCE LTD,0,0,0,2,1,0,0,0,0,15,0,18
LUFF BROOK CARTER,0,0,0,3,2,0,1,0,0,9,3,18
MACROBERTS LLP,0,1,0,3,0,0,1,0,0,13,0,18
MEDLOCK SOLICITORS LIMITED,0,0,0,3,2,0,0,0,0,10,3,18
MENZIES LLP,0,0,0,1,0,0,0,0,0,15,2,18
MERCER AND HOLE,0,0,0,0,0,0,0,0,0,18,0,18
MICHAEL CONN GOLDSOBEL SOLICITORS,0,1,1,10,0,0,0,0,0,5,1,18
MIRSHAHI FINANCE & INVESTMENTS LTD,0,0,0,0,4,0,0,0,0,14,0,18
MORGAN CULLEN & BALL LLP,0,1,0,2,1,0,0,0,0,13,1,18
NELSON & CO SOLICITORS,0,3,0,7,0,0,0,0,0,8,0,18
NOCK DEIGHTON AGRICULTURAL LLP,0,0,0,0,1,0,0,0,0,15,2,18
NORTHERN & MIDLAND HOLDINGS LTD,0,0,0,0,0,0,0,0,0,13,5,18
NORWICH RESIDENTIAL MANAGEMENT LTD,0,0,0,0,0,0,0,0,0,9,9,18
ONESAVINGS BANK PLC,0,0,0,18,0,0,0,0,0,0,0,18
OUDINI ESTATES LTD,0,0,0,0,0,0,0,0,0,18,0,18
PAUL O'BRIEN SOLAR INSLTNS(SW)LTD,0,0,0,0,0,0,0,0,0,18,0,18
PEPPER (UK) LIMITED,0,0,0,18,0,0,0,0,0,0,0,18
PHILLIPS GREEN SOLICITORS LIMITED,0,0,0,5,5,0,2,0,1,5,0,18
POOLE TOWNSEND,1,0,0,7,0,0,0,0,0,9,1,18
PORT OF LONDON AUTHORITY,3,0,0,0,0,0,0,0,0,15,0,18
RATHBONE TRUST COMPANY LIMITED,0,0,0,9,0,0,0,0,0,9,0,18
REYNOLDS COLMAN BRADLEY LLP,0,0,0,0,0,0,0,0,0,15,3,18
RICKARD LUCKIN LIMITED,0,0,0,0,0,0,0,0,0,17,1,18
RITA SEN SOLICITOR,0,0,0,3,0,0,0,0,0,12,3,18
ROBERT SHAW & CO,0,0,0,2,0,0,0,0,0,16,0,18
ROBERT STERLING SURVEYORS LLP,0,0,0,0,0,0,0,0,0,18,0,18
ROKSTONE LIMITED,0,0,0,0,0,0,0,0,0,18,0,18
ROWLAND LAW LIMITED,0,0,0,0,0,0,0,0,0,17,1,18
RTA BUSINESS CONSULTANTS LTD,0,0,0,0,0,0,0,0,0,18,0,18
SABEERS STONE GREENE LLP,0,1,0,2,8,0,0,0,0,4,3,18
SANDOM ROBINSON,0,0,1,11,0,0,0,0,0,5,1,18
SAVILLS (UK) LIMITED,0,0,0,0,0,0,0,0,0,18,0,18
SAVILLS (UK) LTD,0,0,0,0,0,0,0,0,0,15,3,18
SAWYER FIELDING LTD,0,0,0,0,0,0,0,0,0,7,11,18
SILK FAMILY LAW LIMITED,0,0,0,4,0,0,0,0,0,14,0,18
SOUTH SOMERSET DISTRICT COUNCIL,0,0,0,2,0,0,0,0,0,13,3,18
SOUTH SOMERSET DISTRICT COUNCIL,0,0,0,0,0,0,0,0,0,18,0,18
SOUTHSIDE PROP MAN SERVICES LTD,0,0,0,0,0,0,0,0,0,10,8,18
STAN BARING,0,1,0,3,1,0,0,0,0,9,4,18
STATKRAFT UK LTD,0,0,0,0,0,0,0,0,0,15,3,18
SVENSKA HANDELSBANKEN AB (PUBL),0,0,0,0,0,0,0,0,0,18,0,18
SVENSKA HANDELSBANKEN AB (PUBL),0,0,0,0,0,0,0,0,0,18,0,18
SVENSKA HANDELSBANKEN AB (PUBL),0,0,0,0,0,0,0,0,0,18,0,18
SWALE SOLICITORS,0,0,0,3,1,0,0,0,0,13,1,18
TAJ SOLICITORS,0,1,0,2,3,0,0,0,0,10,2,18
TALCS LIMITED T/A FTA LAW LIMITED,0,0,0,2,2,0,0,0,3,6,5,18
TRUSTMGT GROUP LIMITED,0,0,0,0,0,0,0,0,0,13,5,18
UK PROPERTY TRUST LTD,0,0,0,0,0,0,0,0,0,18,0,18
UKLD LIMITED,0,0,0,3,1,0,0,0,1,8,5,18
V P THAKRAR,0,0,0,6,4,0,0,0,0,7,1,18
VIZORS ESTATE AGENTS,0,0,0,0,0,0,0,0,0,18,0,18
WENDY HOPKINS FAMILY LAW PRACTICE LLP,0,0,0,8,0,0,0,0,0,8,2,18
WHEATLEY GROUP DEVELOPMENTS LIMITE,0,0,0,0,0,0,0,0,0,18,0,18
WILLIAMSON & BARNES,0,0,2,13,0,0,0,0,0,1,2,18
WILTON LAW LLP,0,0,0,0,0,0,0,0,0,13,5,18
WILTON MORGAN LIMITED,0,0,0,0,0,0,0,0,0,11,7,18
WOOLLEY & CO LIMITED,0,0,0,2,0,0,0,0,0,14,2,18
ABBOTT SOLICITORS LLP,1,0,0,10,6,0,0,0,0,0,0,17
AFP HEALTH & SAFETY CONSULT LTD,0,0,0,0,0,0,0,0,0,17,0,17
AITCH ESTATES LIMITED,0,0,0,0,0,0,0,0,0,17,0,17
AMP ENERGY SERVICES LIMITED,0,0,0,0,0,0,0,0,0,5,12,17
Andrew & Co LLP,1,2,5,9,0,0,0,0,0,0,0,17
ANNA ASHTON ESTATE AGENTS LTD,0,0,0,0,0,0,0,0,0,17,0,17
ARORA LODHI HEATH SOLICITORS,0,1,0,1,1,0,0,0,0,12,2,17
ASPECT LAW LIMITED,0,0,0,0,0,0,0,0,0,14,3,17
ASSOCIATED BRITISH PORTS,0,0,0,0,0,0,0,0,0,17,0,17
BATTERSEA POWER STATION DEVELOPMENT CO LTD,0,0,0,0,0,0,0,0,0,7,10,17
BDO LIMITED,0,0,0,0,0,0,0,0,0,17,0,17
BEECH DEVELOPMENTS (NW) LIMITED,0,0,0,0,0,0,0,0,0,6,11,17
BELLWAY HOMES LIMITED,0,0,0,0,0,0,0,0,0,17,0,17
BILL TANDY AND COMPANY LIMITED,0,0,0,0,0,0,0,0,0,17,0,17
BLOOMHALL LTD,0,0,0,0,0,0,0,0,0,17,0,17
BRIGGS & STONE LIMITED,0,0,0,0,0,0,0,0,0,17,0,17
BRIXLEY LIMITED,0,0,0,0,0,0,0,0,0,14,3,17
BROOMHALL & CO,0,0,0,4,1,0,0,0,0,9,3,17
BUCKINGHAMSHIRE BUILDING SOCIETY,0,0,0,17,0,0,0,0,0,0,0,17
C&S BLDRS MRCHTS(STAMFORD HILL)LTD,0,0,0,0,0,0,0,0,0,17,0,17
CAMBRIDGE WILLS & LEGAL SERVICES,0,0,0,0,0,0,0,0,0,17,0,17
CAMPBELL HOOPER & CO,0,0,1,5,1,0,0,0,0,8,2,17
CAROLINE GRACE TRADING AS GRACE &,0,0,0,1,2,0,1,0,0,12,1,17
CARYS L HUGHES,0,0,1,3,3,0,0,0,0,7,3,17
CASTLE ESTATES (PROPERTY MAN,0,0,0,0,0,0,0,0,0,13,4,17
CENTRIC SECURITIES LIMITED,0,0,0,0,0,0,0,0,0,15,2,17
CHASE EVANS RESIDENTIAL LIMITED,0,0,0,0,0,0,0,0,0,17,0,17
CHESTERTON GLOBAL LTD,0,0,0,0,0,0,0,0,0,17,0,17
CHESTERTON GLOBAL LTD,0,0,0,0,0,0,0,0,0,17,0,17
COGNITIVE LAW LIMITED,0,0,0,3,1,0,0,0,0,10,3,17
COHEN ARNOLD,0,0,0,0,0,0,0,0,0,17,0,17
CROUCHER NEEDHAM LIMITED,0,0,0,0,0,0,0,0,0,17,0,17
DCB LEGAL LTD,0,0,0,3,0,0,0,0,0,14,0,17
DENBIGHSHIRE COUNTY COUNCIL,0,0,0,0,0,0,0,0,0,17,0,17
DIAMONDS SOLICITORS LTD,1,0,0,5,2,0,1,0,0,6,2,17
EDWARD PRENTICE LIMITED,0,0,0,0,0,0,0,0,0,11,6,17
FOUR OAKS LEGAL SREVICES LTD,0,0,0,5,0,0,0,0,0,12,0,17
FRY & CO,0,0,0,0,0,0,0,0,0,3,14,17
GARWOOD & TAN LIMITED,3,1,0,4,0,0,0,0,0,9,0,17
GASCOINES GROUP LTD,0,0,0,0,0,0,0,0,0,15,2,17
GENESIS HOMES (NORTH) LIMITED,0,0,0,0,0,0,0,0,0,17,0,17
GILPIN ENERGY LIMITED,0,0,0,0,0,0,0,0,0,17,0,17
GRIFFINS,0,0,0,0,0,0,0,0,0,17,0,17
GULBENKIAN ANDONIAN SOLICITORS,0,0,2,7,1,0,7,0,0,0,0,17
GULL LAW CHAMBERS LTD,0,0,0,3,2,0,0,0,1,9,2,17
HADLEYS WILLS AND ESTATE LIMITED,0,0,0,0,0,0,0,0,0,17,0,17
HALIFAX LOANS LIMITED,0,0,0,5,0,0,0,0,0,0,12,17
HARTWIG,0,0,0,2,1,0,0,0,0,12,2,17
HEATHER MAINS & CO,0,0,0,1,1,0,0,0,0,11,4,17
HEATON (RESIDENTIAL) LIMITED,0,0,0,0,0,0,0,0,0,17,0,17
HEBBAR & CO SOLICITORS,0,0,0,7,1,0,0,0,0,8,1,17
HUTHARTS LAW FIRM,0,0,0,5,3,0,1,0,0,5,3,17
INTEGRAL LAW LTD,0,1,0,2,4,0,0,0,0,8,2,17
ITK (PROPERTY SERVICES) LTD,0,0,0,0,0,0,0,0,0,9,8,17
IWC ESTATE PLANNING & MGMT LTD,0,0,0,0,0,0,0,0,0,16,1,17
J NICHOLSON & SON,0,0,0,0,0,0,0,0,0,9,8,17
JACKSON-STOPS & STAFF,0,0,0,0,0,0,0,0,0,17,0,17
JEREMY SIMON & CO,0,0,1,2,3,0,0,0,0,9,2,17
JLES GROUP LIMITED,0,0,0,0,0,0,0,0,0,13,4,17
JOEL MICHAELS REYNOLDS LTD,0,0,0,0,0,0,0,0,0,17,0,17
JOHN POYSER,0,0,0,5,1,0,0,0,0,11,0,17
JONATHAN D PREECE LTD,0,0,0,0,0,0,0,0,0,17,0,17
JUSTICE SOLICITORS,1,0,0,4,1,0,0,0,0,10,1,17
K T MANAGEMENT COMPANY (UK) LTD,0,0,0,0,0,0,0,0,0,8,9,17
KAISER SOLICITORS LIMITED,0,0,0,3,0,0,0,0,0,14,0,17
KRESTON LAW LTD,0,1,0,3,0,0,0,0,0,12,1,17
LABRUMS,0,0,2,15,0,0,0,0,0,0,0,17
LAWRENCE & WIGHTMAN,0,0,0,0,0,0,0,0,0,11,6,17
LB OF CAMDEN ENVIRONMENT SERVICE,0,0,0,0,0,0,0,0,0,16,1,17
LESLIE TREVOR LTD,1,0,0,3,1,0,2,0,0,4,6,17
LEWIS ONIONS SOLICITORS,0,0,0,0,0,0,0,0,0,17,0,17
LINEA NW3 LTD,0,0,0,0,0,0,0,0,0,17,0,17
LONDON BOROUGH OF HAVERING,0,0,0,0,0,0,0,0,0,14,3,17
LONGHURST GROUP LTD,0,0,0,0,0,0,0,0,0,12,5,17
LOVETTS,0,0,0,0,0,0,0,0,0,16,1,17
LUDLOW LANE SOLICITORS LTD,0,0,0,2,1,0,0,0,0,9,5,17
MAINTWORKS.CO.UK LIMITED,0,0,0,0,0,0,0,0,0,17,0,17
MAITLANDS ACORN PROFESSIONAL LTD,0,0,0,0,0,0,0,0,0,17,0,17
MARK MATTHEWS & CO,0,0,0,4,1,0,0,0,0,9,3,17
MARY MONSON SOLICITORS,0,2,1,10,0,0,3,0,0,1,0,17
MD LAW,0,0,0,2,0,0,0,0,0,14,1,17
