Number and types of applications by all account customers,,,,,,,,,,,,
,,,,,,,,,,,,
Metrics, ,,,,,,,,,,,
Calendar Month,May-20,,,,,,,,,,,
Account Customer,FR,DFL,TP,DLG,OS(W),OS(NPW),OS(P),OS(NPP),SIMS,OC1,OC2,Total
CARTER DEVILLE,0,0,0,1,3,0,2,0,0,12,3,21
CHAPPLE & CO,0,0,0,2,2,0,0,0,0,16,1,21
CHESTERTON GLOBAL LTD,0,0,0,0,0,0,0,0,0,21,0,21
CILEC LTD T/A TERSONS,0,0,0,0,0,0,0,0,0,11,10,21
CONWAY & CO,0,0,0,5,3,0,2,0,2,6,3,21
CORBIN & HASSAN (UK) LLP,0,0,0,2,5,0,1,0,0,10,3,21
COTTSWAY HOUSING ASSOCIATION LTD,0,0,0,0,0,0,0,0,0,13,8,21
CROWLEY & CO,0,0,0,6,1,0,0,0,0,11,3,21
DIBBENS SOLICITORS,0,0,0,7,3,0,2,0,2,6,1,21
DUANE MORRIS,0,0,0,4,0,0,0,0,0,13,4,21
DW SOLICITORS LTD,0,0,0,0,4,0,0,0,0,17,0,21
ELLIS & CO,0,0,0,12,2,0,2,0,0,4,1,21
ETTINGER & VICKERS,0,0,0,9,7,0,1,0,0,4,0,21
FINANCIAL CRIME SERVICES LTD,0,0,0,0,0,0,0,0,0,21,0,21
G&D SOLICITORS LIMITED,0,0,0,0,0,0,1,0,0,20,0,21
HALL BROWN LTD,0,0,0,1,0,0,0,0,0,19,1,21
HMS PROPERTY MGMT SRVS LTD,0,0,0,0,0,0,0,0,0,15,6,21
HOGAN LISLE SOLICITORS,0,0,0,2,1,0,1,0,0,15,2,21
HORIZON LAW,0,0,0,2,4,0,3,0,0,9,3,21
HOWARD FITTON,0,0,0,7,3,0,0,0,0,7,4,21
HOWE & SPENDER,0,0,0,3,7,0,1,0,0,5,5,21
HUGHES JENKINS,1,0,0,5,5,0,0,0,2,8,0,21
HUTTONS,0,1,0,8,4,0,2,0,0,5,1,21
INTERNATIONAL GROUP LIMITED,0,0,0,0,0,0,0,0,0,15,6,21
J SCOTT & CO SOLICITORS LIMITED,0,1,0,0,3,0,0,0,0,12,5,21
JACKSON LONGE LIMITED,0,0,0,3,2,0,1,0,0,10,5,21
JUST REMORTGAGES LIMITED,0,0,0,0,0,0,0,0,0,21,0,21
KAULDHAR & CO,0,0,0,5,3,0,0,0,0,8,5,21
KEYLAND DEVELOPMENTS LIMITED,0,0,0,0,0,0,0,0,0,20,1,21
KRISH RATNA & CO SOLICITORS,0,2,0,4,9,0,0,0,0,5,1,21
KUDDUS SOLICITORS,0,0,0,1,6,0,1,0,0,10,3,21
LDF OPERATIONS LIMITED,0,0,0,0,0,0,0,0,0,21,0,21
LEWES SMITH,0,0,0,5,1,0,1,0,0,9,5,21
LINKLAW SOLICITORS,0,0,0,4,3,1,0,0,0,7,6,21
LONDON BOROUGH OF SUTTON,0,0,0,0,0,0,0,0,0,21,0,21
LONDON COPORATE LEGAL LIMITED,0,0,0,5,6,0,0,0,0,6,4,21
LOUGHBOROUGH BUILDING SOCIETY,0,0,0,21,0,0,0,0,0,0,0,21
MATRIX SOLICITORS LTD,0,0,0,7,6,0,0,0,0,6,2,21
MAXIM SOLICITORS,0,0,0,6,4,0,0,0,2,5,4,21
MGC SOLICITORS,0,0,0,4,3,0,0,0,1,13,0,21
MONARCH SOLICITORS LIMITED,0,0,0,1,0,0,2,0,0,15,3,21
NGA SOLICITORS,0,0,1,5,2,0,3,0,0,7,3,21
NICK PLOTNEK ASSOCIATES,0,0,0,0,0,0,0,0,0,14,7,21
NORTH WARWICKSHIRE BOROUGH COUNCIL,0,0,0,0,0,0,0,0,0,21,0,21
OLD VICARAGE ADV LEGAL (KEMPSTON),0,2,0,5,0,0,0,0,0,11,3,21
PARITY LEGAL LIMITED,0,0,0,7,6,0,0,0,0,5,3,21
PARSONS SON & BASLEY (SUSSEX) LTD,0,0,0,0,0,0,0,0,0,10,11,21
PASCHALIS LAW GROUP LIMITED,0,0,0,3,0,0,1,0,0,12,5,21
PEARCE & CO (CHERTSEY) LIMITED,0,0,0,0,0,0,0,0,0,13,8,21
PENDLE BOROUGH COUNCIL,0,1,0,3,0,0,1,0,2,12,2,21
PENNINE KENNEDY SOLICITORS,0,1,0,2,6,0,0,0,0,11,1,21
PLACE PARTNERSHIP LIMITED,0,0,0,0,0,0,0,0,0,17,4,21
PORTRAIT SOLICITORS,0,0,0,0,0,0,0,0,0,16,5,21
PROBERT LAW,0,0,0,2,7,1,0,0,0,4,7,21
PRUSINSKI SOLICITORS,0,0,0,6,7,0,2,0,0,5,1,21
QUINTEL INTELLIGENCE LIMITED,0,0,0,0,0,0,0,0,0,18,3,21
R & B LEGAL LIMITED,1,1,1,12,0,0,0,0,0,4,2,21
RATNA & CO,0,1,0,2,5,0,2,0,0,10,1,21
REGLER & COMPANY,0,0,1,4,3,0,0,0,0,8,5,21
RLE LAW PRACTICE LTD,0,0,0,2,4,0,0,0,0,12,3,21
ROSEBLADE & CO,0,0,0,1,5,0,2,0,0,11,2,21
RPW LEGAL LIMITED,0,0,0,4,0,0,0,0,0,17,0,21
RSK ADAS LTD,0,0,0,0,0,0,0,0,0,21,0,21
SABEERS STONE GREENE LLP,0,0,0,1,5,0,0,0,0,7,8,21
SARACENS SOLICITORS,0,1,0,1,5,0,1,0,0,10,3,21
SAVILLS (UK) LIMITED,0,0,0,0,0,0,0,0,0,21,0,21
SHAHID RAHMAN,0,0,0,3,8,0,0,0,0,7,3,21
SHARMAN AND SON SOLICITORS,0,1,2,17,0,0,0,0,0,1,0,21
SOUTH NORTHAMPTONSHIRE D C,0,0,0,0,0,0,0,0,0,20,1,21
STANTONS SOLICITORS,0,0,0,3,0,0,0,0,0,17,1,21
STAPLETON & SON,0,0,0,7,1,0,0,0,1,10,2,21
STONEWOOD LAWYERS LTD,0,0,0,2,7,0,0,0,1,10,1,21
STRETTON CAPITAL LIMITED,0,0,0,0,0,0,0,0,0,21,0,21
SWINBURNE SNOWBALL & JACKSON,0,0,0,4,4,0,1,0,1,9,2,21
THE ROYAL BANK OF SCOTLAND PLC,0,0,0,0,0,0,0,0,0,21,0,21
TOGETHER HOUSING ASSOC. LTD,0,0,1,0,0,0,0,0,0,11,9,21
TREVOR THOMAS SCOTT & JENKINS,0,1,1,3,0,0,0,0,1,12,3,21
UK CREDIT,0,0,0,3,0,0,0,0,0,18,0,21
UNITED UTILITIES PROPERTY SERVICES,0,0,0,0,0,0,0,0,0,15,6,21
W H DARBYSHIRE LIMITED,0,0,0,6,4,0,0,0,0,10,1,21
WALTER GRAY & CO,1,0,0,5,3,0,0,0,2,8,2,21
WARD HILL LIMITED,0,0,0,0,0,0,0,0,0,20,1,21
WILLETT & CO,0,1,0,5,2,0,1,0,1,6,5,21
WILLMOTTS (EALING) LTD,0,0,0,0,0,0,0,0,0,10,11,21
WILTSHIRE COUNCIL,0,0,0,0,0,0,0,0,0,21,0,21
A J CARELESS LIMITED,0,0,0,2,3,0,0,0,0,12,3,20
ACT LEGAL LTD,0,0,0,1,1,0,0,0,0,17,1,20
ALAN HALL,1,0,0,0,4,0,0,0,2,12,1,20
ALLEN HERITAGE LTD,0,0,0,0,0,0,0,0,0,19,1,20
AMES KENT SOLICITORS,0,0,1,5,6,0,1,0,0,5,2,20
ARCHDEACON RUSSELL & CO,0,0,0,3,3,0,0,0,0,12,2,20
ARNOLD AND BALDWIN LIMITED,0,0,0,0,0,0,0,0,0,12,8,20
AVISONS LAW LTD,0,0,0,2,1,0,0,0,0,11,6,20
BARLOW ROWLAND,0,0,0,2,2,0,1,0,0,10,5,20
BELIEVE MORTGAGES LIMITED,0,0,0,0,0,0,0,0,0,20,0,20
BERENSENS LLP,0,1,1,16,2,0,0,0,0,0,0,20
BOOT & SON,0,0,0,0,0,0,0,0,0,20,0,20
BOTTRILLS,0,2,0,3,2,0,0,0,0,11,2,20
BOURNEMOUTH CHRISTCHURCH AND POOLE,0,0,0,0,0,0,0,0,0,20,0,20
BRUMELL & SAMPLE,0,0,0,3,4,0,0,0,0,8,5,20
BRUNTON & CO,0,0,0,2,5,0,0,0,0,6,7,20
CAPITAL SOLICITORS,0,1,0,0,1,0,3,0,0,11,4,20
CATALYST BUSINESS FINANCE LIMITED,0,0,0,0,0,0,0,0,0,20,0,20
CHESTERTON GLOBAL LTD,0,0,0,0,0,0,0,0,0,20,0,20
CHESTERTON GLOBAL LTD,0,0,0,0,0,0,0,0,0,20,0,20
CHHOKAR & CO,0,0,0,1,5,0,0,0,1,8,5,20
CHRIS STONOCK LTD,0,0,0,0,0,0,0,0,0,19,1,20
CLARKSON HIRST,0,0,0,2,7,0,3,0,0,5,3,20
CLUTTON COX,0,0,1,2,4,0,1,0,0,9,3,20
COLBORNE COULMAN & LAWRENCE,0,0,0,5,5,0,0,0,0,8,2,20
COLLINS & HOY,0,0,0,2,6,0,0,0,0,10,2,20
CONCERTUS DESIGN&PROPERTY CON LTD,0,0,0,0,0,0,0,0,0,20,0,20
DERRICK WADE WATERS LTD,0,0,0,0,0,0,0,0,0,13,7,20
DEVELOPMENT AND LIGHT CONSULTANCY,0,0,0,0,0,0,0,0,0,14,6,20
DEWAR HOGAN,0,0,1,0,0,0,0,0,0,14,5,20
DPM LEGAL SERVICES LIMITED,1,1,0,4,5,0,0,0,0,7,2,20
EDWARDS SOLICITORS,0,0,1,3,6,0,0,0,0,8,2,20
ELLIOTT MATTHEW LIMITED,0,0,0,0,1,0,0,0,0,14,5,20
EUI LIMITED,0,0,0,0,0,0,0,0,0,20,0,20
EVANS HARVEY LTD,0,0,0,2,6,1,0,0,1,10,0,20
FAIRHURST PROPERTY SERVICES LIMITED,0,0,1,5,0,0,0,0,1,8,5,20
FREEBRIDGE COMMUNITY HOUSING LTD,0,0,0,0,0,0,0,0,0,13,7,20
GANDECHA & PAU,0,0,0,3,7,0,0,0,0,7,3,20
GEDLING BOROUGH COUNCIL,0,0,0,0,0,0,1,0,0,15,4,20
GOUGH THORNE SOLICITORS LLP,0,0,0,2,4,0,0,0,0,8,6,20
GRAHAME STOWE BATESON,0,0,0,1,5,0,0,0,1,12,1,20
GREATHEAD AND WHITELOCK SOLICITORS,0,0,1,3,3,0,1,0,0,8,4,20
GREEN & OLIVE LEGAL LIMITED,0,1,0,8,8,0,0,0,0,3,0,20
HASLAM & PAYNE,0,0,0,0,8,0,0,0,0,6,6,20
HASTOE HOUSING ASSOCIATION LTD,0,0,0,0,0,0,0,0,0,7,13,20
HPLC CONVEYANCING LTD,0,0,0,10,0,0,0,0,0,8,2,20
HUTCHINSON & BUCHANAN,0,0,0,8,2,0,2,0,0,5,3,20
IMPERIAL LAW LEGAL SERVICES LTD,0,0,0,0,0,0,0,0,0,12,8,20
JOHNSON & GAUNT SOLICITORS,0,0,1,2,7,0,1,0,0,8,1,20
JULIAN HODGE BANK LIMITED,0,0,0,19,0,0,0,0,0,1,0,20
KEMSLEY LLP,0,0,0,0,0,0,0,0,0,17,3,20
KENT ESTATE AGENCIES,0,0,0,0,0,0,0,0,0,18,2,20
KOSTICK HANAN HERSKOVIC,0,1,0,9,0,0,0,0,0,9,1,20
LANDMARK SURVEYS LTD,0,0,0,0,0,0,0,0,0,17,3,20
LARKIN & JAMES,0,0,0,1,4,0,0,0,0,13,2,20
LAYZELLS,0,2,0,18,0,0,0,0,0,0,0,20
LB OF BRENT HOUSING SOLNS SERVICE,0,0,0,1,3,0,0,0,0,13,3,20
LEE & COMPANY,0,0,0,2,1,0,0,0,0,13,4,20
LOVELL CHOHAN SOLS LTD,0,1,0,5,0,0,0,0,0,9,5,20
MANNERS PIMBLETT SOLICITORS,0,0,0,9,0,0,0,0,0,6,5,20
MARGRAVES SOLICITORS,0,0,0,2,0,0,1,0,0,15,2,20
MARK APPLEYARD LIMITED,0,0,0,8,1,0,0,0,1,8,2,20
MCKAYS SOLICITORS LIMITED,0,0,0,0,0,0,0,0,0,20,0,20
MERSEYTRAVEL,0,0,0,0,0,0,0,0,1,19,0,20
N.E LINCOLNSHIRE BOROUGH COUNCIL,0,0,0,0,0,0,0,0,0,12,8,20
NEATH PORT TALBOT C B COUNCIL,0,0,0,0,0,0,0,0,0,14,6,20
OXFORD CITY COUNCIL,0,0,0,0,0,0,1,0,0,19,0,20
OXFORD CITY COUNCIL,0,0,0,0,0,0,0,0,0,20,0,20
PEARL & CO,0,0,0,2,2,0,2,0,0,9,5,20
PRODDOW MACKAY,0,0,0,7,5,0,1,0,0,4,3,20
R B OF KENSINGTON AND CHELSEA,0,0,0,0,0,0,0,0,0,19,1,20
RICHARD GEORGE & JENKINS,0,0,0,0,5,0,0,0,1,9,5,20
ROBERT SIMON & CO,0,0,0,4,0,0,0,0,0,8,8,20
ROBIN HOOD ENERGY LIMITED,0,0,0,0,0,0,0,0,0,20,0,20
ROCHESTER (FUTURES) LIMITED,0,0,0,0,0,0,0,0,0,4,16,20
ROHAN SOLICITORS LLP,1,2,0,9,0,0,0,0,1,5,2,20
SAVILLS (UK) LTD,0,0,0,0,0,0,0,0,0,20,0,20
SCOTT FOWLER,0,3,0,16,0,0,0,0,0,0,1,20
SEYMOURS SOLICITORS,0,0,1,3,6,0,0,0,2,8,0,20
SINCLAIR GIBSON LLP,0,0,0,1,0,0,0,0,0,16,3,20
SOUTH SOMERSET DISTRICT COUNCIL,0,0,0,0,0,0,0,0,1,15,4,20
SPENCER DAVIES,0,0,1,1,6,0,0,0,1,8,3,20
TAYLOR BROWN SOLICITORS,0,0,0,2,3,0,2,0,1,7,5,20
THE ASSOCIATE LAW FIRM,0,0,1,10,0,0,0,0,0,8,1,20
THE C AND L GROUP OF COMPANIES LTD,0,0,0,0,0,0,0,0,0,20,0,20
THE GPT LAW PRACTICE SOLICITORS,0,0,0,12,2,0,0,0,0,4,2,20
THE HOWE PRACTICE,0,0,0,3,8,0,0,0,0,8,1,20
THURNHILLS,0,0,0,4,2,0,0,0,0,11,3,20
TONBRIDGE & MALLING BOROUGH COUN,0,0,0,0,0,0,0,0,0,20,0,20
UKEMS LIMITED,0,0,0,0,0,0,0,0,0,11,9,20
UNDERWOOD SOLICITORS,0,0,0,1,1,0,0,0,0,13,5,20
WALLER NEEDHAM & GREEN,0,0,0,3,1,0,0,0,0,12,4,20
WOODHALL SOLICITORS LTD,0,0,1,1,2,0,0,0,0,12,4,20
YU GROUP PLC,0,0,0,0,0,0,0,0,0,20,0,20
YVONNE KEARNEY,0,0,1,1,3,0,0,0,0,10,5,20
AAH PHARMACEUTICALS LTD,0,0,0,0,0,0,1,0,0,14,4,19
BAPTIST UNION CORPORATION LIMITED,0,0,0,0,0,0,0,0,0,17,2,19
BIDCONNECTER LIMITED,0,0,0,0,0,0,0,0,0,19,0,19
BOURNEMOUTH BOROUGH COUNCIL,0,0,0,0,0,0,0,0,0,19,0,19
BOURNVILLE VILLAGE TRUST,0,0,0,0,0,0,0,0,0,19,0,19
CADARN HOUSING GROUP,0,0,0,0,1,0,0,0,0,13,5,19
CAMERON HOMES LIMITED,0,0,0,0,0,0,0,0,0,16,3,19
CEMB LTD,0,0,0,0,0,0,0,0,0,19,0,19
CG RECOVERY LIMITED,0,0,0,0,0,0,0,0,0,16,3,19
CHESTERTON GLOBAL LTD,0,0,0,0,0,0,0,0,0,15,4,19
COLES SOLICITORS LIMITED,0,1,1,1,0,0,0,0,0,16,0,19
COLLAS CRILL,0,0,0,4,2,0,0,0,0,10,3,19
CONNAUGHT LAW LIMITED,0,0,0,0,2,0,1,0,0,11,5,19
COURTYARD SOLICITORS,0,0,0,0,1,0,0,0,0,14,4,19
DAVID RUSSELL TURNER,0,0,0,2,0,0,0,0,0,12,5,19
DFS TRADING LTD,0,0,0,0,0,0,0,0,0,18,1,19
EAST SUFFOLK COUNCIL,0,0,1,2,0,0,0,0,0,12,4,19
EMERY JOHNSON ASTILLS,0,0,0,0,4,0,1,0,0,10,4,19
ENDEAVOUR LAW LIMITED,0,0,0,2,1,0,0,0,0,16,0,19
ERIC BOWES & CO,0,0,0,4,10,0,1,0,0,4,0,19
FAVELL SMITH & LAWSON,0,0,1,4,0,0,1,0,0,9,4,19
FOREST EDGE LEGAL PRACTICE LTD,0,0,0,2,6,0,0,0,0,9,2,19
FREEDOM GROUP OF COMPANIES LTD,0,0,0,0,0,0,0,0,0,19,0,19
G3 GOOD GOVERNANCE GROUP LIMITED,0,0,0,0,0,0,0,0,0,15,4,19
GAYNOR-SMITH OWEN AND CO,0,0,0,3,1,0,1,0,0,9,5,19
GLEEDS ADVISORY LIMITED,0,0,0,0,0,0,0,0,0,8,11,19
H & C LAW & PROPERTY GROUP LTD,0,0,0,4,2,0,0,0,0,10,3,19
HANDSLAW SOLICITORS LLP,0,0,0,9,3,0,1,0,0,5,1,19
HAWES & COMPANY,0,0,0,0,0,0,0,0,0,18,1,19
HB LAW (KIDDERMINSTER) LLP,0,0,0,1,3,0,2,0,0,9,4,19
HELEN STARKIE SOLICITOR,0,0,0,0,0,0,0,0,0,12,7,19
HEPBURNS (EAST DULWICH),0,0,0,4,4,0,0,0,0,9,2,19
HOUSE PROPERTY PARNERSHIP LIMITED,0,0,0,0,0,0,0,0,0,19,0,19
HUGHES GRIFFITHS PARTNERSHIP,0,0,0,2,0,0,0,0,0,14,3,19
HUMD SOLICITORS,0,1,0,3,3,0,0,0,0,7,5,19
HUNTERS,0,0,0,1,5,0,1,0,0,9,3,19
J P MORGAN BANK LUXEMBOURG S A,0,0,0,2,0,0,0,0,0,17,0,19
JAMES E BAIRD,0,0,0,1,4,0,0,0,0,11,3,19
JEXCA LIMITED,0,0,0,0,0,0,0,0,0,17,2,19
JOHN BIRKBY & CO,0,0,0,7,2,0,0,0,0,8,2,19
JOHN OWEN,1,0,0,2,2,0,0,0,0,11,3,19
JOHNSON FELLOWS LLP,0,0,0,0,0,0,0,0,0,19,0,19
KILIC AND KILIC SOLICITORS LIMITED,0,0,0,3,3,0,1,0,0,10,2,19
KINGSWAY FINANCE & LEASING PLC,0,0,0,0,0,0,0,0,0,19,0,19
L B OF BRENT,0,0,0,0,0,0,0,0,0,19,0,19
LB OF BRENT PROPERTY SERVICES,0,0,0,0,0,0,0,0,0,19,0,19
LB OF CAMDEN ENVIRONMENT SERVICE,0,0,0,0,0,0,0,0,0,19,0,19
LDN CONVEYANCING LTD,0,0,0,2,1,0,0,0,0,9,7,19
LEXTON LAW,0,0,0,4,1,0,0,0,0,13,1,19
LLOYDS BANK PRIVATE BANKING LTD,0,0,0,0,0,0,0,0,0,19,0,19
LONDON BOROUGH OF HILLINGDON,0,0,0,0,0,0,0,0,0,19,0,19
LOVELL PARTNERSHIPS LIMITED,0,0,0,0,0,0,0,0,0,16,3,19
M&H LEGAL LTD,0,0,0,2,0,0,0,0,2,11,4,19
MACDONALDBEGEMAN LIMITED,0,0,0,0,0,0,0,0,0,13,6,19
MANAGING ESTATES LIMITED,0,0,0,0,0,0,0,0,0,6,13,19
MANTILLA & STONERWOOD,0,0,0,2,6,0,0,0,0,9,2,19
MCGILLIVRAYS LIMITED,0,0,0,0,0,0,0,0,0,16,3,19
MIDDLETON SOLICITORS,0,17,0,2,0,0,0,0,0,0,0,19
MORGAN LEWIS & BOCKIUS,0,0,0,0,0,0,0,0,0,13,6,19
MORGANS,0,0,1,4,3,0,1,0,0,9,1,19
MORTON FRASER LLP,0,0,0,4,2,0,0,0,2,10,1,19
MORTON SOLICITORS,0,1,0,2,1,0,0,0,0,10,5,19
NICHOLAS BRUCE MAUNDER TAYLOR,0,0,0,0,0,0,0,0,0,0,19,19
NIGEL BRADLEY,0,0,0,3,2,0,0,0,0,8,6,19
NIGEL J HUMES & CO,0,0,1,5,4,0,0,0,0,7,2,19
NORTHOVER LIMITED,0,0,0,1,0,0,0,0,0,18,0,19
OLDFIELD SOLICITORS,0,0,0,2,3,0,1,0,0,10,3,19
OMNI PARTNERS LLP,0,0,0,0,0,0,0,0,0,19,0,19
PARKLANDS PROPERTY LAWYERS LIMITED,0,1,1,3,5,0,0,0,0,7,2,19
PELLMANS,0,0,0,0,1,0,2,0,0,11,5,19
PERSIMMON HOMES LIMITED,0,0,0,0,0,0,0,0,0,18,1,19
PLAINLAW LLP,0,0,0,2,2,0,1,0,5,7,2,19
PRICE & SON LIMITED,0,0,0,3,4,0,0,0,0,9,3,19
PRINCIPLE ESTATE SERVICES LIMITED,0,0,0,0,0,0,0,0,0,1,18,19
PROSPECT HOLDINGS (READING) LTD,0,0,0,0,0,0,0,0,0,19,0,19
REALTY MANAGEMENT LIMITED,0,0,0,0,0,0,0,0,0,14,5,19
REXTON LAW,0,0,0,3,8,0,0,0,0,5,3,19
ROBERT OULSNAM & COMPANY,0,0,0,0,0,0,0,0,0,19,0,19
ROBINSON WAY LIMITED,0,0,0,0,0,0,0,0,0,19,0,19
ROYAL GREENWICH LONDON BOROUGH,0,0,0,0,0,0,0,0,1,14,4,19
SAVILLS (UK) LTD,0,0,0,0,0,0,0,0,0,19,0,19
SCOTT WALBY LLP,0,0,0,1,5,0,2,0,0,9,2,19
SCOTT-MONCRIEFF & ASSOCIATES LTD,0,0,0,0,0,0,0,0,1,15,3,19
SHEPHERDS BUSH HOUSING ASSOCIATION,0,0,0,0,0,0,0,0,0,10,9,19
SILK FAMILY LAW LIMITED,0,0,0,0,0,0,0,0,0,19,0,19
SMITH & CO SOLICITORS,0,0,0,10,0,0,0,0,0,7,2,19
SPENCER LOCKWOOD CONVEYANCING LTD,0,0,0,2,9,0,0,0,0,3,5,19
STEPHENS & SONS,0,1,0,4,1,0,0,0,0,10,3,19
STILEMANS,0,1,1,2,1,0,0,0,0,9,5,19
TAJ SOLICITORS,0,0,0,2,3,0,1,0,0,11,2,19
THE LAW PARTNERSHIP SOLICITORS,0,0,0,11,0,0,0,0,0,4,4,19
THEMIS LAWYERS,0,0,0,9,8,0,0,0,0,1,1,19
THOMAS SAUL & CO,0,0,0,3,6,0,2,0,0,6,2,19
THOMSON ASSOCIATES,0,0,0,0,0,0,0,0,0,17,2,19
TORRIDGE DISTRICT COUNCIL,0,0,0,0,0,0,0,0,0,16,3,19
TV EDWARDS,0,1,0,6,0,0,0,0,0,6,6,19
VICTOR WELSH SOL. & NOTARY PUBLIC,0,0,0,1,0,0,0,0,0,18,0,19
W T GUNSON,0,0,0,0,0,0,0,0,0,19,0,19
WAUGHS,0,0,0,3,3,0,0,0,0,10,3,19
WAYNE LEIGHTON,0,0,0,2,2,0,0,0,0,10,5,19
WESSEX RESOLUTIONS CIC,0,0,0,10,0,0,0,0,0,9,0,19
WESTERN PERMANENT PROPERTY LIMITED,0,0,0,0,0,0,0,0,0,10,9,19
WILDE & CO,0,0,0,3,2,0,0,0,0,8,6,19
WILLIAM BAILEY,0,0,0,0,0,0,0,0,0,13,6,19
WILLSONS SOLICITORS,0,0,1,6,0,0,0,0,0,10,2,19
WILLWRITING GUILD (UK) LTD,0,0,0,1,0,0,0,0,0,18,0,19
WINBOURNE MARTIN FRENCH LIMITED,0,0,0,0,0,0,0,0,0,0,19,19
WOOLLEY BEARDSLEYS & BOSWORTH,0,0,0,8,4,0,0,0,0,4,3,19
828 LAW,0,0,0,3,1,0,2,0,2,4,6,18
ABC WORCESTER LTD,0,1,0,3,1,0,2,0,0,7,4,18
ADAM SOLICITORS,0,1,0,7,3,0,0,0,0,5,2,18
ALLIED SOLICITORS,0,0,0,2,2,0,0,0,0,10,4,18
AMBER VALLEY BOROUGH COUNCIL,0,0,0,0,0,0,0,0,0,18,0,18
ANDREW PRIDELL ASSOCIATES LTD,0,0,0,0,0,0,0,0,0,12,6,18
ANDREWS RITSON LIMITED,0,1,1,12,1,0,1,0,0,1,1,18
ARNOLDS KEYS LLP,0,0,0,0,0,0,0,0,0,18,0,18
ASTRIUS LIMITED,0,0,0,0,0,0,0,0,0,17,1,18
BARRETT & ASSOCIATES,0,0,0,2,3,0,2,0,2,7,2,18
BLACKFRIARS LAW LIMITED,0,0,0,7,6,0,1,0,0,4,0,18
BLACKSTONE SOLICITORS,0,0,0,2,1,0,1,0,0,11,3,18
BLENHEIM REALTY LTD,0,0,0,0,0,0,0,0,0,18,0,18
BRADFORD & CO,0,1,0,5,3,0,1,0,0,6,2,18
BRUCE GILLINGHAM POLLARD LTD,0,0,0,0,0,0,0,0,0,0,18,18
BURNS PROPERTY MGMT &LETTINGS LTD,0,0,0,0,0,0,0,0,0,9,9,18
BURRELL JENKINS,0,1,0,4,2,0,0,0,1,7,3,18
CARRICK JOHNSON MANG SERVICES LTD,0,0,0,0,0,0,0,0,0,10,8,18
CATESBY ESTATES LTD,0,0,0,0,0,0,0,0,0,16,2,18
CH-R FAMILY SOLICITORS LTD,0,0,0,0,0,0,0,0,0,18,0,18
CHARLES PLATEL & PARTNERS,0,0,1,5,0,0,0,0,0,11,1,18
CHEQUERS BUSINESS SERVICES LIMITED,0,0,0,0,0,0,0,0,0,16,2,18
CHESTERFIELD BOROUGH COUNCIL,0,0,0,1,0,0,2,0,0,12,3,18
CHESTERTON GLOBAL LTD,0,0,0,0,0,0,0,0,0,18,0,18
CHRIS STEVENSON SOLICITORS,0,0,0,3,9,0,0,0,0,5,1,18
CLAIRE NASH SOLICITORS LIMITED,0,0,0,2,0,0,0,0,0,13,3,18
CLEARWATER SOLICITORS LLP,0,0,0,3,4,0,1,0,0,4,6,18
COLDHAM SHIELD & MACE,1,0,0,1,0,0,0,0,0,11,5,18
CRAIG SHEEHAN,0,0,0,0,0,0,0,0,0,9,9,18
DAVID COSBY LIMITED,0,0,0,0,0,0,0,0,0,16,2,18
DAVIES PRICHARD & WETHERILL,0,1,0,4,4,0,0,0,0,9,0,18
DAVIS & CO PROPERTY LAWYERS LTD,0,1,0,1,3,0,0,0,0,10,3,18
DECIMUS INVESTMENTS LIMITED,0,0,0,0,0,0,0,0,0,9,9,18
DIRECTION HOME (LAW) LLP,0,0,0,0,4,0,14,0,0,0,0,18
DIRECTLAND LIMITED,0,0,0,0,0,0,0,0,0,12,6,18
DUNCAN RANN ASSOCIATES LIMITED,0,0,0,6,3,0,0,0,2,6,1,18
EDWARD JONES & SON,0,0,0,2,3,0,0,0,1,11,1,18
EDWARD PRENTICE LIMITED,0,0,0,0,0,0,0,0,0,10,8,18
EK MCQUADE LTD,0,0,0,0,0,0,0,0,0,18,0,18
EMINENT INVESTIGATIONS LTD,0,0,0,0,0,0,0,0,0,15,3,18
EVOLVE FAMILY LAW LTD,0,0,0,0,0,0,0,0,0,16,2,18
FASTSEARCH LTD,0,0,0,0,0,0,0,0,0,18,0,18
FIRST CHOICE HOMES OLDHAM,0,0,0,0,0,0,0,0,0,15,3,18
FITZ SOLICITORS LIMITED,0,0,0,3,3,0,0,0,0,10,2,18
FLETCHER & CO,0,0,1,14,0,0,0,0,1,1,1,18
FLETCHER LONGSTAFF LIMITED,0,0,1,17,0,0,0,0,0,0,0,18
FORTIS ROSE SOLICITORS LTD,0,0,0,1,3,0,0,0,0,11,3,18
G M REAL ESTATE LIMITED,0,0,0,0,0,0,0,0,0,18,0,18
GARY JONES SOLICITORS,0,0,1,0,1,0,0,0,0,13,3,18
GENT LAW LIMITED,0,0,0,1,1,0,1,0,0,9,6,18
GRAHAM DAWSON & CO,0,0,0,7,2,0,1,0,0,5,3,18
GRAHAM WHITE & CO,0,0,1,2,2,0,0,0,0,9,4,18
GRIFFITH SMITH CONWAY,0,1,0,3,3,0,0,0,0,9,2,18
GVA GRIMLEY LTD,0,0,0,0,0,0,0,0,0,18,0,18
GWYNETH O OWEN,0,0,0,1,4,0,0,0,3,7,3,18
H R THOMAS LIMITED,0,0,0,0,0,0,0,0,0,18,0,18
HARPENDEN BUILDING SOCIETY,0,0,0,13,0,0,0,0,0,5,0,18
