Number and types of applications by all account customers,,,,,,,,,,,,
,,,,,,,,,,,,
Metrics, ,,,,,,,,,,,
Calendar Month,Apr-20,,,,,,,,,,,
Account Customer,FR,DFL,TP,DLG,OS(W),OS(NPW),OS(P),OS(NPP),SIMS,OC1,OC2,Total
GROVE TOMPKINS BOSWORTH,0,0,0,1,9,0,1,0,1,60,7,79
HOWORTH & HOLLINGS,0,0,0,3,23,0,1,0,3,30,19,79
JACKAMAN SMITH & MULLEY,0,0,0,1,11,0,4,0,4,46,13,79
KINGSBURY INVST & DEV CONSULTS LTD,0,0,0,0,0,0,0,0,0,79,0,79
MICHAEL R LEE (SURVEYORS) LIMITED,0,0,0,0,0,0,0,0,0,41,38,79
NOTTING HILL HOME OWNERSHIP,0,0,0,0,0,0,0,0,0,43,36,79
PARFITT CRESSWELL,0,0,0,1,11,0,1,0,0,49,17,79
Parrott & Coales,0,0,0,2,10,0,2,0,4,44,17,79
ROACH PITTIS,0,0,1,0,7,0,1,0,0,60,10,79
ROBERTS SOLICITORS,0,0,1,1,33,0,3,0,0,23,18,79
STEVE DAVIES SOLICITORS,0,0,0,0,8,0,0,0,0,37,34,79
BGW LAW LIMITED,0,0,0,1,10,0,3,0,2,41,21,78
BOYES SUTTON & PERRY,0,0,0,1,9,3,0,0,2,49,14,78
EGERTON LIMITED,0,0,0,0,0,0,0,0,0,63,15,78
FARNWORTH ROSE SOLICITORS,0,0,0,0,13,0,8,0,0,38,19,78
GILES WILSON,0,0,0,0,7,0,3,0,4,53,11,78
HEREFORDSHIRE COUNCIL,0,0,0,0,0,0,2,0,1,65,10,78
HINCKLEY & RUGBY BUILDING SOCIETY,0,0,0,42,0,0,0,0,0,36,0,78
JOHN D WOOD & CO,0,0,0,0,0,0,0,0,0,69,9,78
KNOCKER & FOSKETT,1,0,2,1,3,0,7,0,1,46,17,78
NEATH PORT TALBOT C B COUNCIL,0,0,0,0,0,0,0,0,0,77,1,78
NPOWER LIMITED,0,0,0,0,0,0,0,0,0,77,1,78
PEMBROKESHIRE COUNTY COUNCIL,0,0,0,0,2,0,0,0,0,51,25,78
PREMIER ESTATES LIMITED,0,0,0,0,0,0,0,0,0,42,36,78
SANDROCK DEVELOPMENTS LTD,0,0,0,0,0,0,0,0,0,43,35,78
SBP LAW,0,0,0,1,12,0,3,0,0,47,15,78
THE STRATEGIC LAND GROUP LTD,0,0,0,0,0,0,0,0,0,78,0,78
THOMPSON AND COOKE (AKA  T & C SOLICITORS LIMITED),0,0,0,0,17,0,0,0,0,43,18,78
CAPITAL LAW LLP,0,0,1,1,10,0,2,0,4,49,10,77
CEMEX UK OPERATIONS LIMITED,0,0,0,0,0,0,0,0,0,61,16,77
DUAL ASSET UNDERWRITING LIMITED,0,0,0,0,0,0,0,0,0,70,7,77
EDDOWES PERRY & OSBOURNE LIMITED,0,0,0,0,12,1,2,0,0,49,13,77
EQUITY WILL WRITERS LTD,0,0,0,0,0,0,0,0,0,77,0,77
FUSSELL WRIGHT & CO,0,0,0,1,7,0,0,0,0,51,18,77
GORMAN HAMILTON (ALSO T/A TRUE SOLICITORS),0,0,0,1,15,0,2,0,0,36,23,77
GUILDFORD BOROUGH COUNCIL,0,0,0,0,0,0,3,0,0,66,8,77
GWYN JAMES & CO,0,0,0,0,13,2,1,0,4,39,18,77
HSBC BANK PLC,0,0,0,0,0,0,0,0,0,77,0,77
JOHN MORSE SOLICITORS,0,0,0,1,24,0,0,0,0,39,13,77
KENNETH CURTIS & CO,0,0,0,1,19,0,0,0,1,39,17,77
KPMG LLP,0,0,0,0,0,0,0,0,0,76,1,77
LEWIS LEWIS & CO LTD,0,0,0,0,12,0,4,0,6,46,9,77
MOSS SOLICITORS,0,0,0,1,9,0,6,0,3,42,16,77
NORTH LINCOLNSHIRE COUNCIL,0,0,0,0,0,0,0,0,0,76,1,77
POYNTON LAW LIMITED,0,0,0,1,1,0,0,0,0,70,5,77
R R SANGHVI & CO,0,0,0,1,29,0,7,0,0,27,13,77
STEELS,0,0,1,0,12,0,2,0,1,49,12,77
TRENT LAW LTD,0,0,1,2,17,1,1,0,0,37,18,77
ALFRED NEWTON & CO,0,0,0,0,11,0,1,0,0,37,27,76
CROSS SOLICITORS,0,0,1,0,19,0,8,0,2,32,14,76
DARTFORD BOROUGH COUNCIL,0,0,0,0,0,0,0,0,0,75,1,76
EMERSON DEVELOPMENTS (HOLDING) LTD,0,0,0,0,0,0,0,0,1,61,14,76
EVANS & CO,0,0,1,0,25,0,3,0,0,35,12,76
GLENHAWK FINANCIAL SERVICES LTD,0,0,0,0,0,0,0,0,0,76,0,76
HODGE HALSALL LLP,0,0,0,0,7,0,1,0,1,54,13,76
HUNTINGDONSHIRE DISTRICT COUNCIL,0,0,0,0,0,0,0,0,1,75,0,76
LAMBETH COUNCIL,0,0,0,0,1,0,0,0,0,67,8,76
LOW CARBON LIMITED,0,0,0,0,0,0,0,0,0,76,0,76
PCS,0,1,0,0,19,0,0,0,0,37,19,76
PERRIN MYDDLETON,0,0,0,2,3,1,15,0,3,41,11,76
READ DUNN CONNELL LIMITED,1,0,0,0,9,0,3,0,2,42,19,76
THE MORTGAGE LENDER LIMITED,0,0,0,0,0,0,0,0,0,76,0,76
WATSONS SOLICITORS,0,0,0,0,20,0,4,0,0,31,21,76
BIDWELLS,0,0,0,0,0,0,0,0,0,69,6,75
BLACKHURST SWAINSON GOODIER,0,0,0,0,15,0,0,0,8,36,16,75
COCKS LLOYD,0,0,0,0,11,0,3,0,7,37,17,75
DIXON STEWART,1,0,0,0,12,0,0,0,0,37,25,75
ESCO DEVELOPMENTS LTD,0,0,0,0,0,0,0,0,0,70,5,75
GREEN FROG DEV SOLUTIONS LIMITED,0,0,0,0,0,0,0,0,0,73,2,75
HAROLD STOCK & CO,0,0,0,1,11,0,2,0,0,45,16,75
HENNESSEY INVESTIGATIONS LIMITED,0,0,0,0,0,0,0,0,0,75,0,75
HYNDBURN BOROUGH COUNCIL,0,0,0,0,0,0,0,0,0,74,1,75
KETTERING BOROUGH COUNCIL,0,0,0,0,1,0,0,0,0,71,3,75
KIRBYS,0,0,0,0,1,0,2,0,3,53,16,75
LANCASHIRE LAW LIMITED,0,0,0,0,27,0,4,0,0,23,21,75
MCGARRY & CO,0,0,0,0,9,0,3,0,2,49,12,75
PLYMOUTH CITY COUNCIL,0,0,0,0,0,0,3,0,0,67,5,75
ROTHERHAM BOROUGH COUNCIL,0,0,0,0,0,0,5,0,0,66,4,75
ST HELENS COUNCIL,0,0,0,0,0,0,0,0,2,66,7,75
SWANSEA CITY & COUNTY COUNCIL,0,0,0,0,1,0,0,0,0,65,9,75
TAYLOR WIMPEY UK LTD  (MIDLANDS),0,0,0,1,4,0,0,0,0,48,22,75
TAYLOR WIMPEY UK LTD (SOUTH WEST),0,0,0,0,5,0,1,0,3,50,16,75
THE WARING PARTNERSHIP LLP,0,0,0,1,19,0,4,0,0,39,12,75
ACCORD LEGAL SERVICES LTD,0,0,0,0,0,0,0,0,0,72,2,74
APPEAR HERE LTD,0,0,0,0,0,0,0,0,0,73,1,74
BATES WELLS & BRAITHWAITE (SUFFOLK),0,1,0,2,17,0,2,0,3,42,7,74
BOYCE HATTON,0,0,0,0,8,0,2,0,1,40,23,74
C G M CHARTAHOUSE BLATCH,0,0,0,0,6,0,2,0,1,46,19,74
COMMERCIAL TRUST LTD,0,0,0,0,0,0,0,0,0,69,5,74
CROMWELL EQUITY LIMITED,0,0,0,0,0,0,0,0,0,74,0,74
DAVIDSONS DEVELOPMENTS LTD,0,0,0,0,0,0,0,0,0,72,2,74
DICKINS HOPGOOD CHIDLEY LLP,0,0,0,0,13,0,3,0,2,43,13,74
EVANS COOK SOLICITORS,0,1,0,2,14,0,3,0,1,28,25,74
GRAYS SOLICITORS,0,0,2,0,4,0,1,0,4,51,12,74
HB PROPERTY LEGAL LTD,0,0,0,0,24,0,1,0,0,37,12,74
HORWOOD & JAMES,0,1,0,1,5,0,3,0,0,53,11,74
LANCASHIRE CONSTABULARY,0,0,0,0,0,0,0,0,0,73,1,74
LANE & CO,0,0,0,0,3,0,15,0,0,34,22,74
LONDON BOROUGH OF HAVERING,0,0,0,0,0,0,0,0,2,70,2,74
Morris & Bates,0,0,0,2,17,0,1,0,4,34,16,74
PARRY LAW,0,0,1,1,10,0,1,0,0,45,16,74
PAUL DAVIDSON TAYLOR (PDT SOLICITORS),0,0,0,0,9,0,2,0,2,45,16,74
SEYMOUR LUKE LTD,0,0,0,0,20,0,21,0,0,23,10,74
THATCHER & HALLAM,1,0,0,0,16,0,2,0,4,40,11,74
THE WOODLAND TRUST,0,0,0,0,0,0,0,0,0,45,29,74
VINCENT & CO,0,0,0,0,17,0,1,0,2,30,24,74
Windeatts,0,1,0,1,7,0,5,0,2,33,25,74
BRISTOL WESSEX BILLING SERVICES LT,0,0,0,0,0,0,0,0,0,69,4,73
DAVID EBERT,0,0,1,0,14,0,2,0,0,38,18,73
FELLOWES,0,0,0,0,4,0,0,0,3,43,23,73
HINE SOLICITORS,0,0,1,2,15,1,8,0,0,28,18,73
LEON KAYE SOLICITORS,0,0,0,0,7,0,0,0,0,38,28,73
NEIL DOUGLAS BLOCK MANAGEMENT LTD,0,0,0,0,0,0,0,0,0,55,18,73
NEWMAN & BOND,0,0,0,1,16,0,0,0,2,44,10,73
NORTHAMPTONSHIRE COUNTY COUNCIL,0,0,0,0,0,0,0,0,0,73,0,73
OGDEN LYLES & FOX,0,0,0,0,8,0,2,0,0,41,22,73
PARADIGM HOUSING GROUP,0,0,0,0,0,0,0,0,0,26,47,73
PLUCK ANDREW & CO,0,0,0,0,24,0,3,0,2,35,9,73
QUALITY CONVEYANCING LTD,0,0,0,0,11,0,8,0,0,27,27,73
SCOTT DUFF & CO,0,0,0,1,10,0,5,0,0,36,21,73
SOUTH GLOUCESTERSHIRE COUNCIL,0,0,0,0,0,0,2,0,0,66,5,73
SOUTH WEST WATER LIMITED,0,0,0,4,0,0,0,0,0,68,1,73
STANDLEY & CO,0,0,0,0,8,1,5,0,1,46,12,73
TSB BANK PLC CUSTOMER SERVICES,0,0,0,73,0,0,0,0,0,0,0,73
WALLER POLLINS,0,0,0,3,14,0,1,0,2,46,7,73
BOLTON BOROUGH COUNCIL,0,0,0,0,0,0,0,0,0,67,5,72
BROMETS JACKSON HEATH LLP,0,1,0,0,16,0,5,0,1,33,16,72
CHALLENOR & SON,0,0,1,1,18,0,1,0,1,34,16,72
GARTSIDES,0,0,0,1,14,0,1,0,0,47,9,72
KIRKLANDS,0,1,0,1,12,0,2,0,1,35,20,72
LEEDS DAY,0,0,0,0,6,0,4,0,2,46,14,72
LONDON BOROUGH OF LEWISHAM,0,0,0,0,0,0,0,0,0,72,0,72
LYNN MURRAY,0,0,0,0,7,0,2,0,3,39,21,72
MARKAND & CO,0,0,0,2,32,0,4,0,1,23,10,72
MARSHALL HATCHICK,0,0,0,0,8,0,10,0,2,39,13,72
MARTIN & CO,0,0,0,0,11,0,1,0,1,44,15,72
MERRY & CO,0,0,1,0,16,0,5,0,1,31,18,72
MICHAEL LEIGHTON JONES,0,0,1,2,15,0,4,0,3,35,12,72
MORLEY BROWN & CO,0,0,0,0,16,0,3,0,3,42,8,72
ONE PLANET DEVELOPMENTS LIMITED,0,0,0,0,0,0,0,0,0,60,12,72
PLATFORM FUNDING LIMITED (LEEK 12),0,0,0,72,0,0,0,0,0,0,0,72
POWER ON CONNECTIONS LTD,0,0,0,0,0,0,0,0,0,69,3,72
SHERGILL & CO,0,0,0,0,26,0,5,0,1,29,11,72
SIGNATURE PRIVATE FINANCE LTD,0,0,0,0,0,0,0,0,0,72,0,72
SILVERDALE SOLICITORS,0,0,0,0,25,0,1,0,0,28,18,72
VAIL WILLIAMS LLP,0,0,0,0,0,0,0,0,0,45,27,72
WOOLSEY MORRIS & KENNEDY,0,0,0,2,0,0,1,0,1,59,9,72
ANDERSON ROWNTREE LLP,1,0,1,0,10,0,5,0,1,45,8,71
BANK OF IRELAND,0,0,0,0,10,2,0,0,0,59,0,71
BENNETT GRIFFIN & PARTNERS,0,0,0,0,15,0,4,0,0,41,11,71
BOOTES,0,0,0,0,0,0,1,0,0,60,10,71
CARTWRIGHT CUNNINGHAM HASELGROVE & CO,0,3,0,3,8,0,2,0,3,44,8,71
COHEN FILIPPINI SOLICITORS,0,0,0,1,10,0,17,0,0,29,14,71
CRAWLEY BOROUGH COUNCIL,0,0,0,0,0,0,0,0,0,67,4,71
DEO VOLENTE LEGAL LLP,0,0,0,1,11,0,3,0,0,46,10,71
FRIIS & RADSTONE,0,0,0,0,17,0,5,0,0,28,21,71
GENTOO GROUP LIMITED,0,0,0,0,0,0,0,0,4,59,8,71
GODWINS SOLICITORS LLP,0,0,0,0,5,0,5,0,6,43,12,71
HKB WILTSHIRES,0,1,0,2,19,0,6,0,2,29,12,71
JUDGE SYKES FRIXOU,0,0,0,0,10,0,2,0,0,24,35,71
KARBON HOMES LIMITED,0,0,0,0,0,0,0,0,0,60,11,71
KEOGHS NICHOLLS LINDSELL & HARRIS,0,0,0,0,12,0,1,0,2,32,24,71
LAW LANE SOLICITORS,0,0,0,0,18,0,6,0,0,32,15,71
NEATH RAISBECK GOLDING LAW LIMITED,0,1,0,1,10,0,1,0,0,46,12,71
NETWORK SPACE LIMITED,0,0,0,0,0,0,0,0,0,66,5,71
ORJ SOLICITORS,0,0,0,1,5,0,27,0,1,22,15,71
PSG CLIENT SERVICES LIMITED,0,0,0,0,3,0,2,0,61,5,0,71
ROYAL GREENWICH LONDON BOROUGH,0,0,0,0,0,0,0,0,0,71,0,71
SAMUEL PHILLIPS & CO,0,0,0,0,17,0,4,0,0,31,19,71
SWIFT LAWYERS LIMITED,0,0,0,0,35,1,1,0,0,20,14,71
THAKEHAM HOMES LTD,0,0,0,0,0,0,0,0,0,71,0,71
THE MANSFIELD BUILDING SOCIETY,0,0,0,28,0,0,0,0,0,40,3,71
UNITED UTILITIES CUSTOMER,0,0,0,0,0,0,0,0,0,71,0,71
AH BROOKS & CO,0,0,0,1,14,0,1,0,1,40,13,70
ARTHUR COX,0,0,0,0,0,0,0,0,0,43,27,70
BAINES WILSON,0,0,0,0,9,2,5,0,0,39,15,70
BOWLES & CO,0,0,0,3,7,0,1,0,0,41,18,70
CARR & CO (BLYTH),1,0,1,3,9,0,3,0,0,34,19,70
CARTER LEMON CAMERONS LLP,0,0,0,2,3,0,3,0,1,47,14,70
CHRISTOPHER DAVIDSON SOLICITORS,0,0,1,2,10,0,1,0,0,42,14,70
DOBBS & DREW PROPERTY LAWYERS LIMITED,0,0,0,0,17,0,14,0,1,24,14,70
EASEMENT SOLUTIONS LIMITED,0,0,0,0,0,0,0,0,0,69,1,70
ENERGY ASSETS NETWORKS LIMITED,0,0,0,0,0,0,34,0,5,31,0,70
Gard & Co,0,0,0,1,28,0,6,0,1,23,11,70
GODDARD DUNBAR ASSOCIATES,0,0,0,0,21,0,1,0,3,31,14,70
HASTINGS BOROUGH COUNCIL,0,0,0,0,0,0,0,0,0,69,1,70
HECKFORD NORTON & CO,0,0,0,0,21,0,8,0,1,32,8,70
KIRKBY & DIAMOND,0,0,0,0,0,0,0,0,0,51,19,70
LAMBE CORNER & CO,0,0,0,1,7,0,2,0,2,46,12,70
MILNERS SOLICITORS,1,0,0,2,12,0,2,0,0,33,20,70
PRINCE EVANS,0,0,0,0,2,0,1,0,0,45,22,70
RHONDDA CYNON TAFF CBC,0,0,0,0,0,0,0,0,0,70,0,70
SELINA FINANCE LIMITED,0,0,0,0,0,0,0,0,0,70,0,70
TYNDALLWOODS,0,0,0,1,3,0,1,0,0,44,21,70
ALEN-BUCKLEY & CO,0,1,0,1,12,0,3,0,0,35,17,69
ASTER PROPERTY LTD,0,0,0,0,0,0,0,0,2,36,31,69
BAKER LAW LLP,0,0,0,1,7,0,0,0,0,39,22,69
DICKENSONS SOLICITORS,0,0,1,1,15,0,1,0,0,30,21,69
DONALDSON WEST,0,0,0,0,13,0,3,0,0,43,10,69
HART FORD SOLICITORS LIMITED,0,0,0,0,19,0,5,0,0,25,20,69
HERBERT MALLAM GOWES LLP,1,1,0,3,13,0,8,0,0,29,14,69
HORSEY LIGHTLY,0,0,0,0,15,0,7,0,2,34,11,69
INSPIRED PROPERTY MANAGEMENT,0,0,0,0,0,0,0,0,0,47,22,69
KINGSTON PROPERTY SERVICES LTD,0,0,0,0,0,0,0,0,0,38,31,69
MRP CAPRON,0,0,0,1,14,1,1,0,1,36,15,69
RAINER HUGHES (INCORPORATING ANAMI LAW),0,0,0,0,11,0,4,0,0,31,23,69
RODGERS & BURTON,0,0,0,0,4,0,2,0,1,44,18,69
SAVILLS (UK) LTD,0,0,0,0,0,0,0,0,0,66,3,69
SHERIDANS SOLICITORS,0,1,0,1,13,0,3,0,2,39,10,69
STRATFORD SOLICITORS LIMITED,0,0,0,0,10,0,0,0,1,43,15,69
T A MATTHEWS,0,0,0,1,10,0,2,0,1,41,14,69
TMJ LEGAL SERVICES LLP,0,1,0,1,16,0,2,0,3,33,13,69
TOGETHER PROPERTY MANAGEMENT LTD,0,0,0,0,0,0,0,0,0,49,20,69
WATFORD BOROUGH COUNCIL,0,0,0,0,0,0,0,0,0,66,3,69
ACORN SOLICITORS,0,0,0,3,14,0,4,0,0,36,11,68
BIRD WILFORD & SALE,0,0,0,0,6,0,3,0,0,40,19,68
BOWSER OLLARD & BENTLEY LIMITED T/A BOWSERS,0,0,1,0,11,0,5,0,2,40,9,68
CAMERON JONES HUSSELL & HOWE,1,0,0,1,20,0,3,0,1,28,14,68
DRYSDALES,0,1,0,1,12,0,4,0,2,40,8,68
FISHER JONES GREENWOOD (FJG),0,2,1,11,1,0,1,0,1,46,5,68
GREGG LATCHAMS LLP,0,0,0,0,4,0,1,0,0,48,15,68
HENRY HYAMS,0,0,0,0,23,0,3,0,0,34,8,68
HOOPER BURROWES LEGAL,1,0,0,1,10,0,5,0,0,33,18,68
ISADORE GOLDMAN,0,0,0,0,7,0,3,0,1,45,12,68
JOHN DONKIN & CO,0,0,0,0,9,0,2,0,2,44,11,68
KINGS COURT TRUST LIMITED,0,0,0,0,0,0,0,0,6,56,6,68
LIVINGSTONS,0,0,0,0,11,2,2,0,14,30,9,68
MEWIES SOLICITORS,0,0,0,0,13,1,6,0,1,33,14,68
PANNONE CORPORATE LLP,0,0,0,0,2,0,0,0,1,48,17,68
SOMERSET COUNTY COUNCIL,0,0,0,0,0,0,0,0,15,47,6,68
STREETS AHEAD ESTATE AGENTS LLP,0,0,0,0,0,0,0,0,0,68,0,68
TLC REAL ESTATE SERVICES LTD,0,0,0,0,0,0,0,0,0,56,12,68
WOKING BOROUGH COUNCIL,0,0,0,0,2,0,0,0,0,65,1,68
ALLETSONS (BRIDGWATER),0,0,1,3,18,0,4,0,3,23,15,67
AMANDA SHAW SOLICITORS,0,0,0,0,13,0,2,0,0,32,20,67
ASTER COMMUNITIES,0,0,0,0,0,0,0,0,0,24,43,67
BARNET HOMES LTD,0,0,0,0,0,0,0,0,0,56,11,67
BES LEGAL LIMITED,0,0,0,0,18,0,3,0,0,30,16,67
BOWER COTTON SOLICITORS,0,0,0,0,8,0,1,0,1,44,13,67
BRYAN & MERCER,0,0,0,2,8,0,2,0,1,30,24,67
BURNINGHAM & BROWN,0,0,0,0,1,0,1,0,0,61,4,67
COLLIER LITTLER,0,0,0,1,6,0,3,0,3,31,23,67
ELLISTONS LLP T/A S L P,0,0,0,0,36,0,4,0,1,22,4,67
ELVIN & CO,0,0,0,0,12,1,7,0,3,31,13,67
HAINS & LEWIS,0,0,0,0,14,0,8,0,2,30,13,67
HILL JOHNSON,0,0,1,0,10,0,2,0,0,32,22,67
MILLER PARRIS,0,1,0,0,7,0,2,0,2,42,13,67
NICHOLLS BRIMBLE BHOL,0,1,0,2,22,0,3,0,5,31,3,67
QUOTIENT LAND LTD,0,0,0,0,0,0,0,0,0,55,12,67
ROWLAND TILDESLEY & HARRIS,0,0,0,1,9,0,4,0,3,36,14,67
SUFFOLK COUNTY COUNCIL,0,0,0,0,0,0,0,0,2,53,12,67
WEALDEN DISTRICT COUNCIL,0,0,0,0,1,6,0,0,1,52,7,67
BOC LIMITED,0,0,0,56,0,0,0,0,0,6,4,66
BUCKINGHAMSHIRE COUNTY COUNCIL,0,0,0,1,0,0,0,0,0,48,17,66
CLARITY LEGAL SERVICES LIMITED,0,0,0,0,26,0,3,0,2,24,11,66
COUNTRYWIDE SURVEYORS LIMITED,0,0,0,0,0,0,0,0,0,66,0,66
EATON SMITH,0,0,0,0,13,0,3,0,3,45,2,66
GIFFEN COUCH & ARCHER,0,0,0,2,14,1,5,0,1,25,18,66
H F T GOUGH & CO,0,0,0,1,5,0,2,0,1,45,12,66
HENRY HOWARD FINANCE PLC,0,0,0,0,0,0,0,0,0,66,0,66
HIGHWAYS ENGLAND COMPANY LIMITED (NON PROJECT),0,0,0,0,0,0,0,0,0,53,13,66
HOPKINS LAW,1,0,0,0,10,0,1,0,3,42,9,66
JACKLYN DAWSON HURLEY,0,0,0,0,7,0,2,0,2,37,18,66
LAMB & HOLMES SOLICITORS,0,0,0,0,16,3,3,0,0,36,8,66
LAMBERT TAYLOR & GREGORY,0,0,0,0,5,0,3,0,1,48,9,66
MACKS,0,0,0,1,8,1,1,0,1,36,18,66
PARK WOODFINE,0,0,0,1,16,0,22,0,0,23,4,66
SLEIGH SON & BOOTH,0,0,0,0,13,0,2,0,1,38,12,66
SPARLING BENHAM & BROUGH,0,0,0,0,6,0,3,0,0,39,18,66
AMITY LAW,0,0,0,0,10,0,3,0,2,33,17,65
CARSON MCDOWELL,0,0,0,0,21,0,5,0,0,32,7,65
CHICHESTER DISTRICT COUNCIL,0,0,0,0,0,0,0,0,0,65,0,65
EAST SUSSEX COUNTY COUNCIL,0,0,0,0,0,0,0,0,0,60,5,65
EXETER CITY COUNCIL,0,0,0,0,1,0,1,0,2,59,2,65
FOORT TAYLER,0,0,1,1,11,0,5,0,0,27,20,65
GAS AND POWER LIMITED,0,0,0,0,0,0,0,0,0,65,0,65
H & R HUGHES SOLICITORS LLP,0,0,0,0,6,0,1,0,2,47,9,65
H J BANKS & CO LTD,0,0,0,0,0,0,0,0,0,65,0,65
HARRIS CUFFARO & NICHOLS,0,0,1,3,17,0,6,0,0,24,14,65
HOLLAND & BARRETT RETAIL LIMITED,0,0,0,0,3,0,8,0,0,49,5,65
KUFLINK BRIDGING LTD,0,0,0,0,0,0,0,0,0,65,0,65
LAWYERS INCORPORATED LIMITED,0,0,0,1,24,0,3,0,0,15,22,65
MATHIAS GENTLE PAGE HASSAN LLP,0,1,0,1,2,0,1,0,0,47,13,65
MSP LEGAL SERVICES LLP,0,0,0,0,18,0,0,0,1,29,17,65
NATIONAL LAW PARTNERS LIMITED,0,0,0,0,21,0,3,3,0,31,7,65
PALMERS SOLICITORS BEDFORD LIMITED,0,0,0,0,9,0,2,0,4,39,11,65
PHILIP J HAMMOND,0,0,0,0,17,0,5,0,2,29,12,65
QUINN & CO,0,0,0,0,9,0,3,0,0,36,17,65
RADCLIFFE LE BRASSEUR,0,0,0,0,9,0,3,0,0,37,16,65
REES PAGE,0,0,0,0,3,1,0,0,0,48,13,65
RICHARD LONG ASSOCIATES LIMITED,0,0,0,0,0,0,0,0,0,65,0,65
RM LEGAL SOLICITORS,0,0,0,0,18,0,0,0,0,34,13,65
ROSEWOOD LAW LIMITED,0,0,0,1,25,0,3,0,0,27,9,65
RUBIN LEWIS O'BRIEN,1,0,0,2,6,0,1,0,4,46,5,65
SAVILLS (UK) LIMITED,0,0,0,0,0,0,0,0,0,63,2,65
SLATER & GORDON (UK) LLP,0,0,0,1,8,2,2,0,0,47,5,65
TWOMLOWS,0,0,0,3,8,0,0,0,2,36,16,65
UTTLESFORD DISTRICT COUNCIL,0,0,0,0,0,0,0,0,0,64,1,65
WYRE FOREST DISTRICT COUNCIL,0,0,0,0,0,0,0,0,0,65,0,65
ADAMS HARRISON,0,0,0,0,2,0,6,0,2,40,14,64
ASSSURED SALE AND PROGRESSION LTD,0,0,0,0,0,0,0,0,0,40,24,64
BARROW & COOK,0,0,0,3,7,0,1,0,2,45,6,64
BURLEY & GEACH,1,0,0,1,4,0,1,0,1,42,14,64
ENDEAVOUR PARTNERSHIP,0,0,0,0,16,0,6,0,4,29,9,64
GS SOLICITORS,0,0,0,7,7,0,4,0,3,34,9,64
HSK SOLICITORS LLP,0,0,0,1,21,0,0,0,0,33,9,64
KHAN MATHER LIMITED,0,0,0,0,18,0,5,0,0,28,13,64
KYNGSWOODE SERVICES LIMITED,0,0,0,0,0,0,0,0,0,64,0,64
MCPHERSONS,0,0,0,3,8,0,2,0,0,33,18,64
MCTEAR WILLIAMS & WOOD LTD,0,0,0,0,0,0,0,0,0,63,1,64
PEARMAN SMITH SOLICITORS,0,0,0,0,51,0,0,0,8,5,0,64
SAVILLS (UK) LTD,0,0,0,0,0,0,0,0,0,60,4,64
STRUTT & PARKER LLP,0,0,0,0,0,0,0,0,0,46,18,64
TFC (UK) LIMITED,0,0,0,0,0,0,0,0,0,64,0,64
THOMPSON & LEATHERDALE,0,0,0,0,13,0,1,0,1,40,9,64
TINN CRIDDLE & CO,0,0,0,0,7,0,3,0,3,41,10,64
WSM SOLICITORS,0,0,0,0,5,0,1,0,0,35,23,64
WYRE BOROUGH COUNCIL,0,0,0,0,0,0,0,0,0,63,1,64
AUBREY ISAACSON & CO,0,0,0,0,16,0,1,0,0,25,21,63
BROOMFIELDS SOLICITORS LLP,0,0,0,1,9,0,2,0,2,42,7,63
CLARKE AND SON (QUALITY SOLICITORS),0,1,0,2,9,0,1,0,2,35,13,63
CYRIL MORRIS ARKWRIGHT & CO,0,0,1,1,18,0,0,0,8,21,14,63
EASTHAMS SOLICITORS LIMITED,0,0,0,0,16,0,3,0,5,25,14,63
EDMUND CUDE AND BOOTH LTD,0,0,0,0,0,0,0,0,0,63,0,63
FISHERS DEWES SOLICITORS,0,0,0,1,10,0,4,0,1,34,13,63
GEORGE F WHITE LLP,0,0,0,0,0,0,0,0,0,53,10,63
GREENWOODS SOLICITORS LLP,0,0,0,0,8,0,7,0,1,39,8,63
GROWER FREEMAN,0,1,0,1,16,0,1,0,1,33,10,63
HEALD NICKINSON,0,0,0,0,1,0,8,0,0,41,13,63
MARTIN SMITH & CO,0,2,0,2,3,0,1,0,0,39,16,63
MCDONALD'S RESTAURANTS LIMITED,0,0,0,0,1,0,5,0,2,50,5,63
MOLESWORTHS BRIGHT CLEGG,0,0,0,0,9,0,1,0,1,42,10,63
MONTAGU EVANS LLP,0,0,0,0,0,0,0,0,0,43,20,63
NATIONAL LAW PARTNERS LIMITED,0,0,0,0,17,0,5,0,0,27,14,63
OLDHAM METROPOLITAN BC,0,0,0,0,0,0,0,0,1,48,14,63
ORRICK HERRINGTON & SUTCLIFFE (EUROPE) LLP,0,1,0,2,5,0,3,0,2,43,7,63
ROMA FINANCE UK LLP,0,0,0,0,0,0,0,0,0,63,0,63
SIMON MERCHANT PROPERTY SOLICITOR,0,0,0,0,10,0,4,0,0,32,17,63
STOKES PARTNERS LLP,0,0,0,2,3,0,0,0,8,35,15,63
THE RIGHT TO MNG YR BLOCK ORG LTD,0,0,0,0,0,0,0,0,0,2,61,63
WESSEX CONVEYANCING SERVICES,0,0,0,0,22,0,6,0,0,17,18,63
ACTONS,0,1,2,1,6,0,3,0,2,36,11,62
ATKINSON & FIRTH SOLICITORS,0,0,0,0,10,0,0,0,2,35,15,62
BARRETT & NELLIGAN,0,0,1,0,13,0,2,0,0,43,3,62
BEIGHTONS,0,0,0,0,16,0,4,0,1,26,15,62
BLYTHE LIGGINS,0,0,0,0,15,0,0,0,0,37,10,62
