Number and types of applications by all account customers,,,,,,,,,,,,
,,,,,,,,,,,,
Metrics, ,,,,,,,,,,,
Calendar Month,Jul-20,,,,,,,,,,,
Account Customer,FR,DFL,TP,DLG,OS(W),OS(NPW),OS(P),OS(NPP),SIMS,OC1,OC2,Total
GAZPROM MKTING & TRDING RETAIL LTD,0,0,0,0,0,0,0,0,0,20,0,20
GLOUCESTER CITY COUNCIL,0,0,0,0,0,0,0,0,0,16,4,20
GOLDENTREE FINANCIAL SERVICES PLC,0,0,6,4,0,0,0,0,0,8,2,20
GOLDPLAZA (MITCHAM) LTD,0,0,0,0,0,0,0,0,0,16,4,20
GRID ENERGIZER LTD,0,0,0,0,0,0,0,0,0,20,0,20
HAYMAN-JOYCE,0,0,0,0,0,0,0,0,0,20,0,20
HENWORTH LIMITED,0,0,0,0,0,0,0,0,0,20,0,20
HOBBS PARKER VENTURES LIMITED,0,0,0,0,0,0,0,0,0,17,3,20
HOLLIS & CO,0,0,0,4,0,0,0,0,0,12,4,20
HS LEGAL SOLICITORS,0,1,1,2,4,0,0,0,0,12,0,20
HUGH-JONES LLP,0,0,0,8,2,0,0,0,0,8,2,20
INSITE POSTER PROPERIES LTD,0,0,0,0,0,0,0,0,0,20,0,20
ISIS LEGAL LIMITED,0,0,0,4,1,0,0,0,0,12,3,20
J & D WHYTE LTD,0,0,0,0,0,0,0,0,0,20,0,20
J P GOLDMAN LIMITED,0,1,2,9,0,0,0,0,0,6,2,20
JOHN OWEN,0,0,0,3,1,0,0,0,0,13,3,20
JOHN P MARTIN,0,0,1,5,3,0,0,0,0,11,0,20
JUDKINS & CO,0,0,0,2,2,0,0,0,1,12,3,20
JURY O'SHEA,0,5,0,14,0,0,0,0,0,0,1,20
JWP SOLICITORS LLP,0,0,1,6,1,0,0,0,0,11,1,20
KELLY & CO SOLICITORS,1,0,0,5,3,0,0,0,0,8,3,20
KIER PROPERTY DEVELOPMENTS LIMITED,0,0,0,0,0,0,0,0,0,12,8,20
LEETE ESTATE MANAGEMENT,0,0,0,0,0,0,0,0,0,11,9,20
LENSCANE LTD,0,0,0,0,0,0,0,0,0,19,1,20
LEXENT PARTNERS LTD,1,0,0,2,0,0,0,0,0,13,4,20
LIVING IN LONDON LTD,0,0,0,0,0,0,0,0,0,20,0,20
MAIDENWAY LIMITED,0,0,0,1,0,0,0,0,0,16,3,20
MENZIES LLP,0,0,0,0,0,0,0,0,0,20,0,20
METROPOLITAN POLICE AUTHORITY,0,0,0,0,0,0,0,0,0,20,0,20
MICHAEL ROGERS LLP,0,0,0,0,0,0,0,0,0,19,1,20
MIDLAND VALUATIONS LIMITED,0,0,0,0,0,0,0,0,0,17,3,20
MINAIDES ROBSON,0,2,0,9,0,0,0,0,0,4,5,20
MONMOUTHSHIRE HOUSING ASSN LTD,0,0,0,0,0,0,0,0,0,11,9,20
N.E LINCOLNSHIRE BOROUGH COUNCIL,0,0,0,1,2,0,0,0,0,12,5,20
NEWTON HUXLEY LTD,0,0,0,0,0,0,0,0,0,20,0,20
NICHOLLS HENSTOCK AND STEVENSON,0,0,0,4,0,0,0,0,0,9,7,20
NORTH SOMERSET COUNCIL,0,0,0,0,0,0,0,0,0,20,0,20
NORWICH CITY COUNCIL,0,0,0,0,0,0,0,0,0,6,14,20
ONIONS & DAVIES,1,0,0,12,0,0,0,0,0,6,1,20
ORBIT SOUTH HOUSING ASSN LTD,0,0,0,0,0,0,0,0,0,12,8,20
PAINSMITH SOLICITORS LIMITED,0,0,0,1,0,0,0,0,0,15,4,20
PALMER HODGSON & HEYES,1,1,0,18,0,0,0,0,0,0,0,20
PAUL RICHARD KIRKMAN,0,0,0,0,0,0,0,0,0,1,19,20
PEARL BAKER,0,0,0,1,0,0,0,0,0,19,0,20
PENNINE SOLICITORS,0,0,1,1,4,0,0,0,0,13,1,20
PINI FRANCO LLP,0,1,0,8,1,0,0,0,1,6,3,20
PRIME MANAGEMENT (PS) LTD,0,0,0,0,0,0,0,0,0,4,16,20
PROBATE & TRUSTEE SERVICES LTD,0,0,0,0,0,0,0,0,0,20,0,20
RBC TRUST CO. (INTERNATIONAL) LTD,0,0,0,0,0,0,0,0,0,19,1,20
RED BRICK INS & FIN SERVICE LTD,0,0,0,0,0,0,0,0,0,17,3,20
RICHMOND & CO,0,0,1,3,1,0,0,0,0,12,3,20
ROSSENDALES LIMITED,0,0,0,0,0,0,0,0,0,20,0,20
ROYAL BOROUGH OF WINDSOR AND MAIDENHEAD,0,0,0,0,0,0,0,0,0,20,0,20
RR LEONARD & SON T/A LEONARDS,0,0,0,0,0,0,0,0,0,20,0,20
RSM UK HOLDINGS LIMITED,0,0,0,0,0,0,0,0,0,11,9,20
SAIFEE LEGAL LIMITED,0,0,0,3,4,0,0,0,0,10,3,20
SALLY BOTHAM ESTATES LIMITED,0,0,0,0,0,0,0,0,0,20,0,20
SAVILLS (UK) LTD,0,0,0,0,0,0,0,0,0,19,1,20
SBI MANCHESTER LIMITED,0,0,0,0,0,0,0,0,0,14,6,20
SHERWOOD-SMITH TILLEY & CO,0,0,1,11,0,0,2,0,0,6,0,20
SINCLAIR HUGHES LTD,0,0,0,1,0,0,0,0,0,19,0,20
SOUTH SOMERSET DISTRICT COUNCIL,0,0,1,1,0,0,0,0,0,11,7,20
STERLING DEVELOPMENTS,0,0,0,0,0,0,0,0,0,20,0,20
STONEBRIDGE PROPERTIES,0,0,0,0,1,0,0,0,0,17,2,20
STONEGATE HOMES LTD,0,0,0,0,0,0,0,0,0,20,0,20
STRAIN KEVILLE,0,1,0,4,1,0,0,0,0,12,2,20
STRUTT & PARKER LLP,0,0,0,0,0,0,0,0,0,20,0,20
SUGARWHITE MEYER ACCOUNTANTS LTD,0,0,0,0,0,0,0,0,0,20,0,20
SURVPAL LTD,0,0,0,0,0,0,0,0,0,20,0,20
SVENSKA HANDELSBANKEN AB (PUBL),0,0,0,0,0,0,0,0,0,19,1,20
T B S & V LIMITED,0,0,0,0,0,0,0,0,0,3,17,20
TAYLOR WIMPEY UK LIMITED,0,0,0,0,0,0,0,0,0,17,3,20
THE GOLDSMITH PARTNERSHIP,0,0,0,0,0,0,0,0,0,17,3,20
UK CARBON CARE LTD,0,0,0,0,0,0,0,0,0,20,0,20
UK POWER NETWORKS (OPERATIONS) LTD,0,0,0,0,0,0,0,0,0,20,0,20
VIZORS ESTATE AGENTS,0,0,0,0,0,0,0,0,0,20,0,20
YORK POTASH LTD,0,0,0,0,0,0,0,0,0,12,8,20
YOUR LAW LLP,0,0,0,0,0,0,0,0,0,20,0,20
ABS SOLICITORS LLP,0,1,1,4,2,0,0,0,0,8,3,19
ANAYSSE-JACOBS SOLICITORS,0,2,0,10,4,0,0,0,0,1,2,19
AQUILA DEVELOPMENTS,0,0,0,0,0,0,0,0,0,16,3,19
AVERECO LTD T A MARTIN & CO,0,0,0,0,0,0,0,0,0,19,0,19
BANK OF LONDON & MIDDLE EAST PLC,0,0,0,0,0,0,0,0,0,19,0,19
BATES WESTON,0,0,0,0,0,0,0,0,0,19,0,19
BERKELEY HOMES (E COUNTIES) LTD,0,0,0,0,0,0,0,0,0,0,19,19
BEVAN KIDWELL,0,1,0,0,0,0,0,0,0,12,6,19
BEWLEY HOMES PLC,0,0,0,0,0,0,0,0,0,16,3,19
BOOT & SON,0,0,0,0,0,0,0,0,0,19,0,19
BOURNE ESTATE AGENTS LIMITED,0,0,0,0,0,0,0,0,0,19,0,19
BROCKINGTON CARROLL SOLICITORS,0,0,0,1,1,0,0,0,0,13,4,19
BULL & BULL,0,1,3,11,1,0,0,0,0,0,3,19
C HOARE & CO,0,0,0,19,0,0,0,0,0,0,0,19
CADARN HOUSING GROUP,1,0,0,2,0,0,0,0,0,11,5,19
CAMERON CLARKE LAWYERS LIMITED,0,1,0,0,0,0,0,0,0,13,5,19
CEARNS KAY,0,0,0,0,0,0,0,0,0,13,6,19
CENTRO PLC,0,0,0,0,0,0,0,0,0,14,5,19
CHANDARANA & CO,0,1,0,1,0,0,1,0,0,12,4,19
CHILTERN DISTRICT COUNCIL,0,0,0,14,0,3,0,0,0,2,0,19
CHRIS RAJA SOLICITOR,0,0,0,3,1,0,2,0,0,11,2,19
CLARKE HILLYER LTD,0,0,0,0,0,0,0,0,0,13,6,19
CORNWALL COUNCIL,0,0,0,0,0,0,0,0,0,19,0,19
COX MINHAS AND CO LIMITED,0,0,0,1,3,0,0,0,0,11,4,19
CRABTREE PROPERTY GROUP,0,0,0,0,0,0,0,0,0,8,11,19
CROSSFIELD PROPERTY SERVICES LIMIT,0,0,0,0,0,0,0,0,0,18,1,19
DAVID ROSTHORN T/A ROSTHORNS,0,0,0,1,3,0,0,0,2,10,3,19
DEWAR HOGAN,0,1,0,0,0,0,0,0,0,12,6,19
DG LAW,0,1,1,2,4,0,2,0,0,6,3,19
DOWLEY TURNER REAL ESTATE LLP,0,0,0,0,0,0,0,0,0,10,9,19
DUDDEN LAW SOLCITORS,1,0,1,2,1,0,0,0,0,9,5,19
EDWARD PRENTICE LIMITED,0,0,0,0,0,0,0,0,0,16,3,19
ELITE RENDERING SYSTEMS LTD,0,0,0,0,0,0,0,0,0,18,1,19
ELS LAW LIMITED,0,8,0,1,0,0,0,0,0,8,2,19
ENTERPRISE FINANCE LTD,0,0,0,0,0,0,0,0,0,19,0,19
ESSEX POLICE AUTHORITY,0,0,0,0,0,0,0,0,0,19,0,19
FAVELL SMITH & LAWSON,0,0,0,4,0,0,1,0,1,8,5,19
FORTIS ROSE SOLICITORS LTD,0,0,0,3,5,0,0,0,0,10,1,19
FOSTER MADDISON PROP CONSLTS LTD,0,0,0,0,0,0,0,0,0,12,7,19
FRANK & COMPANY,0,1,0,5,0,0,0,0,0,8,5,19
FRANKLIN ALLAN LTD,0,0,0,6,1,0,0,0,0,8,4,19
FYLDE BC,0,0,0,0,0,0,0,0,0,19,0,19
GANI & CO,0,0,0,0,0,0,0,0,0,16,3,19
GARNERS LAW,0,1,0,4,0,0,0,0,0,10,4,19
GENGA & CO SOLICITORS LIMITED,0,0,0,0,0,0,0,0,0,18,1,19
GLENTREE ESTATES LTD,0,0,0,0,0,0,0,0,0,19,0,19
GLYNIS M MACKIE,0,2,0,17,0,0,0,0,0,0,0,19
GOODMAN REAL EST. ADVISOR (UK) LTD,0,0,0,0,0,0,0,0,0,18,1,19
GREENSLADE TAYLOR HUNT,0,0,0,0,0,0,0,0,0,16,3,19
HEDLEY SOLICITORS (BLYTH),0,0,1,1,0,0,0,0,0,9,8,19
HIGHWAYS ENGLAND COMPANY LIMITED (PROJECT),0,0,0,0,0,0,0,0,0,8,11,19
HSH SOLICITORS,0,0,0,2,1,0,0,0,0,10,6,19
HURSTWOOD ESTATES LTD,0,0,0,2,0,0,0,0,1,10,6,19
IGNITION (LAW) LLP,0,0,0,1,1,1,0,0,0,12,4,19
J A SIMON & CO,1,2,0,11,0,0,0,0,0,2,3,19
J.R. PICKSTOCK LIMITED,0,0,0,0,0,0,0,0,0,17,2,19
JOHN FORD,0,0,0,0,0,0,0,0,6,9,4,19
JUST WILLS & LEGAL SREVICES LTD,0,0,0,0,0,0,0,0,0,19,0,19
KINGSLEY SMITH SOLICITORS LLP,0,0,0,0,0,0,1,0,0,16,2,19
KRESTON REEVES LLP,0,0,0,0,0,0,0,0,0,16,3,19
LARKFLEET LIMITED,0,0,0,0,0,0,0,0,0,18,1,19
LAWDIT SOLICITORS LIMITED,0,2,0,6,4,0,0,0,0,6,1,19
LEOPOLD WISE SOLICITORS LIMITED,0,0,0,3,0,0,0,0,0,10,6,19
LOWE LEGAL SERVICES,0,0,0,6,0,0,0,0,0,9,4,19
M J QUINN INTEGRATED SERVICES LIMI,0,0,0,0,0,0,0,0,0,19,0,19
MAX SPIELMANN LIMITED,0,1,0,3,0,0,0,0,2,12,1,19
MCS PROPERTY LIMITED,0,0,10,7,0,0,0,0,0,2,0,19
MILLER CLAYTON & CO,0,1,0,4,1,0,1,0,0,10,2,19
MILLS CURRY,0,0,1,4,1,0,0,0,0,8,5,19
MIRSHAHI FINANCE & INVESTMENTS LTD,0,0,0,0,2,0,0,0,0,17,0,19
MOERANS,0,0,0,7,1,0,0,0,0,7,4,19
MONO CONSULTANTS LTD,0,0,0,0,0,0,0,0,0,19,0,19
MORGAN & RICHARDSON,3,0,3,12,0,0,0,0,0,1,0,19
MS RUBRIC LAW LIMITED,0,1,0,0,0,0,0,0,0,10,8,19
NEIL FOLEY & CO,0,2,0,16,0,0,0,0,0,1,0,19
P R GIBBS & CO LTD,0,0,0,0,0,0,0,0,0,15,4,19
PALMER LAND AND INDUSTRY LIMITED,0,0,0,0,0,0,0,0,0,19,0,19
PAUL F HARFITT & CO,0,0,0,0,5,0,0,0,0,8,6,19
PHILIP COWEN,0,1,0,7,0,0,0,0,0,10,1,19
PMS MANAGING ESTATES LTD,0,0,0,0,0,0,0,0,0,12,7,19
PORTMAN ASSET FINANCE LTD,0,0,0,0,0,0,0,0,0,19,0,19
PRIMETOWER PROPERTIES LTD,0,0,0,0,0,0,0,0,0,19,0,19
PRO-ESTATES UK LTD,0,0,0,0,0,0,0,0,0,19,0,19
R N S BUSINESS SOLUTIONS LIMITED,0,0,0,0,0,0,0,0,0,19,0,19
R W HEMMINGS & CO (LEICESTER),0,2,2,5,4,0,0,0,0,6,0,19
RAJPUT SOLICITORS,0,0,0,5,5,0,0,0,0,7,2,19
RALLI SOLICITORS,0,0,0,0,0,0,0,0,0,12,7,19
RBC EUROPE LIMITED,0,0,0,0,0,0,0,0,0,18,1,19
RENAISSANCE RETIREMENT LIMITED,0,0,0,1,0,0,0,0,0,5,13,19
RICHARD HARDING ESTATE AGENTS,0,0,0,0,0,0,0,0,0,17,2,19
RIVERGATE LEGAL LTD,0,0,0,0,2,0,0,0,0,14,3,19
ROBIN HOOD ENERGY LIMITED,0,0,0,0,0,0,0,0,0,19,0,19
ROGER NORTH LONG & PARTNERS,0,0,0,0,0,0,0,0,0,19,0,19
RPW LEGAL LIMITED,0,0,0,2,0,0,0,0,0,17,0,19
SAVILLS (UK) LTD,0,0,0,0,0,0,0,0,0,17,2,19
SAVILLS (UK) LTD,0,0,0,0,0,0,0,0,0,19,0,19
SB CONVEYANCING LTD,0,1,0,5,1,0,0,0,0,8,4,19
SCOTT-MONCRIEFF & ASSOCIATES LTD,0,0,0,2,1,0,0,0,0,12,4,19
SEAKENS SOLICITORS,0,0,0,1,2,0,0,0,0,11,5,19
SMEREKA & ASSOCS CHTD BLDG SRVYNG,0,0,0,0,0,0,0,0,0,15,4,19
SMG SOLICITORS,0,1,0,4,1,0,0,0,0,9,4,19
SOUTH YORKSHIRE POLICE,0,0,0,0,0,0,0,0,0,19,0,19
SPECTRUM SOLICITORS,2,0,3,2,4,0,1,0,0,5,2,19
SPENCER WEST LLP,0,0,0,3,0,0,0,0,0,14,2,19
STEVENAGE BOROUGH COUNCIL,0,0,0,0,0,0,0,0,0,11,8,19
SYMINGTON ELVERY LTD,0,0,0,0,0,0,0,0,0,16,3,19
T. J. MORRIS LIMITED,0,1,1,5,3,0,2,0,3,4,0,19
THE LEGAL DIRECTOR,0,2,0,6,0,0,2,0,0,8,1,19
TIES SOLICITORS,0,0,0,0,5,0,0,0,0,13,1,19
UNIQUE SOLICITORS,0,0,0,5,2,0,2,0,0,8,2,19
VIRGIN MEDIA LTD,0,0,0,0,1,0,3,0,0,15,0,19
WALLAKERS,0,0,0,0,0,0,0,0,0,15,4,19
WHITE ROSE WILLS,0,0,0,4,0,0,0,0,0,12,3,19
WOODFORD WISE SOLICITORS,0,0,0,1,4,0,0,0,0,13,1,19
ACHILLEA & CO,0,0,0,0,1,0,0,0,0,15,2,18
ALEXANDER REECE THOMSON LLP,0,0,0,0,0,0,0,0,0,5,13,18
AMR SURVEYORS LIMITED,0,0,0,0,0,0,0,0,0,18,0,18
AMS SOLICITORS LIMITED,0,0,0,4,3,0,0,0,1,9,1,18
ANTHONY STOCKTON,0,2,3,13,0,0,0,0,0,0,0,18
ASHTONS SOLICITORS LIMITED,0,0,0,0,1,0,0,0,0,11,6,18
AUDLEY CHAUCER LIMITED,0,0,0,3,0,0,0,0,0,15,0,18
AWAN LEGAL ASSOCIATES LTD,0,0,0,5,11,0,0,0,0,2,0,18
BAILEYS (IN BRACKLEY),0,1,0,7,0,0,0,0,0,6,4,18
BENNETT JONES LTD,0,0,0,16,0,0,0,0,0,2,0,18
BLABY DISTRICT COUNCIL,0,0,0,4,0,0,0,0,0,14,0,18
BRADLEY & JEFFERIES SOLICITORS LTD,0,0,0,1,4,0,0,0,0,10,3,18
BREVITTS SOLICITORS,0,0,1,1,0,0,1,0,0,15,0,18
BRISTOWS LLP,0,3,0,4,1,0,0,0,1,8,1,18
BROADWAY SOLICITORS,0,0,0,2,4,1,0,0,0,10,1,18
BROMWICH HARDY,0,0,0,0,0,0,0,0,0,14,4,18
BUSH & CO LIMITED,0,0,0,0,0,0,0,0,0,18,0,18
BYWATERS TOPHAM PHILLIPS,1,0,1,5,3,0,0,0,1,6,1,18
C H 2019 LIMITED,0,0,0,0,0,0,0,0,0,16,2,18
CARRICK AND COMPANY LTD,0,0,0,0,0,0,0,0,0,18,0,18
CARTIN LINCOLN HAYNES,0,0,1,3,2,0,1,0,0,8,3,18
CARTUS LIMITED,0,0,0,0,0,0,0,0,0,18,0,18
CHENSTAR LIMITED,0,0,0,2,2,0,0,0,0,10,4,18
CLIVE EMSON AUCTIONEERS,0,0,0,0,0,0,0,0,0,17,1,18
CORBIN & HASSAN (UK) LLP,0,4,0,4,5,0,1,0,0,4,0,18
CORSERV PROPERTY LIMITED,0,0,0,4,8,0,0,0,0,4,2,18
CREST NICHOLSON PLC EASTERN,0,0,0,0,0,0,0,0,0,18,0,18
CRIMSON PHOENIX SOLICITORS,0,0,0,0,0,0,0,0,0,13,5,18
DAINS LLP,0,0,0,0,0,0,0,0,0,17,1,18
DDM AGRICULTURE LIMITED,0,0,0,0,0,0,0,0,0,14,4,18
DILIGENCE GLOBAL BUSINESS INTELLIG,0,0,0,0,0,0,0,0,0,16,2,18
DIXCART LEGAL LIMITED,0,0,0,0,0,0,3,0,2,11,2,18
DUNCAN RANN ASSOCIATES LIMITED,1,0,1,3,0,0,0,0,1,10,2,18
EARL SHILTON BUILDING SOCIETY,0,0,0,13,0,2,0,0,0,2,1,18
EAST CAMBRIDGESHIRE D C,0,0,1,1,0,0,0,0,0,16,0,18
ENDEAVOUR LAW LIMITED,0,0,0,0,0,0,0,0,0,17,1,18
ESQUIRE DEVELOPMENTS LTD,0,0,0,0,0,0,0,0,0,14,4,18
EXAMWORKS INVESTIGATION SERVS LTD,0,0,0,0,0,0,0,0,0,18,0,18
FAIRVIEW SOLICITORS,0,0,0,7,7,0,0,0,0,3,1,18
FENTIMANS,0,0,0,1,0,0,0,0,0,13,4,18
FOLKES HOLDINGS LIMITED,0,0,0,0,0,0,0,0,0,15,3,18
FOREMAN HOMES LTD,0,0,0,0,0,0,0,0,0,18,0,18
FRANCIS PARFFREY LEGAL SERV LTD,0,0,0,7,1,0,1,0,1,5,3,18
GARDNER THORPE,0,0,0,2,0,0,0,0,1,9,6,18
GATES & MOLONEY,0,0,0,3,2,0,0,0,0,10,3,18
GEDLING BOROUGH COUNCIL,0,0,0,0,0,0,0,0,0,16,2,18
GLENWOOD ESTATE AGENTS LTD,0,0,0,0,0,0,0,0,0,18,0,18
GLOBAL LEGAL SOLUTIONS LTD,0,0,0,9,3,0,0,0,0,5,1,18
GRAINGER PLC,0,0,0,0,0,0,0,0,0,13,5,18
GREENBERRY ADVISORS LIMITED,0,0,0,0,0,0,0,0,0,15,3,18
GWILYM JONES & DAVIES,0,0,0,0,4,0,0,0,0,9,5,18
HAINES CONVEYANCING,0,1,1,15,0,0,1,0,0,0,0,18
HARDMAN WOOD,0,0,0,3,7,0,2,0,0,5,1,18
HARRIS & CO (FINCHLEY),0,1,1,1,0,0,0,0,0,11,4,18
HASLAMS CHARTERED SURVEYORS LLP,0,0,0,0,0,0,0,0,0,12,6,18
HAWKINS FAMILY LAW LIMITED,0,0,0,0,0,0,0,0,0,18,0,18
HERA FINANCE LTD,0,0,0,0,0,0,0,0,0,18,0,18
HERVEY DICKENS LTD,0,0,0,1,0,0,1,0,0,12,4,18
HEWLETT SWANSON COMMERCIAL LAW LTD,0,0,0,0,2,0,0,0,0,12,4,18
HIGH STREET SOLICITORS LTD,0,0,0,0,0,0,0,0,1,17,0,18
HOBBS LAW LLP,0,1,1,2,2,0,1,0,0,9,2,18
HOOK & PARTNERS,1,1,1,14,0,0,0,0,0,1,0,18
HOUSING & CARE 21,0,0,0,0,0,0,0,0,0,14,4,18
ISLE OF ANGLESEY CC,0,0,0,0,0,0,0,0,0,18,0,18
JOHN LAWSON,0,0,2,2,5,0,0,0,0,8,1,18
JONES MYERS LLP,0,0,0,0,0,0,0,0,0,18,0,18
JONES PECKOVER,0,0,0,0,0,0,0,0,0,18,0,18
JULIA HODGSON SOLICITORS,0,0,0,2,1,0,0,0,1,11,3,18
KAPOOR & CO,0,0,0,1,0,0,0,0,0,14,3,18
LEDGISTERS LIMITED,0,0,0,1,0,0,0,0,0,13,4,18
LENDHUB LIMITED,0,0,0,0,0,0,0,0,0,18,0,18
LIN & CO SOLICITORS,0,1,0,2,1,0,1,0,0,11,2,18
LOVE FOR PROPERTY LIMITED,0,0,0,0,0,0,0,0,0,18,0,18
LOXTON LAND LTD,0,0,0,0,0,0,0,0,0,16,2,18
LYONS WILSON SOLICITORS,0,0,0,3,5,0,1,0,0,5,4,18
M & K SOLICITORS,0,2,0,4,1,0,0,0,0,8,3,18
MAGENTA LIVING,0,0,0,0,0,0,0,0,0,18,0,18
MAIDSTONE BOROUGH COUNCIL,0,0,0,0,0,0,0,0,0,17,1,18
MAPLE LEAF PROPERTY CONSULTANTS LI,0,0,0,0,0,0,0,0,0,3,15,18
MARK COOK,0,0,0,18,0,0,0,0,0,0,0,18
MCKEOWN & CO LLP%,0,0,0,0,0,0,0,0,0,2,16,18
MICHAEL TAYLOR & CO,0,2,0,15,0,0,0,0,0,0,1,18
MILES & BARR PROPERTY MAN LTD,0,0,0,0,0,0,0,0,0,18,0,18
MORGAN PHELPS LIMITED,0,0,0,3,0,1,0,0,0,11,3,18
MOSS BEACHLEY MULLEM&COLEMAN LTD,0,0,0,0,2,0,0,0,0,15,1,18
MR J.H.W DAVIDSON,0,0,0,0,0,0,0,0,0,18,0,18
MY LEGAL LIMITED,0,0,0,6,7,0,0,0,0,4,1,18
NATHAN & CO,0,0,0,1,2,0,0,0,0,11,4,18
NICHOLAS,0,0,0,1,5,0,0,0,0,11,1,18
NIGEL PULLEN,0,0,2,7,1,0,0,0,0,7,1,18
NPT OPERATIONS LIMITED,0,0,0,0,0,0,0,0,0,16,2,18
OCTAVIA HOUSING,0,0,0,0,0,0,0,0,0,9,9,18
ORACLE ASSET FINANCE LTD,0,0,0,0,0,0,0,0,0,18,0,18
PALMER & PARTNERS ESTATE AGENTS,0,0,0,0,0,0,0,0,0,18,0,18
PARAGON BANK PLC,0,0,0,0,0,0,0,0,0,18,0,18
PAUL LINTON & CO,0,0,0,2,2,0,0,0,0,10,4,18
PETER COLBY COMMERCIALS LIMITED,0,0,0,0,3,0,0,0,1,7,7,18
PROLEAGLE LTD,0,0,0,1,0,0,0,0,0,12,5,18
RACHEL STAFFORD LEGAL SERVICES,0,0,0,4,0,0,0,0,0,11,3,18
RADIUS LAW LIMITED,0,1,0,2,0,0,0,0,0,12,3,18
RCI FINANCIAL SERVICES LTD,0,0,0,0,0,0,0,0,0,18,0,18
ROBSON LAIDLER ACCOUNTANTS LIMITED,0,0,0,0,0,0,0,0,0,18,0,18
ROKEBY JOHNSON BAARS LLP,0,1,0,2,3,0,0,0,0,9,3,18
ROUNDPOLL LTD,0,0,0,0,0,0,0,0,0,16,2,18
S ABRAHAM SOLICITORS,0,0,0,2,2,0,0,0,0,11,3,18
SAMANTHA DENHAM SOLICITORS,0,1,0,3,0,0,0,0,0,8,6,18
SANDHILL SOLICITORS,0,1,0,4,4,0,0,0,0,7,2,18
SANDOM ROBINSON,0,0,0,8,5,0,2,0,0,1,2,18
SARAH DIXON & CO SOLICITORS,0,0,0,0,0,0,0,0,0,18,0,18
SAUL MARINE & CO,0,0,0,2,1,0,0,0,0,11,4,18
SAVILLS (UK) LIMITED,0,0,0,0,0,0,0,0,0,17,1,18
SAVILLS (UK) LIMITED,0,0,0,0,0,0,0,0,0,18,0,18
"SCRIVEN & CO, AUCTIONEERS, SURVEY",0,0,0,0,0,0,0,0,0,15,3,18
SHIRLEY M EVANS SOLICITOR LIMITED,0,0,0,1,4,0,0,0,0,11,2,18
SP PROPERTY GROUP LTD,0,0,0,0,0,0,0,0,0,18,0,18
STONEGATE LEGAL LIMITED,0,0,0,3,0,0,0,0,0,13,2,18
STONEWATER (2) LIMITED,0,0,0,0,0,0,0,0,0,2,16,18
STRUTT & PARKER LLP,0,0,0,0,0,0,0,0,0,18,0,18
SWORDERS AGRICULTURAL,0,0,0,0,0,0,0,0,0,15,3,18
T H CORPORATE SERVICES LIMITED,0,0,0,0,0,0,0,0,0,18,0,18
TELLON CAPITAL LLP,0,0,0,0,0,0,0,0,0,18,0,18
THE GARFITT LAW PARTNERSHIP LLP,0,0,0,6,1,0,0,0,0,9,2,18
THE INHERITANCE PLANNING COY LTD,0,0,0,3,0,0,0,0,0,15,0,18
TIMES NEWSPAPER LIMITED,0,0,0,0,0,0,0,0,0,17,1,18
TOTEMIC LIMITED,0,0,0,0,0,0,0,0,0,18,0,18
VERISONA LIMITED,0,1,3,7,2,0,2,0,0,2,1,18
VERMA & CO,0,0,0,2,2,0,1,0,0,7,6,18
VICTOR WELSH SOL. & NOTARY PUBLIC,0,0,0,0,0,0,0,0,1,15,2,18
W T JONES,0,0,1,0,0,0,0,0,0,10,7,18
WADDETON PARK LTD,0,0,0,0,0,0,0,0,0,18,0,18
"WALKERS SOLICITORS (ROTTINGDEAN, EAST SUSSEX))",0,1,0,4,0,0,0,0,0,7,6,18
WARREN (LONDON) LTD,0,0,0,0,0,0,0,0,0,18,0,18
WENDY HOPKINS FAMILY LAW PRACTICE LLP,0,0,0,1,0,0,0,0,0,15,2,18
WHIRLEDGE & NOTT LTD,0,0,0,0,0,0,0,0,0,16,2,18
WILLETTS MARSDEN,0,0,0,4,0,0,1,0,0,9,4,18
WILLIAMS THOMPSON LLP,0,0,0,17,0,0,0,0,0,1,0,18
ABBEY SOLICITORS,0,0,0,5,0,0,0,0,0,9,3,17
ACCESS SELF STORAGE LTD,0,0,0,0,0,0,0,0,0,12,5,17
ACKLAM BOND NOOR,0,0,1,10,0,0,0,0,0,6,0,17
ANDERSONS SOLICITORS (HARROGATE),0,0,0,5,1,0,0,0,0,8,3,17
ARMSTRONG ENERGY LTD,0,0,0,0,0,0,0,0,0,13,4,17
ARMSTRONG PRIVATE CLIENT,0,0,0,7,0,0,0,0,0,10,0,17
ATKINS HOPE LLP,0,1,0,9,3,0,0,0,0,4,0,17
AVISONS LAW LTD,0,0,0,8,2,0,0,0,1,4,2,17
BE COMPLIANT LIMITED,0,0,0,0,1,0,0,0,0,14,2,17
BEYOND CORPORATE LIMITED,0,1,0,4,0,0,0,0,0,10,2,17
BLUEPRINT ESTATE MANAGEMENT LTD,0,0,0,0,0,0,0,0,0,10,7,17
BUPA INSURANCE SERVICES LIMITED,0,0,0,1,1,0,0,0,0,15,0,17
CALTHORPE GROUP LTD,0,0,0,0,0,0,0,0,0,14,3,17
CAMBRIDGE CITY COUNCIL,0,0,0,0,0,0,0,0,0,17,0,17
CAMPBELL HOOPER & CO,0,0,0,1,2,0,0,0,0,12,2,17
