Organisation Name,Department where exp. Incurred,Service Category Label,Supplier (Beneficiary),Purpose of Expenditure,Procurement (Merchant) Category,Purchase Date,Settlement Date,Transaction Number,Net Amount (£)
Stockport MBC,Services to People,Childrens & Educational Services,WWW.YHA.ORG.UK,Publicity and Promotion,Arts & Leisure Services  ,22.03.2017,16.04.2017,GPC03170000067,161.00
Stockport MBC,Services to People,Childrens & Educational Services,THE SPINNAKER TOWER,Publicity and Promotion,Arts & Leisure Services  ,23.03.2017,16.04.2017,GPC03170000068,159.65
Stockport MBC,Services to People,Childrens & Educational Services,BELLA  ITALIA,Catering Supplies,Catering Food & Beverages ,23.03.2017,16.04.2017,GPC03170000069,57.96
Stockport MBC,Services to People,Childrens & Educational Services,BELLA  ITALIA,Catering Supplies,Catering Food & Beverages ,23.03.2017,16.04.2017,GPC03170000070,253.42
Stockport MBC,Services to People,Childrens & Educational Services,MCDONALDS,Catering Supplies,Catering Food & Beverages ,24.03.2017,16.04.2017,GPC03170000071,12.05
Stockport MBC,Services to People,Childrens & Educational Services,WARWICK CASTLE,Publicity and Promotion,Arts & Leisure Services  ,25.03.2017,16.04.2017,GPC03170000072,3.34
Stockport MBC,Services to People,Childrens & Educational Services,NCP LIMITED,Travelling Expenses,Human Resources Travel & Subsistence ,03.03.2017,16.04.2017,GPC03170000073,22.00
Stockport MBC,Services to People,Childrens & Educational Services,PICADILLY PLACE MAN LT,Travelling Expenses,Human Resources Travel & Subsistence ,08.03.2017,16.04.2017,GPC03170000074,7.00
Stockport MBC,Services to People,Childrens & Educational Services,NCP LIMITED,Travelling Expenses,Human Resources Travel & Subsistence ,16.03.2017,16.04.2017,GPC03170000075,13.00
Stockport MBC,Services to People,Childrens & Educational Services,PICADILLY PLACE MAN LT,Travelling Expenses,Human Resources Travel & Subsistence ,21.03.2017,16.04.2017,GPC03170000076,7.00
Stockport MBC,Services to People,Childrens & Educational Services,Virgintrains.co.uk,Travelling Expenses,Human Resources Travel & Subsistence ,08.03.2017,16.04.2017,GPC03170000077,-179.50
Stockport MBC,Services to People,Childrens & Educational Services,Virgin Trains,Travelling Expenses,Human Resources Travel & Subsistence ,29.03.2017,16.04.2017,GPC03170000078,359.00
Stockport MBC,Services to Place,Central Support Costs,CAFELITO,Office Expenses,Catering  ,02.03.2017,16.04.2017,GPC03170000079,7.80
Stockport MBC,Services to Place,Central Support Costs,WEST COAST TRAINS,Travelling Expenses,Human Resources Travel & Subsistence ,13.03.2017,16.04.2017,GPC03170000080,5.90
Stockport MBC,Services to People,Childrens & Educational Services,MUSEUM OF SCIENCE MANC,Fees and Charges,Education  ,02.03.2017,16.04.2017,GPC03170000081,15.30
