Organisation Name,Department where exp. Incurred,Service Category Label,Supplier (Beneficiary),Purpose of Expenditure,Procurement (Merchant) Category,Purchase Date,Settlement Date,Transaction Number,Net Amount (£)
Stockport MBC,Services to People,Adult Social Care,HADFIELD STN TO,Travelling Expenses,Human Resources Travel & Subsistence ,01.11.2017,16.11.2017,GPC10170000001,6.30
Stockport MBC,Services to People,Adult Social Care,WWW.ARROWPRIVATEHIRE.C,Travelling Expenses,Human Resources Travel & Subsistence Taxi Fares,30.10.2017,16.11.2017,GPC10170000002,45.47
Stockport MBC,Services to People,Adult Social Care,MERCHANT S HOUSE HOTEL,Expenses and Allowances,Human Resources Travel & Subsistence ,19.10.2017,16.11.2017,GPC10170000003,258.30
Stockport MBC,Services to People,Adult Social Care,TAKSO  MIX EXPRESS,Travelling Expenses,Human Resources Travel & Subsistence Taxi Fares,19.10.2017,16.11.2017,GPC10170000004,7.82
Stockport MBC,Services to People,Adult Social Care,AVATAR RESTORAN,Expenses and Allowances,Human Resources Travel & Subsistence ,19.10.2017,16.11.2017,GPC10170000005,6.02
Stockport MBC,Services to People,Adult Social Care,PORGU,Expenses and Allowances,Human Resources Travel & Subsistence ,18.10.2017,16.11.2017,GPC10170000006,22.57
Stockport MBC,Services to People,Adult Social Care,PORGU,Expenses and Allowances,Human Resources Travel & Subsistence ,17.10.2017,16.11.2017,GPC10170000007,28.30
Stockport MBC,Services to People,Adult Social Care,TAKSO  TULIKA PREMIUM,Travelling Expenses,Human Resources Travel & Subsistence Taxi Fares,16.10.2017,16.11.2017,GPC10170000008,9.22
Stockport MBC,Services to People,Adult Social Care,KULDNE NOTSU KORTS,Expenses and Allowances,Human Resources Travel & Subsistence ,16.10.2017,16.11.2017,GPC10170000009,28.43
Stockport MBC,Services to People,Adult Social Care,NORTHERN RAIL LTD-,Expenses and Allowances,Human Resources Travel & Subsistence ,16.10.2017,16.11.2017,GPC10170000010,6.30
Stockport MBC,Services to People,Adult Social Care,WWW.ARROWPRIVATEHIRE.C,Travelling Expenses,Human Resources Travel & Subsistence Taxi Fares,13.10.2017,16.11.2017,GPC10170000011,45.05
Stockport MBC,Services to People,Adult Social Care,LUFTHANSA 22082144610020,Travelling Expenses,Human Resources Travel & Subsistence ,13.10.2017,16.11.2017,GPC10170000012,24.00
Stockport MBC,Services to People,Adult Social Care,RYANAIR22 22400000GZMHTN,Travelling Expenses,Human Resources Travel & Subsistence ,04.10.2017,16.11.2017,GPC10170000013,62.46
Stockport MBC,Services to People,Adult Social Care,RYANAIR22 22400000QQQ4JC,Travelling Expenses,Human Resources Travel & Subsistence ,04.10.2017,16.11.2017,GPC10170000014,9.18
Stockport MBC,Services to People,Adult Social Care,B.COM ALPI HOTEL,Expenses and Allowances,Human Resources Travel & Subsistence ,04.10.2017,16.11.2017,GPC10170000015,610.80
Stockport MBC,Services to People,Adult Social Care,KLM 07424 07424100860011,Travelling Expenses,Human Resources Travel & Subsistence ,04.10.2017,16.11.2017,GPC10170000016,185.52
Stockport MBC,Services to People,Adult Social Care,WWW.ARROWPRIVATEHIRE.C,Travelling Expenses,Human Resources Travel & Subsistence Taxi Fares,04.10.2017,16.11.2017,GPC10170000017,45.47
Stockport MBC,Services to People,Adult Social Care,NS DEN HAAG CENTRAAL,Travelling Expenses,Human Resources Travel & Subsistence ,04.10.2017,16.11.2017,GPC10170000018,8.96
Stockport MBC,Services to People,Adult Social Care,DUNGELMANN,Expenses and Allowances,Human Resources Travel & Subsistence ,03.10.2017,16.11.2017,GPC10170000019,3.71
Stockport MBC,Services to People,Adult Social Care,SUMUP   NH BUSINESS SE,Travelling Expenses,Human Resources Travel & Subsistence Taxi Fares,02.10.2017,16.11.2017,GPC10170000020,9.37
Stockport MBC,Services to People,Adult Social Care,RYANAIR22 22400000QS2WXM,Travelling Expenses,Human Resources Travel & Subsistence ,02.10.2017,16.11.2017,GPC10170000021,-39.15
Stockport MBC,Services to People,Adult Social Care,EASYJETES ESXJSXZ,Travelling Expenses,Human Resources Travel & Subsistence ,02.10.2017,16.11.2017,GPC10170000022,87.46
Stockport MBC,Services to People,Adult Social Care,NS SCHIPHOL,Travelling Expenses,Human Resources Travel & Subsistence ,02.10.2017,16.11.2017,GPC10170000023,8.95
Stockport MBC,Services to People,Adult Social Care,NORTHERN RAIL LTD-,Travelling Expenses,Human Resources Travel & Subsistence ,02.10.2017,16.11.2017,GPC10170000024,6.30
Stockport MBC,Services to People,Adult Social Care,MYPOS   HTS 0706666666,Travelling Expenses,Human Resources Travel & Subsistence Taxi Fares,02.10.2017,16.11.2017,GPC10170000025,9.11
Stockport MBC,Corporate and Support Services,Central Services to the public,AMAZON EU,Library Equipment,Education Library Books ,13.10.2017,16.11.2017,GPC10170000026,583.55
Stockport MBC,Corporate and Support Services,Central Support Costs,FACEBK 66TDTDAUU2,Publicity and Promotion,Facilities & Management Services  ,31.10.2017,16.11.2017,GPC10170000027,5.96
Stockport MBC,Corporate and Support Services,Central Support Costs,FACEBK W5TDTDAUU2,Publicity and Promotion,Facilities & Management Services  ,31.10.2017,16.11.2017,GPC10170000028,149.98
Stockport MBC,Corporate and Support Services,Central Support Costs,INVISIONAPP INC,Publicity and Promotion,Facilities & Management Services  ,29.10.2017,16.11.2017,GPC10170000029,207.91
Stockport MBC,Corporate and Support Services,Central Support Costs,FACEBK GX23KE6UU2,Publicity and Promotion,Facilities & Management Services  ,29.10.2017,16.11.2017,GPC10170000030,506.67
Stockport MBC,Corporate and Support Services,Central Support Costs,FACEBK UX23KE6UU2,Publicity and Promotion,Facilities & Management Services  ,29.10.2017,16.11.2017,GPC10170000031,93.33
Stockport MBC,Corporate and Support Services,Central Support Costs,SP  INSTAFRAMEUK,Publicity and Promotion,Facilities & Management Services  ,17.10.2017,16.11.2017,GPC10170000032,35.82
Stockport MBC,Corporate and Support Services,Central Support Costs,POUNDLAND LTD 1235,Publicity and Promotion,Facilities & Management Services  ,16.10.2017,16.11.2017,GPC10170000033,33.67
Stockport MBC,Corporate and Support Services,Central Support Costs,ADOBE SYSTEMS SOFTWARE,Publicity and Promotion,Facilities & Management Services  ,12.10.2017,16.11.2017,GPC10170000034,24.00
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,01.11.2017,16.11.2017,GPC10170000035,19.04
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,30.10.2017,16.11.2017,GPC10170000036,50.92
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,19.10.2017,16.11.2017,GPC10170000037,10.00
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,18.10.2017,16.11.2017,GPC10170000038,12.24
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,18.10.2017,16.11.2017,GPC10170000039,2.00
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,17.10.2017,16.11.2017,GPC10170000040,17.24
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,13.10.2017,16.11.2017,GPC10170000041,7.70
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,12.10.2017,16.11.2017,GPC10170000042,23.06
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,11.10.2017,16.11.2017,GPC10170000043,7.67
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,09.10.2017,16.11.2017,GPC10170000044,31.70
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,06.10.2017,16.11.2017,GPC10170000045,1.89
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,05.10.2017,16.11.2017,GPC10170000046,26.93
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,04.10.2017,16.11.2017,GPC10170000047,15.98
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,03.10.2017,16.11.2017,GPC10170000048,10.94
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,02.10.2017,16.11.2017,GPC10170000049,29.54
Stockport MBC,Services to People,Childrens & Educational Services,STOCKPORT STN SST,Travelling Expenses,Human Resources Travel & Subsistence ,13.10.2017,16.11.2017,GPC10170000050,3.90
Stockport MBC,Services to People,Childrens & Educational Services,TICKETOFFICESALE,Travelling Expenses,Human Resources Travel & Subsistence ,12.10.2017,16.11.2017,GPC10170000051,8.90
Stockport MBC,Services to People,Childrens & Educational Services,SELFSERVE TICKET,Travelling Expenses,Human Resources Travel & Subsistence ,11.10.2017,16.11.2017,GPC10170000052,15.85
Stockport MBC,Services to People,Childrens & Educational Services,PAYPAL  ACTIONFORCH,Professional Fees,Consultancy   ,01.11.2017,16.11.2017,GPC10170000053,180.00
Stockport MBC,Services to People,Childrens & Educational Services,PAYPAL  ACTIONFORCH,Professional Fees,Consultancy   ,01.11.2017,16.11.2017,GPC10170000054,180.00
Stockport MBC,Services to People,Childrens & Educational Services,PAYPAL  ACTIONFORCH,Professional Fees,Consultancy   ,01.11.2017,16.11.2017,GPC10170000055,180.00
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,18.10.2017,16.11.2017,GPC10170000056,66.25
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,05.10.2017,16.11.2017,GPC10170000057,87.11
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,02.10.2017,16.11.2017,GPC10170000058,85.32
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,19.10.2017,16.11.2017,GPC10170000059,68.44
Stockport MBC,Services to People,Childrens & Educational Services,PREMIER INN44010600,Care Payments,Social Community Care Supplies & Services  ,16.10.2017,16.11.2017,GPC10170000060,188.96
Stockport MBC,Services to People,Childrens & Educational Services,BRITANNIA,Care Payments,Social Community Care Supplies & Services  ,12.10.2017,16.11.2017,GPC10170000061,478.00
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,PAYPAL  PUBLICSPEAK,Staff Training,Human Resources  ,05.10.2017,16.11.2017,GPC10170000062,884.20
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,CO-OP GROUP 108442,Expenses and Allowances,Human Resources Travel & Subsistence ,31.10.2017,16.11.2017,GPC10170000063,7.85
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,CROSS COUNTRY TRAINS,Travelling Expenses,Human Resources Travel & Subsistence ,31.10.2017,16.11.2017,GPC10170000064,13.20
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,SAINSBURYS SUPERMARKET,Expenses and Allowances,Human Resources Travel & Subsistence ,30.10.2017,16.11.2017,GPC10170000065,4.60
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,WAITROSE 636,Expenses and Allowances,Human Resources Travel & Subsistence ,30.10.2017,16.11.2017,GPC10170000066,8.21
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,POUNDWORLD RETAIL,Office Expenses,Stationery    ,26.10.2017,16.11.2017,GPC10170000067,2.00
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,WAITROSE 558,Expenses and Allowances,Human Resources Travel & Subsistence ,18.10.2017,16.11.2017,GPC10170000068,7.75
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,VIRGIN TRAINS,Travelling Expenses,Human Resources Travel & Subsistence ,18.10.2017,16.11.2017,GPC10170000069,46.00
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,'T OUD GEMEENTEHUIS,Expenses and Allowances,Human Resources Training & Conferences ,18.10.2017,16.11.2017,GPC10170000070,364.69
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,WAITROSE 558,Expenses and Allowances,Human Resources Travel & Subsistence ,17.10.2017,16.11.2017,GPC10170000071,7.71
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,M&S SIMPLY FOOD-SSP,Expenses and Allowances,Human Resources Travel & Subsistence ,16.10.2017,16.11.2017,GPC10170000072,8.00
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,PAYPAL  AUDIO-TECHN,Office Expenses,Stationery    ,06.10.2017,16.11.2017,GPC10170000073,25.30
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,CO-OP GROUP 108442,Expenses and Allowances,Human Resources Travel & Subsistence ,04.10.2017,16.11.2017,GPC10170000074,7.48
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,VIRGIN TRAINS,Travelling Expenses,Human Resources Travel & Subsistence ,03.10.2017,16.11.2017,GPC10170000075,117.60
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,BEST MAN LTD,Clothing Uniforns and Laundry,Clothing  ,02.10.2017,16.11.2017,GPC10170000076,85.00
Stockport MBC,Services to People,Childrens & Educational Services,PAYPAL  TRIOPLUSDIS,Furniture and Equipment,Furniture & Soft Furnishings  ,31.10.2017,16.11.2017,GPC10170000077,150.00
Stockport MBC,Services to People,Childrens & Educational Services,HOLIDAY INNS,Travelling Expenses,Human Resources Travel & Subsistence ,18.10.2017,16.11.2017,GPC10170000078,10.00
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,17.10.2017,16.11.2017,GPC10170000079,11.69
Stockport MBC,Services to People,Childrens & Educational Services,NCP LIMITED,Travelling Expenses,Human Resources Travel & Subsistence ,12.10.2017,16.11.2017,GPC10170000080,6.50
Stockport MBC,Services to People,Childrens & Educational Services,HOLIDAY INNS,Travelling Expenses,Human Resources Travel & Subsistence ,04.10.2017,16.11.2017,GPC10170000081,574.00
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,20.10.2017,16.11.2017,GPC10170000082,236.13
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,19.10.2017,16.11.2017,GPC10170000083,201.45
Stockport MBC,Services to People,Childrens & Educational Services,TRAVELODGE GB0000,Travelling Expenses,Human Resources Travel & Subsistence ,09.10.2017,16.11.2017,GPC10170000084,133.00
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,02.10.2017,16.11.2017,GPC10170000085,321.81
Stockport MBC,Services to People,Childrens & Educational Services,IZ  LONDON TAXI DRIVER,Travelling Expenses,Human Resources Travel & Subsistence ,01.11.2017,16.11.2017,GPC10170000086,17.20
Stockport MBC,Services to People,Childrens & Educational Services,WEST COAST TRAINS - EN,Travelling Expenses,Human Resources Travel & Subsistence ,01.11.2017,16.11.2017,GPC10170000087,338.00
Stockport MBC,Services to People,Childrens & Educational Services,CMT (UK) LTD - GLASGOW,Travelling Expenses,Human Resources Travel & Subsistence ,01.11.2017,16.11.2017,GPC10170000088,20.37
Stockport MBC,Services to People,Childrens & Educational Services,WEST COAST TRAINS - EN,Travelling Expenses,Human Resources Travel & Subsistence ,01.11.2017,16.11.2017,GPC10170000089,338.00
Stockport MBC,Services to People,Childrens & Educational Services,HEATON CHAPEL SST,Travelling Expenses,Human Resources Travel & Subsistence ,31.10.2017,16.11.2017,GPC10170000090,4.70
Stockport MBC,Services to People,Childrens & Educational Services,HEATON CHAPEL SST,Travelling Expenses,Human Resources Travel & Subsistence ,30.10.2017,16.11.2017,GPC10170000091,4.70
Stockport MBC,Services to People,Childrens & Educational Services,WEST COAST TRAINS,Travelling Expenses,Human Resources Travel & Subsistence ,10.10.2017,16.11.2017,GPC10170000092,123.90
Stockport MBC,Services to People,Childrens & Educational Services,HEATON CHAPEL SST,Travelling Expenses,Human Resources Travel & Subsistence ,06.10.2017,16.11.2017,GPC10170000093,3.90
Stockport MBC,Services to People,Childrens & Educational Services,VIRGIN TRAINS,Travelling Expenses,Human Resources Travel & Subsistence ,26.10.2017,16.11.2017,GPC10170000094,114.85
Stockport MBC,Services to People,Childrens & Educational Services,VIRGINTRAINS.CO.UK,Travelling Expenses,Human Resources Travel & Subsistence ,06.10.2017,16.11.2017,GPC10170000095,-159.00
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON EU,Furniture and Equipment,Environmental Services Technical Equipment ,05.10.2017,16.11.2017,GPC10170000096,43.99
Stockport MBC,Services to Place,Central Support Costs,WEST COAST TRAINS,Travelling Expenses,Human Resources Travel & Subsistence ,20.10.2017,16.11.2017,GPC10170000097,3.70
Stockport MBC,Services to Place,Central Support Costs,HILTON,Travelling Expenses,Human Resources Travel & Subsistence ,20.10.2017,16.11.2017,GPC10170000098,129.00
Stockport MBC,Services to Place,Planning Services,STOCKPORT STN SST,Travelling Expenses,Human Resources Travel & Subsistence ,19.10.2017,16.11.2017,GPC10170000099,3.70
Stockport MBC,Services to Place,Central Support Costs,STOCKPORT STN SST,Travelling Expenses,Human Resources Travel & Subsistence ,17.10.2017,16.11.2017,GPC10170000100,5.90
Stockport MBC,Services to Place,Central Support Costs,WINDMILL COFFEE SH,Office Expenses,Catering  ,09.10.2017,16.11.2017,GPC10170000101,7.40
Stockport MBC,Services to Place,Central Support Costs,STOCKPORT STN SST,Travelling Expenses,Human Resources Travel & Subsistence ,05.10.2017,16.11.2017,GPC10170000102,5.90
Stockport MBC,Services to People,Childrens & Educational Services,CINEWORLD AUL AT,Fees and Charges,Education  ,01.11.2017,16.11.2017,GPC10170000103,22.60
Stockport MBC,Services to People,Childrens & Educational Services,OSCARS CHEADLE HULME,Furniture and Equipment,Environmental Services Technical Equipment ,30.10.2017,16.11.2017,GPC10170000104,18.99
Stockport MBC,Services to People,Childrens & Educational Services,ALDI 2 773         S,Catering Supplies,Catering Food & Beverages ,31.10.2017,16.11.2017,GPC10170000105,57.21
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISON PLC,Catering Supplies,Catering Food & Beverages ,30.10.2017,16.11.2017,GPC10170000106,15.86
Stockport MBC,Services to People,Childrens & Educational Services,B & M RETAIL,Furniture and Equipment,Environmental Services Technical Equipment ,20.10.2017,16.11.2017,GPC10170000107,10.96
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISON PLC,Catering Supplies,Catering Food & Beverages ,20.10.2017,16.11.2017,GPC10170000108,2.53
Stockport MBC,Services to People,Childrens & Educational Services,PEAK CAVERN LTD,Fees and Charges,Education  ,19.10.2017,16.11.2017,GPC10170000109,110.95
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISON PLC,Catering Supplies,Catering Food & Beverages ,18.10.2017,16.11.2017,GPC10170000110,22.76
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISON PLC,Catering Supplies,Catering Food & Beverages ,18.10.2017,16.11.2017,GPC10170000111,4.94
Stockport MBC,Services to People,Childrens & Educational Services,ALDI 2 773         S,Catering Supplies,Catering Food & Beverages ,17.10.2017,16.11.2017,GPC10170000112,27.27
Stockport MBC,Services to People,Childrens & Educational Services,B & M RETAIL,Furniture and Equipment,Environmental Services Technical Equipment ,13.10.2017,16.11.2017,GPC10170000113,41.66
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISON PLC,Catering Supplies,Catering Food & Beverages ,13.10.2017,16.11.2017,GPC10170000114,18.77
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISON PLC,Catering Supplies,Catering Food & Beverages ,12.10.2017,16.11.2017,GPC10170000115,3.00
Stockport MBC,Services to People,Childrens & Educational Services,B & M RETAIL,Furniture and Equipment,Environmental Services Technical Equipment ,11.10.2017,16.11.2017,GPC10170000116,19.87
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISON PLC,Office Expenses,Mail Services   ,11.10.2017,16.11.2017,GPC10170000117,80.64
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISON PLC,Catering Supplies,Catering Food & Beverages ,11.10.2017,16.11.2017,GPC10170000118,20.08
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISON PLC,Catering Supplies,Catering Food & Beverages ,11.10.2017,16.11.2017,GPC10170000119,11.21
Stockport MBC,Services to People,Childrens & Educational Services,ALDI 2 773         S,Catering Supplies,Catering Food & Beverages ,10.10.2017,16.11.2017,GPC10170000120,37.06
