Organisation Name,Department where exp. Incurred,Service Category Label,Supplier (Beneficiary),Purpose of Expenditure,Procurement (Merchant) Category,Purchase Date,Settlement Date,Transaction Number,Net Amount (£)
Stockport MBC,Corporate and Support Services,Central Support Costs,HOLIDAY INNS,Staff Training,Human Resources  ,23.01.2020,16.02.2020,GPC01200000154,51.00
Stockport MBC,Services to People,Childrens & Educational Services,LITTLEHAVENHOTEL.COM,Expenses and Allowances,Human Resources Training & Conferences ,23.01.2020,16.02.2020,GPC01200000155,77.50
Stockport MBC,Services to People,Childrens & Educational Services,LITTLEHAVENHOTEL.COM,Expenses and Allowances,Human Resources Training & Conferences ,23.01.2020,16.02.2020,GPC01200000156,465.00
Stockport MBC,Services to People,Childrens & Educational Services,PREMIER INN44521425,Travelling Expenses,Human Resources Travel & Subsistence ,22.01.2020,16.02.2020,GPC01200000157,131.00
Stockport MBC,Services to People,Childrens & Educational Services,PREMIER INN44018615,Expenses and Allowances,Human Resources Training & Conferences ,22.01.2020,16.02.2020,GPC01200000158,59.50
Stockport MBC,Services to People,Childrens & Educational Services,ARGOS LTD,Furniture and Equipment,Environmental Services Technical Equipment ,22.01.2020,16.02.2020,GPC01200000159,34.99
Stockport MBC,Services to People,Childrens & Educational Services,ARGOS LTD,Furniture and Equipment,Environmental Services Technical Equipment ,22.01.2020,16.02.2020,GPC01200000160,207.95
Stockport MBC,Services to People,Childrens & Educational Services,HOLIDAY INNS,Staff Training,Human Resources  ,22.01.2020,16.02.2020,GPC01200000161,103.00
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,20.01.2020,16.02.2020,GPC01200000162,20.35
Stockport MBC,Services to People,Childrens & Educational Services,THETRAINLINE.COM,Travelling Expenses,Human Resources Travel & Subsistence ,20.01.2020,16.02.2020,GPC01200000163,-154.80
Stockport MBC,Services to People,Childrens & Educational Services,THETRAINLINE.COM,Travelling Expenses,Human Resources Travel & Subsistence ,17.01.2020,16.02.2020,GPC01200000164,166.30
Stockport MBC,Services to People,Childrens & Educational Services,THETRAINLINE.COM,Travelling Expenses,Human Resources Travel & Subsistence ,17.01.2020,16.02.2020,GPC01200000165,35.15
Stockport MBC,Services to People,Childrens & Educational Services,NATIONAL EXPRESS LIMIT,Care Payments,Social Community Care Supplies & Services  ,16.01.2020,16.02.2020,GPC01200000166,165.40
Stockport MBC,Services to People,Childrens & Educational Services,TRAVELODGE GB0000,Expenses and Allowances,Human Resources Training & Conferences ,16.01.2020,16.02.2020,GPC01200000167,99.24
Stockport MBC,Services to People,Childrens & Educational Services,BRITANNIA HOTEL,Care Payments,Social Community Care Supplies & Services  ,15.01.2020,16.02.2020,GPC01200000168,-50.25
Stockport MBC,Services to People,Childrens & Educational Services,BRITANNIA,Care Payments,Social Community Care Supplies & Services  ,14.01.2020,16.02.2020,GPC01200000169,54.00
Stockport MBC,Services to People,Childrens & Educational Services,BRITANNIA,Care Payments,Social Community Care Supplies & Services  ,14.01.2020,16.02.2020,GPC01200000170,50.25
Stockport MBC,Services to People,Childrens & Educational Services,EASYJET00 000K18NL8N,Travelling Expenses,Human Resources Travel & Subsistence ,14.01.2020,16.02.2020,GPC01200000171,115.48
Stockport MBC,Services to People,Childrens & Educational Services,THETRAINLINE.COM,Travelling Expenses,Human Resources Travel & Subsistence ,13.01.2020,16.02.2020,GPC01200000172,-11.80
Stockport MBC,Services to People,Childrens & Educational Services,PREMIER INN44010600,Care Payments,Social Community Care Supplies & Services  ,08.01.2020,16.02.2020,GPC01200000173,485.00
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,08.01.2020,16.02.2020,GPC01200000174,631.50
Stockport MBC,Services to People,Childrens & Educational Services,PREMIER INN44016765,Expenses and Allowances,Human Resources Training & Conferences ,07.01.2020,16.02.2020,GPC01200000175,138.00
Stockport MBC,Services to People,Childrens & Educational Services,PREMIER INN44010600,Care Payments,Social Community Care Supplies & Services  ,07.01.2020,16.02.2020,GPC01200000176,162.00
Stockport MBC,Services to People,Childrens & Educational Services,THETRAINLINE.COM,Travelling Expenses,Human Resources Travel & Subsistence ,07.01.2020,16.02.2020,GPC01200000177,120.30
Stockport MBC,Services to People,Childrens & Educational Services,THETRAINLINE.COM,Travelling Expenses,Human Resources Travel & Subsistence ,06.01.2020,16.02.2020,GPC01200000178,17.95
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,06.01.2020,16.02.2020,GPC01200000179,17.95
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,03.01.2020,16.02.2020,GPC01200000180,-32.00
