Organisation Name,Department where exp. Incurred,Service Category Label,Supplier (Beneficiary),Purpose of Expenditure,Procurement (Merchant) Category,Purchase Date,Settlement Date,Transaction Number,Net Amount (£)
Stockport MBC,Services to People,Childrens & Educational Services,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,Library Equipment,Education Library Books ,18.04.2019,16.05.2019,GPC04190000141,170.03
Stockport MBC,Services to People,Childrens & Educational Services,"THEATRICAL PRODUCERS(EXCL MOTION PIX),TICKET AGNCY",Travelling Expenses,Human Resources Travel & Subsistence ,18.04.2019,16.05.2019,GPC04190000142,351.50
Stockport MBC,Services to People,Childrens & Educational Services,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,Library Equipment,Education Library Books ,18.04.2019,16.05.2019,GPC04190000143,194.32
Stockport MBC,Services to People,Childrens & Educational Services,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,Library Equipment,Education Library Books ,18.04.2019,16.05.2019,GPC04190000144,194.32
Stockport MBC,Services to People,Childrens & Educational Services,PASSENGER RAILWAYS,Travelling Expenses,Human Resources Travel & Subsistence ,05.04.2019,16.05.2019,GPC04190000145,164.50
Stockport MBC,Services to People,Childrens & Educational Services,PASSENGER RAILWAYS,Travelling Expenses,Human Resources Travel & Subsistence ,05.04.2019,16.05.2019,GPC04190000146,42.50
Stockport MBC,Services to People,Childrens & Educational Services,PASSENGER RAILWAYS,Travelling Expenses,Human Resources Travel & Subsistence ,05.04.2019,16.05.2019,GPC04190000147,45.00
Stockport MBC,Services to Place,Central Support Costs,PASSENGER RAILWAYS,Travelling Expenses,Human Resources Travel & Subsistence ,16.04.2019,16.05.2019,GPC04190000148,102.20
Stockport MBC,Services to Place,Central Support Costs,PASSENGER RAILWAYS,Travelling Expenses,Human Resources Travel & Subsistence ,16.04.2019,16.05.2019,GPC04190000149,84.70
Stockport MBC,Services to People,Childrens & Educational Services,"GROCERY STORES, SUPERMARKETS",Furniture and Equipment,Furniture & Soft Furnishings  ,01.05.2019,16.05.2019,GPC04190000150,14.17
Stockport MBC,Services to People,Childrens & Educational Services,"GROCERY STORES, SUPERMARKETS",Furniture and Equipment,Furniture & Soft Furnishings  ,25.04.2019,16.05.2019,GPC04190000151,21.70
Stockport MBC,Services to People,Childrens & Educational Services,DISCOUNT STORES,Furniture and Equipment,Furniture & Soft Furnishings  ,03.04.2019,16.05.2019,GPC04190000152,9.48
Stockport MBC,Services to People,Childrens & Educational Services,"GROCERY STORES, SUPERMARKETS",Catering Supplies,Catering Food & Beverages ,29.04.2019,16.05.2019,GPC04190000153,40.71
Stockport MBC,Services to People,Childrens & Educational Services,"GROCERY STORES, SUPERMARKETS",Catering Supplies,Catering Food & Beverages ,23.04.2019,16.05.2019,GPC04190000154,66.71
Stockport MBC,Services to People,Childrens & Educational Services,"GROCERY STORES, SUPERMARKETS",Catering Supplies,Catering Food & Beverages ,04.04.2019,16.05.2019,GPC04190000155,13.62
Stockport MBC,Services to People,Childrens & Educational Services,RECORD SHOPS,Publicity and Promotion,Arts & Leisure Services  ,29.04.2019,16.05.2019,GPC04190000156,3.99
Stockport MBC,Services to People,Childrens & Educational Services,"GROCERY STORES, SUPERMARKETS",Catering Supplies,Catering Food & Beverages ,28.04.2019,16.05.2019,GPC04190000157,202.87
Stockport MBC,Services to People,Childrens & Educational Services,DISCOUNT STORES,Publicity and Promotion,Arts & Leisure Services  ,27.04.2019,16.05.2019,GPC04190000158,149.00
Stockport MBC,Services to People,Childrens & Educational Services,"EATING PLACES, RESTAURANTS",Publicity and Promotion,Arts & Leisure Services  ,26.04.2019,16.05.2019,GPC04190000159,83.34
Stockport MBC,Services to People,Childrens & Educational Services,"GROCERY STORES, SUPERMARKETS",Catering Supplies,Catering Food & Beverages ,26.04.2019,16.05.2019,GPC04190000160,209.91
Stockport MBC,Services to People,Childrens & Educational Services,"BUYING/SHOPPING CLUBS, SERVICES",Publicity and Promotion,Arts & Leisure Services  ,25.04.2019,16.05.2019,GPC04190000161,39.00
Stockport MBC,Services to People,Childrens & Educational Services,"EATING PLACES, RESTAURANTS",Catering Supplies,Catering Food & Beverages ,21.04.2019,16.05.2019,GPC04190000162,51.47
Stockport MBC,Services to People,Childrens & Educational Services,"GROCERY STORES, SUPERMARKETS",Catering Supplies,Catering Food & Beverages ,20.04.2019,16.05.2019,GPC04190000163,187.39
Stockport MBC,Services to People,Childrens & Educational Services,"GROCERY STORES, SUPERMARKETS",Catering Supplies,Catering Food & Beverages ,19.04.2019,16.05.2019,GPC04190000164,203.37
Stockport MBC,Services to People,Childrens & Educational Services,"GROCERY STORES, SUPERMARKETS",Care Payments,Social Community Care Supplies & Services  ,17.04.2019,16.05.2019,GPC04190000165,49.00
Stockport MBC,Services to People,Childrens & Educational Services,"GROCERY STORES, SUPERMARKETS",Catering Supplies,Catering Food & Beverages ,12.04.2019,16.05.2019,GPC04190000166,177.44
Stockport MBC,Services to People,Childrens & Educational Services,"CLUBS-CNTRY,MBRSHIP(ATHLET,REC,SPRTS,PRIVATE GOLF",Publicity and Promotion,Arts & Leisure Services  ,13.04.2019,16.05.2019,GPC04190000167,55.00
Stockport MBC,Services to People,Childrens & Educational Services,"CABLE, SATELLITE, OTHER PAY TELEVISION, RADIO SVCS",Publicity and Promotion,Arts & Leisure Services  ,10.04.2019,16.05.2019,GPC04190000168,9.99
Stockport MBC,Services to People,Childrens & Educational Services,"GROCERY STORES, SUPERMARKETS",Catering Supplies,Catering Food & Beverages ,05.04.2019,16.05.2019,GPC04190000169,124.69
Stockport MBC,Services to People,Childrens & Educational Services,FAST FOOD RESTAURANTS,Catering Supplies,Catering Food & Beverages ,06.04.2019,16.05.2019,GPC04190000170,87.50
Stockport MBC,Services to People,Childrens & Educational Services,"GROCERY STORES, SUPERMARKETS",Catering Supplies,Catering Food & Beverages ,06.04.2019,16.05.2019,GPC04190000171,169.13
Stockport MBC,Services to People,Childrens & Educational Services,"BUYING/SHOPPING CLUBS, SERVICES",Publicity and Promotion,Arts & Leisure Services  ,04.04.2019,16.05.2019,GPC04190000172,10.00
Stockport MBC,Services to People,Childrens & Educational Services,CAMPGROUNDS AND TRAILER PARKS,Publicity and Promotion,Arts & Leisure Services  ,03.04.2019,16.05.2019,GPC04190000173,692.75
Stockport MBC,Services to People,Childrens & Educational Services,CAMPGROUNDS AND TRAILER PARKS,Publicity and Promotion,Arts & Leisure Services  ,03.04.2019,16.05.2019,GPC04190000174,365.00
Stockport MBC,Services to People,Childrens & Educational Services,"BUYING/SHOPPING CLUBS, SERVICES",Publicity and Promotion,Arts & Leisure Services  ,04.04.2019,16.05.2019,GPC04190000175,24.50
Stockport MBC,Services to People,Childrens & Educational Services,RECREATION SERVICES (NOT ELSEWHERE CLASSIFIED),Publicity and Promotion,Arts & Leisure Services  ,04.04.2019,16.05.2019,GPC04190000176,68.00
Stockport MBC,Services to People,Childrens & Educational Services,OTHER SERVICES (NOT ELSEWHERE CLASSIFIED),Publicity and Promotion,Arts & Leisure Services  ,04.04.2019,16.05.2019,GPC04190000177,52.00
Stockport MBC,Services to People,Childrens & Educational Services,"CLUBS-CNTRY,MBRSHIP(ATHLET,REC,SPRTS,PRIVATE GOLF",Publicity and Promotion,Arts & Leisure Services  ,04.04.2019,16.05.2019,GPC04190000178,60.00
Stockport MBC,Corporate and Support Services,Cultural & Related Services,"GROCERY STORES, SUPERMARKETS",Expenses and Allowances,Catering  ,12.04.2019,16.05.2019,GPC04190000179,6.20
Stockport MBC,Corporate and Support Services,Cultural & Related Services,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,Staff Training,Human Resources  ,15.04.2019,16.05.2019,GPC04190000180,25.00
Stockport MBC,Corporate and Support Services,Cultural & Related Services,"GROCERY STORES, SUPERMARKETS",Expenses and Allowances,Catering  ,12.04.2019,16.05.2019,GPC04190000181,2.93
Stockport MBC,Corporate and Support Services,Cultural & Related Services,"GROCERY STORES, SUPERMARKETS",Expenses and Allowances,Catering  ,13.04.2019,16.05.2019,GPC04190000182,5.00
Stockport MBC,Corporate and Support Services,Cultural & Related Services,"GROCERY STORES, SUPERMARKETS",Expenses and Allowances,Catering  ,11.04.2019,16.05.2019,GPC04190000183,2.90
Stockport MBC,Corporate and Support Services,Cultural & Related Services,CHEMICALS/ALLIED PRODUCTS NOT ELSEWHERE CLASSIFIED,Expenses and Allowances,Catering  ,08.04.2019,16.05.2019,GPC04190000184,15.00
Stockport MBC,Services to People,Adult Social Care,PASSENGER RAILWAYS,Travelling Expenses,Human Resources Travel & Subsistence ,25.04.2019,16.05.2019,GPC04190000185,6.30
Stockport MBC,Services to People,Adult Social Care,AUTOMOBILE PARKING LOTS AND GARAGES,Travelling Expenses,Human Resources Travel & Subsistence ,09.04.2019,16.05.2019,GPC04190000186,3.50
Stockport MBC,Services to People,Adult Social Care,AUTOMOBILE PARKING LOTS AND GARAGES,Travelling Expenses,Human Resources Travel & Subsistence ,01.04.2019,16.05.2019,GPC04190000187,3.50
Stockport MBC,Services to People,Childrens & Educational Services,MISCELLANEOUS AND SPECIALTY RETAIL STORES,Furniture and Equipment,Environmental Services Technical Equipment ,01.05.2019,16.05.2019,GPC04190000188,9.19
Stockport MBC,Services to People,Childrens & Educational Services,"COLLEGES, UNIV, PRO SCHOOLS, JUNIOR COLLEGES",Staff Training,Human Resources  ,29.04.2019,16.05.2019,GPC04190000189,50.00
Stockport MBC,Services to People,Childrens & Educational Services,"GROCERY STORES, SUPERMARKETS",Catering Supplies,Catering Food & Beverages ,29.04.2019,16.05.2019,GPC04190000190,16.40
Stockport MBC,Services to People,Childrens & Educational Services,MISCELLANEOUS AND SPECIALTY RETAIL STORES,Furniture and Equipment,Environmental Services Technical Equipment ,28.04.2019,16.05.2019,GPC04190000191,29.53
Stockport MBC,Services to People,Childrens & Educational Services,MISCELLANEOUS AND SPECIALTY RETAIL STORES,Furniture and Equipment,Environmental Services Technical Equipment ,26.04.2019,16.05.2019,GPC04190000192,25.50
Stockport MBC,Services to People,Childrens & Educational Services,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,Furniture and Equipment,Environmental Services Technical Equipment ,28.04.2019,16.05.2019,GPC04190000193,8.89
Stockport MBC,Services to People,Childrens & Educational Services,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,Furniture and Equipment,Environmental Services Technical Equipment ,28.04.2019,16.05.2019,GPC04190000194,8.23
Stockport MBC,Services to People,Childrens & Educational Services,FLOOR COVERING STORES,Furniture and Equipment,Environmental Services Technical Equipment ,25.04.2019,16.05.2019,GPC04190000195,16.99
Stockport MBC,Services to People,Childrens & Educational Services,"BUILDING MATERIALS, LUMBER STORES",Furniture and Equipment,Environmental Services Technical Equipment ,25.04.2019,16.05.2019,GPC04190000196,31.00
Stockport MBC,Services to People,Childrens & Educational Services,MISCELLANEOUS AND SPECIALTY RETAIL STORES,Furniture and Equipment,Environmental Services Technical Equipment ,12.04.2019,16.05.2019,GPC04190000197,-10.98
