Organisation Name,Department where exp. Incurred,Service Category Label,Supplier (Beneficiary),Purpose of Expenditure,Procurement (Merchant) Category,Purchase Date,Settlement Date,Transaction Number,Net Amount (£)
Stockport MBC,Services to Place,Cultural & Related Services,SurveyMonkey,Publicity and Promotion,Arts & Leisure Services  ,05.08.2017,16.06.2017,GPC05170000212,26.00
Stockport MBC,Services to Place,Cultural & Related Services,Amazon UK Marketplace,Furniture and Equipment,Environmental Services Technical Equipment ,05.12.2017,16.06.2017,GPC05170000213,16.94
Stockport MBC,Services to People,Adult Social Care,BRITANNIA,Care Payments,Social Community Care Supplies & Services  ,06.01.2017,16.06.2017,GPC05170000214,327.00
Stockport MBC,Services to People,Childrens & Educational Services,ARGOS RETAIL GROUP,Catering Supplies,Catering Food & Beverages ,05.12.2017,16.06.2017,GPC05170000215,49.98
Stockport MBC,Services to People,Childrens & Educational Services,WWW.ARGOS.CO.UK,Furniture and Equipment,Furniture & Soft Furnishings  ,16.05.2017,16.06.2017,GPC05170000216,53.94
Stockport MBC,Services to People,Childrens & Educational Services,WWW.RADIO-SOLUTION.CO.,Furniture and Equipment,Furniture & Soft Furnishings  ,18.05.2017,16.06.2017,GPC05170000217,359.97
Stockport MBC,Services to People,Childrens & Educational Services,WWW.ANNARBOR.CO.UK,Furniture and Equipment,Furniture & Soft Furnishings  ,22.05.2017,16.06.2017,GPC05170000218,228.00
Stockport MBC,Corporate and Support Services,Central Support Costs,AMAZON MKTPLACE PMTS,Information and Communications Technology,Information Communication Technology  ,05.03.2017,16.06.2017,GPC05170000219,836.83
Stockport MBC,Corporate and Support Services,Central Support Costs,AUTH0.COM,Information and Communications Technology,Information Communication Technology  ,05.05.2017,16.06.2017,GPC05170000220,9.57
Stockport MBC,Corporate and Support Services,Central Support Costs,Amazon UK Marketplace,Information and Communications Technology,Information Communication Technology  ,05.09.2017,16.06.2017,GPC05170000221,15.98
Stockport MBC,Corporate and Support Services,Central Support Costs,WWWCONTENTFULCOM,Information and Communications Technology,Information Communication Technology  ,05.09.2017,16.06.2017,GPC05170000222,838.71
Stockport MBC,Corporate and Support Services,Central Support Costs,AUTH0.COM,Information and Communications Technology,Information Communication Technology  ,13.05.2017,16.06.2017,GPC05170000223,9.62
Stockport MBC,Corporate and Support Services,Central Support Costs,GOOGLE  SERVICES,Information and Communications Technology,Information Communication Technology  ,05.12.2017,16.06.2017,GPC05170000224,8.00
Stockport MBC,Corporate and Support Services,Central Support Costs,GITHUB.COM  AQ5H3,Information and Communications Technology,Information Communication Technology  ,28.05.2017,16.06.2017,GPC05170000225,222.59
Stockport MBC,Corporate and Support Services,Central Support Costs,FASTHOSTS INTERNET,Information and Communications Technology,Information Communication Technology  ,30.05.2017,16.06.2017,GPC05170000226,23.98
Stockport MBC,Corporate and Support Services,Central Support Costs,FASTHOSTS INTERNET,Information and Communications Technology,Information Communication Technology  ,30.05.2017,16.06.2017,GPC05170000227,14.39
Stockport MBC,Corporate and Support Services,Central Support Costs,FASTHOSTS INTERNET,Information and Communications Technology,Information Communication Technology  ,31.05.2017,16.06.2017,GPC05170000228,46.20
Stockport MBC,Corporate and Support Services,Cultural & Related Services,Amazon UK Marketplace,Library Equipment,Education Library Books ,05.08.2017,16.06.2017,GPC05170000229,16.59
Stockport MBC,Corporate and Support Services,Cultural & Related Services,Amazon EU,Library Equipment,Education Library Books ,24.05.2017,16.06.2017,GPC05170000230,16.31
Stockport MBC,Corporate and Support Services,Cultural & Related Services,FINANCIAL TIMES BU,Library Equipment,Education Library Books ,24.05.2017,16.06.2017,GPC05170000231,145.00
Stockport MBC,Corporate and Support Services,Cultural & Related Services,Amazon UK Marketplace,Library Equipment,Education Library Books ,26.05.2017,16.06.2017,GPC05170000232,13.37
Stockport MBC,Services to People,Childrens & Educational Services,ARGOS RETAIL GROUP,Office Expenses,Stationery    ,05.05.2017,16.06.2017,GPC05170000233,22.94
Stockport MBC,Services to People,Childrens & Educational Services,ARGOS RETAIL GROUP,Office Expenses,Stationery    ,05.05.2017,16.06.2017,GPC05170000234,8.97
Stockport MBC,Services to People,Childrens & Educational Services,WILKO.COM,Office Expenses,Stationery    ,05.05.2017,16.06.2017,GPC05170000235,26.50
Stockport MBC,Services to People,Childrens & Educational Services,Cross Country Trains,Travelling Expenses,Human Resources Travel & Subsistence ,05.08.2017,16.06.2017,GPC05170000236,32.60
Stockport MBC,Services to People,Childrens & Educational Services,Cross Country Trains,Travelling Expenses,Human Resources Travel & Subsistence ,05.08.2017,16.06.2017,GPC05170000237,46.40
Stockport MBC,Services to People,Childrens & Educational Services,PREMIER INN44024445,Travelling Expenses,Human Resources Travel & Subsistence ,05.08.2017,16.06.2017,GPC05170000238,85.49
Stockport MBC,Services to People,Childrens & Educational Services,WWW.STOCKPORT.GOV.UK,Office Expenses,Stationery    ,05.11.2017,16.06.2017,GPC05170000239,22.00
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON UK RETAIL AMAZO,Library Equipment,Education Library Books ,16.05.2017,16.06.2017,GPC05170000240,241.49
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON UK RETAIL AMAZO,Library Equipment,Education Library Books ,18.05.2017,16.06.2017,GPC05170000241,161.00
Stockport MBC,Corporate and Support Services,Central Support Costs,NORTHERN RAIL LTD,Travelling Expenses,Human Resources Travel & Subsistence ,05.11.2017,16.06.2017,GPC05170000242,4.50
Stockport MBC,Corporate and Support Services,Central Support Costs,GRAFTON ST CARPARK,Travelling Expenses,Human Resources Travel & Subsistence ,17.05.2017,16.06.2017,GPC05170000243,2.50
Stockport MBC,Services to People,Childrens & Educational Services,THE INTELLECTUAL PROPE,details to follow,details to follow,05.05.2017,16.06.2017,GPC05170000244,170.00
