Organisation Name,Department where exp. Incurred,Service Category Label,Supplier (Beneficiary),Purpose of Expenditure,Procurement (Merchant) Category,Purchase Date,Settlement Date,Transaction Number,Net Amount (£)
Stockport MBC,Services to People,Childrens & Educational Services,HEATON CHAPEL SST,Travelling Expenses,Human Resources Travel & Subsistence ,11.12.2019,16.01.2020,GPC12190000048,5.10
Stockport MBC,Services to Place,Central Support Costs,COSTA COFFEE,Office Expenses,Catering  ,30.12.2019,16.01.2020,GPC12190000049,7.05
Stockport MBC,Services to Place,Central Support Costs,STOCKPORT TVM,Travelling Expenses,Human Resources Travel & Subsistence ,10.12.2019,16.01.2020,GPC12190000050,6.30
Stockport MBC,Services to Place,Central Support Costs,STOCKPORT STN SST,Travelling Expenses,Human Resources Travel & Subsistence ,03.12.2019,16.01.2020,GPC12190000051,6.30
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE AMAZON.CO,Office Expenses,Stationery    ,18.12.2019,16.01.2020,GPC12190000052,78.51
Stockport MBC,Services to People,Childrens & Educational Services,WM MORRISONS STORE,Office Expenses,Stationery    ,18.12.2019,16.01.2020,GPC12190000053,20.00
Stockport MBC,Services to People,Childrens & Educational Services,JUNO MEDIA LIMITED,Office Expenses,Stationery    ,16.12.2019,16.01.2020,GPC12190000054,11.02
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON PRIME EL4LA3LD5,Furniture and Equipment,Furniture & Soft Furnishings  ,13.12.2019,16.01.2020,GPC12190000055,7.99
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON.CO.UK 1F1R01TX5,Office Expenses,Stationery    ,13.12.2019,16.01.2020,GPC12190000056,6.50
Stockport MBC,Services to People,Childrens & Educational Services,WM MORRISONS STORE,Publicity and Promotion,Arts & Leisure Services  ,11.12.2019,16.01.2020,GPC12190000057,6.80
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE,Office Expenses,Stationery    ,03.12.2019,16.01.2020,GPC12190000058,27.97
Stockport MBC,Services to People,Childrens & Educational Services,LIGHT CINEMAS LTD,Fees and Charges,Education  ,19.12.2019,16.01.2020,GPC12190000059,54.50
Stockport MBC,Services to People,Childrens & Educational Services,LIGHT CINEMAS LTD,Fees and Charges,Education  ,19.12.2019,16.01.2020,GPC12190000060,39.50
Stockport MBC,Services to People,Childrens & Educational Services,WM MORRISONS STORE,Catering Supplies,Catering Food & Beverages ,11.12.2019,16.01.2020,GPC12190000061,23.39
Stockport MBC,Services to People,Childrens & Educational Services,WM MORRISONS STORE,Catering Supplies,Catering Food & Beverages ,11.12.2019,16.01.2020,GPC12190000062,16.15
Stockport MBC,Services to People,Childrens & Educational Services,ASDA GROCERIES ONLINE,Catering Supplies,Catering Food & Beverages ,12.12.2019,16.01.2020,GPC12190000063,50.95
Stockport MBC,Services to People,Childrens & Educational Services,WM MORRISONS STORE,Catering Supplies,Catering Food & Beverages ,12.12.2019,16.01.2020,GPC12190000064,5.80
Stockport MBC,Services to People,Childrens & Educational Services,WM MORRISONS STORE,Catering Supplies,Catering Food & Beverages ,10.12.2019,16.01.2020,GPC12190000065,12.70
Stockport MBC,Services to People,Childrens & Educational Services,WM MORRISONS STORE,Catering Supplies,Catering Food & Beverages ,09.12.2019,16.01.2020,GPC12190000066,10.90
Stockport MBC,Services to People,Childrens & Educational Services,WM MORRISONS STORE,Catering Supplies,Catering Food & Beverages ,05.12.2019,16.01.2020,GPC12190000067,46.95
Stockport MBC,Services to People,Childrens & Educational Services,ASDA GROCERIES ONLINE,Catering Supplies,Catering Food & Beverages ,05.12.2019,16.01.2020,GPC12190000068,48.26
Stockport MBC,Services to People,Childrens & Educational Services,WM MORRISONS STORE,Catering Supplies,Catering Food & Beverages ,04.12.2019,16.01.2020,GPC12190000069,68.03
Stockport MBC,Services to People,Childrens & Educational Services,WM MORRISONS STORE,Catering Supplies,Catering Food & Beverages ,03.12.2019,16.01.2020,GPC12190000070,7.15
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,AMAZON.CO.UK CB1PX7PW5,Furniture and Equipment,Environmental Services Technical Equipment ,22.12.2019,16.01.2020,GPC12190000071,59.98
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,AMZNMKTPLACE,Expenses and Allowances,Catering  ,19.12.2019,16.01.2020,GPC12190000072,22.65
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,TOYE KENNING AND SPENC,Furniture and Equipment,Environmental Services Technical Equipment ,02.12.2019,16.01.2020,GPC12190000073,120.75
Stockport MBC,Corporate and Support Services,Central Support Costs,STATIONERY OFFICE BOOK,Legal Fees,Legal Services  ,27.12.2019,16.01.2020,GPC12190000074,30.43
Stockport MBC,Corporate and Support Services,Central Support Costs,WWW.GOV.UK,Legal Fees,Legal Services  ,24.12.2019,16.01.2020,GPC12190000075,1.50
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,TRAVELODGE GB0000,Expenses and Allowances,Catering  ,17.12.2019,16.01.2020,GPC12190000076,128.24
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,17.12.2019,16.01.2020,GPC12190000077,361.50
Stockport MBC,Corporate and Support Services,Central Support Costs,EMX DYNAMICS LTD,Furniture and Equipment,Environmental Services Technical Equipment ,03.12.2019,16.01.2020,GPC12190000078,34.00
Stockport MBC,Corporate and Support Services,Cultural & Related Services,TESCO STORES 2317,Catering Supplies,Catering  ,28.12.2019,16.01.2020,GPC12190000079,7.00
Stockport MBC,Corporate and Support Services,Cultural & Related Services,TESCO STORES 2317,Catering Supplies,Catering  ,28.12.2019,16.01.2020,GPC12190000080,21.50
Stockport MBC,Corporate and Support Services,Cultural & Related Services,SAINSBURYS SACAT 2051,Catering Supplies,Catering  ,28.12.2019,16.01.2020,GPC12190000081,6.90
Stockport MBC,Corporate and Support Services,Cultural & Related Services,SAINSBURYS SUPERMARKET,Catering Supplies,Catering  ,13.12.2019,16.01.2020,GPC12190000082,0.65
Stockport MBC,Corporate and Support Services,Cultural & Related Services,RYMAN,Furniture and Equipment,Furniture & Soft Furnishings  ,13.12.2019,16.01.2020,GPC12190000083,44.97
Stockport MBC,Corporate and Support Services,Cultural & Related Services,THE WORKS,Publicity and Promotion,Arts & Leisure Services  ,28.12.2019,16.01.2020,GPC12190000084,11.00
Stockport MBC,Corporate and Support Services,Cultural & Related Services,SAINSBURYS LOC6202,Catering Supplies,Catering Food & Beverages ,20.12.2019,16.01.2020,GPC12190000085,26.00
Stockport MBC,Corporate and Support Services,Cultural & Related Services,ALDI 43 773,Catering Supplies,Catering Food & Beverages ,18.12.2019,16.01.2020,GPC12190000086,2.99
Stockport MBC,Corporate and Support Services,Cultural & Related Services,SAINSBURYS LOC6202,Catering Supplies,Catering Food & Beverages ,17.12.2019,16.01.2020,GPC12190000087,19.00
Stockport MBC,Corporate and Support Services,Cultural & Related Services,SAINSBURYS SUPERMARKET,Catering Supplies,Catering Food & Beverages ,17.12.2019,16.01.2020,GPC12190000088,6.85
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON PRIME FQ8C87S45,Office Expenses,Stationery    ,18.12.2019,16.01.2020,GPC12190000089,7.99
Stockport MBC,Services to People,Childrens & Educational Services,WWW.OUTDOOR-LEARNING.O,Staff Training,Human Resources  ,17.12.2019,16.01.2020,GPC12190000090,190.00
Stockport MBC,Services to Place,Childrens & Educational Services,SAINSBURYS SACAT 0772,Catering Supplies,Catering Food & Beverages ,09.12.2019,16.01.2020,GPC12190000091,13.25
Stockport MBC,Services to Place,Childrens & Educational Services,SAINSBURYS 0851,Catering Supplies,Catering Food & Beverages ,02.12.2019,16.01.2020,GPC12190000092,12.69
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON PRIME 666RR7OR5,Furniture and Equipment,Environmental Services Technical Equipment ,19.12.2019,16.01.2020,GPC12190000093,0.99
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON.CO.UK YI7NF8835,Furniture and Equipment,Environmental Services Technical Equipment ,19.12.2019,16.01.2020,GPC12190000094,4.67
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON PRIME,Furniture and Equipment,Environmental Services Technical Equipment ,19.12.2019,16.01.2020,GPC12190000095,-0.50
Stockport MBC,Services to People,Childrens & Educational Services,AMZ AMAZON.CO.UK,Furniture and Equipment,Environmental Services Technical Equipment ,18.12.2019,16.01.2020,GPC12190000096,-53.48
Stockport MBC,Services to People,Childrens & Educational Services,LIFE LEISURE BRINNINGT,Fees and Charges,Education  ,13.12.2019,16.01.2020,GPC12190000097,21.00
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE AMAZON.CO,Furniture and Equipment,Environmental Services Technical Equipment ,15.12.2019,16.01.2020,GPC12190000098,6.54
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE,Furniture and Equipment,Environmental Services Technical Equipment ,09.12.2019,16.01.2020,GPC12190000099,28.45
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE,Furniture and Equipment,Environmental Services Technical Equipment ,09.12.2019,16.01.2020,GPC12190000100,22.78
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE AMAZON.CO,Furniture and Equipment,Environmental Services Technical Equipment ,05.12.2019,16.01.2020,GPC12190000101,9.49
Stockport MBC,Corporate and Support Services,Planning Services,WM MORRISONS STORE,Publicity and Promotion,Arts & Leisure Services  ,18.12.2019,16.01.2020,GPC12190000102,26.44
Stockport MBC,Corporate and Support Services,Planning Services,ASDA STORES 4840,Publicity and Promotion,Arts & Leisure Services  ,16.12.2019,16.01.2020,GPC12190000103,7.00
Stockport MBC,Corporate and Support Services,Planning Services,ASDA STORES 4840,Publicity and Promotion,Arts & Leisure Services  ,16.12.2019,16.01.2020,GPC12190000104,20.00
Stockport MBC,Services to People,Childrens & Educational Services,ANNIES RESTAURANT,Catering Supplies,Catering Food & Beverages ,13.12.2019,16.01.2020,GPC12190000105,150.00
Stockport MBC,Services to People,Childrens & Educational Services,ANNIES RESTAURANT,Catering Supplies,Catering Food & Beverages ,13.12.2019,16.01.2020,GPC12190000106,-150.00
Stockport MBC,Services to People,Childrens & Educational Services,MY.MORRISONS.COM,Catering Supplies,Catering Food & Beverages ,09.12.2019,16.01.2020,GPC12190000107,20.00
Stockport MBC,Services to People,Childrens & Educational Services,PREMIER INN 44537275,Third party payments - Private/Voluntary Sector,Social Community Care Supplies & Services  ,10.12.2019,16.01.2020,GPC12190000108,-19.00
