Organisation Name,Department where exp. Incurred,Service Category Label,Supplier (Beneficiary),Purpose of Expenditure,Procurement (Merchant) Category,Purchase Date,Settlement Date,Transaction Number,Net Amount (£)
Stockport MBC,Services to People,Childrens & Educational Services,WWW.GOOUTDOORS.CO.UK,Fees and Charges,Education  ,24.01.2017,16.02.2017,GPC01170000254,185.00
Stockport MBC,Services to People,Childrens & Educational Services,Amazon UK Marketplace,Furniture and Equipment,Furniture & Soft Furnishings  ,30.01.2017,16.02.2017,GPC01170000255,17.99
Stockport MBC,Services to People,Childrens & Educational Services,Amazon UK Marketplace,Furniture and Equipment,Furniture & Soft Furnishings  ,30.01.2017,16.02.2017,GPC01170000256,12.49
Stockport MBC,Services to People,Childrens & Educational Services,NEWITTSCOM,Furniture and Equipment,Furniture & Soft Furnishings  ,30.01.2017,16.02.2017,GPC01170000257,84.94
Stockport MBC,Corporate and Support Services,Central Support Costs,SCREENCONNECT SOFTWARE,Information and Communications Technology,Information Communication Technology  ,07.01.2017,16.02.2017,GPC01170000258,"1,502.47"
Stockport MBC,Corporate and Support Services,Central Support Costs,WP-INSTANTSSL CERTIFIC,Information and Communications Technology,Information Communication Technology  ,12.01.2017,16.02.2017,GPC01170000259,31.86
Stockport MBC,Corporate and Support Services,Central Support Costs,GITHUB.COM  AQ5H3,Information and Communications Technology,Information Communication Technology  ,12.01.2017,16.02.2017,GPC01170000260,3.67
Stockport MBC,Corporate and Support Services,Central Support Costs,GITHUB.COM  AQ5H3,Information and Communications Technology,Information Communication Technology  ,17.01.2017,16.02.2017,GPC01170000261,2.45
Stockport MBC,Corporate and Support Services,Central Support Costs,GITHUB.COM  AQ5H3,Information and Communications Technology,Information Communication Technology  ,28.01.2017,16.02.2017,GPC01170000262,183.05
Stockport MBC,Corporate and Support Services,Cultural & Related Services,AMAZON UK RETAIL AMAZO,Library Equipment,Education Library Books ,03.01.2017,16.02.2017,GPC01170000263,18.75
Stockport MBC,Corporate and Support Services,Cultural & Related Services,Amazon UK Marketplace,Library Equipment,Education Library Books ,09.01.2017,16.02.2017,GPC01170000264,13.90
Stockport MBC,Corporate and Support Services,Cultural & Related Services,AMAZON UK RETAIL AMAZO,Library Equipment,Education Library Books ,31.01.2017,16.02.2017,GPC01170000265,14.97
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON UK RETAIL AMAZO,Library Equipment,Education Library Books ,12.01.2017,16.02.2017,GPC01170000266,8.38
Stockport MBC,Services to People,Childrens & Educational Services,ITUNES.COM/BILL,Furniture and Equipment,Furniture & Soft Furnishings  ,12.01.2017,16.02.2017,GPC01170000267,8.33
Stockport MBC,Services to People,Childrens & Educational Services,ITUNES.COM/BILL,Furniture and Equipment,Furniture & Soft Furnishings  ,12.01.2017,16.02.2017,GPC01170000268,8.32
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON UK RETAIL AMAZO,Furniture and Equipment,Furniture & Soft Furnishings  ,13.01.2017,16.02.2017,GPC01170000269,14.98
Stockport MBC,Services to People,Childrens & Educational Services,PAYPAL  JK DIRECT,Furniture and Equipment,Furniture & Soft Furnishings  ,17.01.2017,16.02.2017,GPC01170000270,0.99
Stockport MBC,Services to People,Childrens & Educational Services,PAYPAL  ONEPOSHPART,Furniture and Equipment,Furniture & Soft Furnishings  ,17.01.2017,16.02.2017,GPC01170000271,1.99
Stockport MBC,Services to People,Childrens & Educational Services,PAYPAL  ZASMIN53SHO,Furniture and Equipment,Furniture & Soft Furnishings  ,17.01.2017,16.02.2017,GPC01170000272,1.59
Stockport MBC,Services to People,Childrens & Educational Services,ITUNES.COM/BILL,Furniture and Equipment,Furniture & Soft Furnishings  ,19.01.2017,16.02.2017,GPC01170000273,3.82
Stockport MBC,Services to People,Childrens & Educational Services,Amazon UK Marketplace,Library Equipment,Education Library Books ,20.01.2017,16.02.2017,GPC01170000274,4.79
Stockport MBC,Services to People,Childrens & Educational Services,Amazon UK Marketplace,Furniture and Equipment,Furniture & Soft Furnishings  ,20.01.2017,16.02.2017,GPC01170000275,12.70
Stockport MBC,Services to People,Childrens & Educational Services,Amazon UK Marketplace,Library Equipment,Education Library Books ,23.01.2017,16.02.2017,GPC01170000276,5.96
Stockport MBC,Services to People,Childrens & Educational Services,Amazon UK Marketplace,Library Equipment,Education Library Books ,23.01.2017,16.02.2017,GPC01170000277,31.48
Stockport MBC,Services to People,Childrens & Educational Services,Amazon UK Marketplace,Office Expenses,Stationery    ,25.01.2017,16.02.2017,GPC01170000278,3.50
Stockport MBC,Services to People,Childrens & Educational Services,Amazon UK Marketplace,Office Expenses,Stationery    ,26.01.2017,16.02.2017,GPC01170000279,9.00
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON UK RETAIL AMAZO,Office Expenses,Stationery    ,01.02.2017,16.02.2017,GPC01170000280,13.70
Stockport MBC,Services to People,Childrens & Educational Services,Amazon UK Marketplace,Library Equipment,Education Library Books ,17.01.2017,16.02.2017,GPC01170000281,2.81
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISON PLC,Expenses and Allowances,Catering  ,23.01.2017,16.02.2017,GPC01170000282,10.50
Stockport MBC,Services to People,Childrens & Educational Services,Mimeo,Library Equipment,Education Library Books ,19.01.2017,16.02.2017,GPC01170000283,61.05
Stockport MBC,Corporate and Support Services,Central Support Costs,Q PARK KNOWSLEY PLACE,Travelling Expenses,Human Resources Travel & Subsistence ,19.01.2017,16.02.2017,GPC01170000284,3.50
Stockport MBC,Services to Place,Housing (General Fund) Services,CIEH,Staff Training,Human Resources  ,11.01.2017,16.02.2017,GPC01170000285,568.00
Stockport MBC,Services to Place,Highways & Transport Services,PREMIER INN 44536395,Expenses and Allowances,Human Resources Training & Conferences ,06.01.2017,16.02.2017,GPC01170000286,90.50
Stockport MBC,Services to Place,Highways & Transport Services,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,06.01.2017,16.02.2017,GPC01170000287,82.21
Stockport MBC,Services to Place,Highways & Transport Services,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,26.01.2017,16.02.2017,GPC01170000288,93.94
