Organisation Name,Department where exp. Incurred,Service Category Label,Supplier (Beneficiary),Purpose of Expenditure,Procurement (Merchant) Category,Purchase Date,Settlement Date,Transaction Number,Net Amount (£)
Stockport MBC,Services to People,Childrens & Educational Services,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,27.02.2017,16.03.2017,GPC02170000059,68.95
Stockport MBC,Services to People,Childrens & Educational Services,PLV Hinton House Publi,Fees and Charges,Human Resources Training & Conferences ,03.02.2017,16.03.2017,GPC02170000060,117.90
Stockport MBC,Services to People,Childrens & Educational Services,BRITANNIA,Care Payments,Social Community Care Supplies & Services  ,08.02.2017,16.03.2017,GPC02170000061,122.50
Stockport MBC,Services to People,Childrens & Educational Services,Trainline,Care Payments,Social Community Care Supplies & Services  ,08.02.2017,16.03.2017,GPC02170000062,95.47
Stockport MBC,Services to People,Childrens & Educational Services,BRITANNIA,Care Payments,Social Community Care Supplies & Services  ,10.02.2017,16.03.2017,GPC02170000063,252.00
Stockport MBC,Services to People,Childrens & Educational Services,STOCKPORT M B C,Care Payments,Social Community Care Supplies & Services  ,10.02.2017,16.03.2017,GPC02170000064,10.00
Stockport MBC,Services to People,Childrens & Educational Services,Trainline,Care Payments,Social Community Care Supplies & Services  ,10.02.2017,16.03.2017,GPC02170000065,77.21
Stockport MBC,Services to People,Childrens & Educational Services,UNIVERSITY OF SALFORD,Staff Training,Human Resources  ,10.02.2017,16.03.2017,GPC02170000066,25.00
Stockport MBC,Services to People,Childrens & Educational Services,UNIVERSITY OF SALFORD,Staff Training,Human Resources  ,10.02.2017,16.03.2017,GPC02170000067,25.00
Stockport MBC,Services to People,Childrens & Educational Services,UNIVERSITY OF SALFORD,Staff Training,Human Resources  ,10.02.2017,16.03.2017,GPC02170000068,25.00
Stockport MBC,Services to People,Childrens & Educational Services,ARGOS RETAIL GROUP,Furniture and Equipment,Environmental Services Technical Equipment ,13.02.2017,16.03.2017,GPC02170000069,29.93
Stockport MBC,Services to People,Childrens & Educational Services,FLYBE.COM DZC930       0,Travelling Expenses,Human Resources Travel & Subsistence ,13.02.2017,16.03.2017,GPC02170000070,156.99
Stockport MBC,Services to People,Childrens & Educational Services,ARGOS RETAIL GROUP,Furniture and Equipment,Environmental Services Technical Equipment ,14.02.2017,16.03.2017,GPC02170000071,103.94
Stockport MBC,Services to People,Childrens & Educational Services,BRITANNIA,Care Payments,Social Community Care Supplies & Services  ,14.02.2017,16.03.2017,GPC02170000072,62.25
Stockport MBC,Services to People,Childrens & Educational Services,FlybeD45H D45H1T,Care Payments,Social Community Care Supplies & Services  ,14.02.2017,16.03.2017,GPC02170000073,108.98
Stockport MBC,Services to People,Childrens & Educational Services,FlybeD45V D45VLM,Care Payments,Social Community Care Supplies & Services  ,14.02.2017,16.03.2017,GPC02170000074,62.49
Stockport MBC,Services to People,Childrens & Educational Services,FlybeD56D D56DQP,Care Payments,Social Community Care Supplies & Services  ,14.02.2017,16.03.2017,GPC02170000075,180.23
Stockport MBC,Services to People,Childrens & Educational Services,HSE-CIVIL REGISTRATION,Care Payments,Social Community Care Supplies & Services  ,14.02.2017,16.03.2017,GPC02170000076,18.42
Stockport MBC,Services to People,Childrens & Educational Services,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,14.02.2017,16.03.2017,GPC02170000077,10.76
Stockport MBC,Services to People,Childrens & Educational Services,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,14.02.2017,16.03.2017,GPC02170000078,77.62
Stockport MBC,Services to People,Childrens & Educational Services,ARGOS RETAIL GROUP,Furniture and Equipment,Environmental Services Technical Equipment ,15.02.2017,16.03.2017,GPC02170000079,74.99
Stockport MBC,Services to People,Childrens & Educational Services,ARGOS RETAIL GROUP,Furniture and Equipment,Environmental Services Technical Equipment ,15.02.2017,16.03.2017,GPC02170000080,158.94
Stockport MBC,Services to People,Childrens & Educational Services,BRITANNIA,Care Payments,Social Community Care Supplies & Services  ,15.02.2017,16.03.2017,GPC02170000081,253.00
Stockport MBC,Services to People,Childrens & Educational Services,STOCKPORT M B C,Care Payments,Social Community Care Supplies & Services  ,15.02.2017,16.03.2017,GPC02170000082,30.00
Stockport MBC,Services to People,Childrens & Educational Services,Trainline,Care Payments,Social Community Care Supplies & Services  ,15.02.2017,16.03.2017,GPC02170000083,50.49
Stockport MBC,Services to People,Childrens & Educational Services,Trainline,Care Payments,Social Community Care Supplies & Services  ,15.02.2017,16.03.2017,GPC02170000084,26.00
Stockport MBC,Services to People,Childrens & Educational Services,Trainline,Care Payments,Social Community Care Supplies & Services  ,15.02.2017,16.03.2017,GPC02170000085,114.34
Stockport MBC,Services to People,Childrens & Educational Services,BRITANNIA,Care Payments,Social Community Care Supplies & Services  ,16.02.2017,16.03.2017,GPC02170000086,188.75
Stockport MBC,Services to People,Childrens & Educational Services,Trainline,Care Payments,Social Community Care Supplies & Services  ,16.02.2017,16.03.2017,GPC02170000087,77.21
Stockport MBC,Services to People,Childrens & Educational Services,WILKO.COM,Fees and Charges,UNCLASSIFIED  ,16.02.2017,16.03.2017,GPC02170000088,26.50
Stockport MBC,Services to People,Childrens & Educational Services,HEATON CHAPEL SST,Travelling Expenses,Human Resources Travel & Subsistence ,03.02.2017,16.03.2017,GPC02170000089,4.60
Stockport MBC,Services to People,Childrens & Educational Services,NCP  LTD,Travelling Expenses,Human Resources Travel & Subsistence ,06.02.2017,16.03.2017,GPC02170000090,10.00
Stockport MBC,Services to People,Childrens & Educational Services,HEATON CHAPEL SST,Travelling Expenses,Human Resources Travel & Subsistence ,10.02.2017,16.03.2017,GPC02170000091,3.60
Stockport MBC,Services to People,Childrens & Educational Services,HEATON CHAPEL SST,Travelling Expenses,Human Resources Travel & Subsistence ,16.02.2017,16.03.2017,GPC02170000092,3.60
Stockport MBC,Services to People,Childrens & Educational Services,HEATON CHAPEL SST,Travelling Expenses,Human Resources Travel & Subsistence ,17.02.2017,16.03.2017,GPC02170000093,3.60
Stockport MBC,Services to People,Childrens & Educational Services,NCP LIMITED,Travelling Expenses,Human Resources Travel & Subsistence ,22.02.2017,16.03.2017,GPC02170000094,18.00
Stockport MBC,Services to People,Childrens & Educational Services,NCP LIMITED,Travelling Expenses,Human Resources Travel & Subsistence ,23.02.2017,16.03.2017,GPC02170000095,18.00
Stockport MBC,Services to People,Childrens & Educational Services,PICADILLY PLACE MAN LT,Travelling Expenses,Human Resources Travel & Subsistence ,01.03.2017,16.03.2017,GPC02170000096,7.00
Stockport MBC,Services to People,Childrens & Educational Services,Virgin Trains,Travelling Expenses,Human Resources Travel & Subsistence ,10.02.2017,16.03.2017,GPC02170000097,194.80
Stockport MBC,Services to People,Childrens & Educational Services,Virgin Trains,Travelling Expenses,Human Resources Travel & Subsistence ,20.02.2017,16.03.2017,GPC02170000098,304.90
Stockport MBC,Services to Place,Central Support Costs,WEST COAST TRAINS,Travelling Expenses,Human Resources Travel & Subsistence ,03.02.2017,16.03.2017,GPC02170000099,5.90
Stockport MBC,Services to Place,Central Support Costs,STOCKPORT STN SST,Travelling Expenses,Human Resources Travel & Subsistence ,08.02.2017,16.03.2017,GPC02170000100,5.90
Stockport MBC,Services to Place,Central Support Costs,WEST COAST TRAINS,Travelling Expenses,Human Resources Travel & Subsistence ,20.02.2017,16.03.2017,GPC02170000101,5.90
Stockport MBC,Services to Place,Central Support Costs,WEST COAST TRAINS,Travelling Expenses,Human Resources Travel & Subsistence ,27.02.2017,16.03.2017,GPC02170000102,5.90
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISON PLC,Catering Supplies,Catering Food & Beverages ,02.02.2017,16.03.2017,GPC02170000103,7.45
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISON PLC,Catering Supplies,Catering Food & Beverages ,06.02.2017,16.03.2017,GPC02170000104,47.24
Stockport MBC,Services to People,Childrens & Educational Services,Amazon EU,Furniture and Equipment,Environmental Services Technical Equipment ,11.02.2017,16.03.2017,GPC02170000105,41.71
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISON PLC,Catering Supplies,Catering Food & Beverages ,13.02.2017,16.03.2017,GPC02170000106,66.74
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISON PLC,Catering Supplies,Catering Food & Beverages ,15.02.2017,16.03.2017,GPC02170000107,20.38
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISON PLC,Catering Supplies,Catering Food & Beverages ,15.02.2017,16.03.2017,GPC02170000108,3.00
Stockport MBC,Services to People,Childrens & Educational Services,LIVERPOOL,Fees and Charges,Education  ,16.02.2017,16.03.2017,GPC02170000109,42.00
Stockport MBC,Services to People,Childrens & Educational Services,WWW.TES.COM,Furniture and Equipment,Environmental Services Technical Equipment ,17.02.2017,16.03.2017,GPC02170000110,17.50
Stockport MBC,Services to People,Childrens & Educational Services,WWW.TES.COM,Furniture and Equipment,Environmental Services Technical Equipment ,20.02.2017,16.03.2017,GPC02170000111,17.50
Stockport MBC,Services to People,Childrens & Educational Services,WWW.TES.COM,Furniture and Equipment,Environmental Services Technical Equipment ,20.02.2017,16.03.2017,GPC02170000112,17.50
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISON PLC,Catering Supplies,Catering Food & Beverages ,27.02.2017,16.03.2017,GPC02170000113,66.79
Stockport MBC,Services to People,Childrens & Educational Services,HOBBY CRAFT LTD,Furniture and Equipment,Environmental Services Technical Equipment ,28.02.2017,16.03.2017,GPC02170000114,15.05
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISON PLC,Catering Supplies,Catering Food & Beverages ,01.03.2017,16.03.2017,GPC02170000115,22.26
Stockport MBC,Corporate and Support Services,Financing & Investment Income & Exp,ESTATES & MANAGEMENT L,Rents,Financial Services Rents ,06.02.2017,16.03.2017,GPC02170000116,3.40
Stockport MBC,Corporate and Support Services,Central Support Costs,PAYPAL  RTPI,Staff Training,Human Resources  ,06.02.2017,16.03.2017,GPC02170000117,33.00
Stockport MBC,Corporate and Support Services,Central Support Costs,Amazon UK Marketplace,Office Expenses,Stationery    ,11.02.2017,16.03.2017,GPC02170000118,5.99
Stockport MBC,Corporate and Support Services,Central Support Costs,UU PROPERTY SEARCH,Legal Fees,Legal Services  ,15.02.2017,16.03.2017,GPC02170000119,180.73
Stockport MBC,Corporate and Support Services,Financing & Investment Income & Exp,ESTATES & MANAGEMENT L,Rents,Financial Services Rents ,17.02.2017,16.03.2017,GPC02170000120,59.59
Stockport MBC,Corporate and Support Services,Central Support Costs,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,28.02.2017,16.03.2017,GPC02170000121,31.37
Stockport MBC,Corporate and Support Services,Central Services to the public,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,06.02.2017,16.03.2017,GPC02170000122,22.49
Stockport MBC,Corporate and Support Services,Central Support Costs,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,14.02.2017,16.03.2017,GPC02170000123,31.11
Stockport MBC,Corporate and Support Services,Central Support Costs,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,14.02.2017,16.03.2017,GPC02170000124,201.40
Stockport MBC,Corporate and Support Services,Central Support Costs,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,14.02.2017,16.03.2017,GPC02170000125,201.40
Stockport MBC,Corporate and Support Services,Central Support Costs,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,16.02.2017,16.03.2017,GPC02170000126,114.49
Stockport MBC,Corporate and Support Services,Central Support Costs,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,20.02.2017,16.03.2017,GPC02170000127,54.31
Stockport MBC,Corporate and Support Services,Cultural & Related Services,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,23.02.2017,16.03.2017,GPC02170000128,26.47
Stockport MBC,Corporate and Support Services,Central Services to the public,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,28.02.2017,16.03.2017,GPC02170000129,28.76
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,Q PARK PIAZZA,Expenses and Allowances,Human Resources Travel & Subsistence ,06.02.2017,16.03.2017,GPC02170000130,7.92
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,Q PARK PIAZZA,Expenses and Allowances,Human Resources Travel & Subsistence ,08.02.2017,16.03.2017,GPC02170000131,10.42
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,NCP LIMITED,Expenses and Allowances,Human Resources Travel & Subsistence ,09.02.2017,16.03.2017,GPC02170000132,8.34
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,NCP LIMITED,Expenses and Allowances,Human Resources Travel & Subsistence ,14.02.2017,16.03.2017,GPC02170000133,15.00
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,17.02.2017,16.03.2017,GPC02170000134,182.07
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,17.02.2017,16.03.2017,GPC02170000135,242.00
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,20.02.2017,16.03.2017,GPC02170000136,303.45
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,WEST COAST TRAINS,Expenses and Allowances,Human Resources Travel & Subsistence ,21.02.2017,16.03.2017,GPC02170000137,4.92
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,LUL TICKET MACHINE,Expenses and Allowances,Human Resources Travel & Subsistence ,23.02.2017,16.03.2017,GPC02170000138,20.00
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,PICADILLY PLACE MAN LT,Expenses and Allowances,Human Resources Travel & Subsistence ,27.02.2017,16.03.2017,GPC02170000139,5.84
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,Q PARK PIAZZA,Expenses and Allowances,Human Resources Travel & Subsistence ,27.02.2017,16.03.2017,GPC02170000140,7.92
Stockport MBC,Services to People,Public Health,POWERLEAGUE STOCKPORT,Office Expenses,Facilities & Management Services  ,10.02.2017,16.03.2017,GPC02170000141,85.00
Stockport MBC,Corporate and Support Services,Planning Services,METRO TAXIS LTD,Publicity and Promotion,Arts & Leisure Services  ,16.02.2017,16.03.2017,GPC02170000142,15.50
Stockport MBC,Corporate and Support Services,Central Support Costs,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,06.02.2017,16.03.2017,GPC02170000143,184.62
Stockport MBC,Corporate and Support Services,Central Support Costs,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,06.02.2017,16.03.2017,GPC02170000144,85.17
Stockport MBC,Corporate and Support Services,Central Support Costs,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,27.02.2017,16.03.2017,GPC02170000145,44.98
Stockport MBC,Services to People,Childrens & Educational Services,LEASOW CASTLE,Expenses and Allowances,Catering  ,08.02.2017,16.03.2017,GPC02170000146,20.20
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON UK RETAIL AMAZO,Office Expenses,Stationery    ,28.02.2017,16.03.2017,GPC02170000147,46.25
