Organisation Name,Department where exp. Incurred,Service Category Label,Supplier (Beneficiary),Purpose of Expenditure,Procurement (Merchant) Category,Purchase Date,Settlement Date,Transaction Number,Net Amount (£)
Stockport MBC,Services to People,Childrens & Educational Services,AMZN MKTP UK AMAZON.CO,Information and Communications Technology,Information Communication Technology  ,09.10.2019,16.11.2019,GPC10190000114,-6.33
Stockport MBC,Services to People,Childrens & Educational Services,AMZ AMAZON US,Information and Communications Technology,Information Communication Technology  ,09.10.2019,16.11.2019,GPC10190000115,-6.33
Stockport MBC,Services to People,Childrens & Educational Services,AMZ AMAZON US,Information and Communications Technology,Information Communication Technology  ,09.10.2019,16.11.2019,GPC10190000116,-6.33
Stockport MBC,Services to People,Childrens & Educational Services,AMZ AMAZON US,Information and Communications Technology,Information Communication Technology  ,09.10.2019,16.11.2019,GPC10190000117,-6.33
Stockport MBC,Services to People,Childrens & Educational Services,AMZ AMAZON US,Information and Communications Technology,Information Communication Technology  ,09.10.2019,16.11.2019,GPC10190000118,-6.33
Stockport MBC,Services to People,Childrens & Educational Services,MITCHELLSANDBUTLER,Publicity and Promotion,Arts & Leisure Services  ,23.10.2019,16.11.2019,GPC10190000119,75.00
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE.COM,Travelling Expenses,Human Resources Travel & Subsistence ,21.10.2019,16.11.2019,GPC10190000120,15.45
Stockport MBC,Services to People,Childrens & Educational Services,CROWNE PLAZA BIRMINGHA,Care Payments,Social Community Care Supplies & Services  ,21.10.2019,16.11.2019,GPC10190000121,152.85
Stockport MBC,Services to People,Childrens & Educational Services,WWW.ICO.ORG.UK,Fees and Charges,"Works - Construction, Repair & Maintenance  ",18.10.2019,16.11.2019,GPC10190000122,40.00
Stockport MBC,Services to People,Childrens & Educational Services,PREMIER INN44514505,Staff Training,Human Resources  ,18.10.2019,16.11.2019,GPC10190000123,148.00
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,17.10.2019,16.11.2019,GPC10190000124,35.55
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,17.10.2019,16.11.2019,GPC10190000125,35.55
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,17.10.2019,16.11.2019,GPC10190000126,71.30
Stockport MBC,Services to People,Childrens & Educational Services,TRAVELODGE GB0000,Care Payments,Social Community Care Supplies & Services  ,18.10.2019,16.11.2019,GPC10190000127,890.36
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE.COM,Travelling Expenses,Human Resources Travel & Subsistence ,16.10.2019,16.11.2019,GPC10190000128,43.20
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE.COM,Travelling Expenses,Human Resources Travel & Subsistence ,16.10.2019,16.11.2019,GPC10190000129,38.80
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE.COM,Travelling Expenses,Human Resources Travel & Subsistence ,16.10.2019,16.11.2019,GPC10190000130,28.55
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE.COM,Travelling Expenses,Human Resources Travel & Subsistence ,16.10.2019,16.11.2019,GPC10190000131,28.55
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE.COM,Travelling Expenses,Human Resources Travel & Subsistence ,16.10.2019,16.11.2019,GPC10190000132,28.55
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE.COM,Travelling Expenses,Human Resources Travel & Subsistence ,16.10.2019,16.11.2019,GPC10190000133,28.55
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE.COM,Travelling Expenses,Human Resources Travel & Subsistence ,16.10.2019,16.11.2019,GPC10190000134,323.50
Stockport MBC,Services to People,Childrens & Educational Services,BREDBURY HALL HOTEL &,Publicity and Promotion,Arts & Leisure Services  ,14.10.2019,16.11.2019,GPC10190000135,75.00
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE.COM,Travelling Expenses,Human Resources Travel & Subsistence ,15.10.2019,16.11.2019,GPC10190000136,408.20
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE.COM,Care Payments,Social Community Care Supplies & Services  ,15.10.2019,16.11.2019,GPC10190000137,200.30
Stockport MBC,Services to People,Childrens & Educational Services,METRO TAXIS LIMITED,Travelling Expenses,Human Resources Travel & Subsistence Taxi Fares,14.10.2019,16.11.2019,GPC10190000138,12.00
Stockport MBC,Services to People,Childrens & Educational Services,METRO TAXIS LIMITED,Travelling Expenses,Human Resources Travel & Subsistence Taxi Fares,14.10.2019,16.11.2019,GPC10190000139,12.00
Stockport MBC,Services to People,Childrens & Educational Services,FLYBEJZA2 JZA2KQ,Travelling Expenses,Human Resources Travel & Subsistence ,09.10.2019,16.11.2019,GPC10190000140,488.44
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE.COM,Travelling Expenses,Human Resources Travel & Subsistence ,08.10.2019,16.11.2019,GPC10190000141,70.50
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE.COM,Travelling Expenses,Human Resources Travel & Subsistence ,07.10.2019,16.11.2019,GPC10190000142,87.05
Stockport MBC,Services to People,Childrens & Educational Services,TRAVELODGE GB0000,Care Payments,Social Community Care Supplies & Services  ,04.10.2019,16.11.2019,GPC10190000143,613.40
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE.COM,Care Payments,Social Community Care Supplies & Services  ,30.10.2019,16.11.2019,GPC10190000144,17.55
Stockport MBC,Services to People,Childrens & Educational Services,DISCOVERY CENTRE MANCH,Care Payments,Social Community Care Supplies & Services  ,29.10.2019,16.11.2019,GPC10190000145,41.70
Stockport MBC,Services to People,Childrens & Educational Services,ROYAL LANCASTER LONDON,Expenses and Allowances,Human Resources Training & Conferences ,24.10.2019,16.11.2019,GPC10190000146,233.10
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE.COM,Care Payments,Social Community Care Supplies & Services  ,25.10.2019,16.11.2019,GPC10190000147,87.00
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE.COM,Care Payments,Social Community Care Supplies & Services  ,25.10.2019,16.11.2019,GPC10190000148,143.90
Stockport MBC,Services to People,Childrens & Educational Services,ROYAL LANCASTER LONDON,Expenses and Allowances,Human Resources Training & Conferences ,24.10.2019,16.11.2019,GPC10190000149,233.10
Stockport MBC,Services to People,Childrens & Educational Services,ROYAL LANCASTER LONDON,Expenses and Allowances,Human Resources Training & Conferences ,24.10.2019,16.11.2019,GPC10190000150,233.10
Stockport MBC,Services to People,Childrens & Educational Services,ROYAL LANCASTER LONDON,Expenses and Allowances,Human Resources Training & Conferences ,24.10.2019,16.11.2019,GPC10190000151,233.10
Stockport MBC,Services to People,Childrens & Educational Services,ROYAL LANCASTER LONDON,Expenses and Allowances,Human Resources Training & Conferences ,24.10.2019,16.11.2019,GPC10190000152,233.10
Stockport MBC,Services to People,Childrens & Educational Services,ROYAL LANCASTER LONDON,Expenses and Allowances,Human Resources Training & Conferences ,24.10.2019,16.11.2019,GPC10190000153,233.10
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE.COM,Travelling Expenses,Human Resources Travel & Subsistence ,21.10.2019,16.11.2019,GPC10190000154,576.05
Stockport MBC,Services to People,Childrens & Educational Services,WWW.PONDKEEPER.CO.UK,Repairs and Maintenance,"Works - Construction, Repair & Maintenance  ",18.10.2019,16.11.2019,GPC10190000155,72.86
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE.COM,Travelling Expenses,Human Resources Travel & Subsistence ,17.10.2019,16.11.2019,GPC10190000156,272.10
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,14.10.2019,16.11.2019,GPC10190000157,85.35
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,14.10.2019,16.11.2019,GPC10190000158,56.85
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,14.10.2019,16.11.2019,GPC10190000159,90.60
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE.COM,Travelling Expenses,Human Resources Travel & Subsistence ,11.10.2019,16.11.2019,GPC10190000160,71.70
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE,Furniture and Equipment,Furniture & Soft Furnishings  ,13.10.2019,16.11.2019,GPC10190000161,27.26
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE.COM,Travelling Expenses,Human Resources Travel & Subsistence ,11.10.2019,16.11.2019,GPC10190000162,38.00
Stockport MBC,Services to People,Childrens & Educational Services,ALMA LODGE HOTEL,Care Payments,Social Community Care Supplies & Services  ,10.10.2019,16.11.2019,GPC10190000163,59.17
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,03.10.2019,16.11.2019,GPC10190000164,182.70
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,03.10.2019,16.11.2019,GPC10190000165,67.90
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON.CO.UK MO5V74Z14,Furniture and Equipment,Environmental Services Technical Equipment ,03.10.2019,16.11.2019,GPC10190000166,10.83
Stockport MBC,Services to People,Childrens & Educational Services,TRAVELODGE GB0000,Care Payments,Social Community Care Supplies & Services  ,02.10.2019,16.11.2019,GPC10190000167,370.99
Stockport MBC,Services to People,Childrens & Educational Services,BRITANNIA,Care Payments,Social Community Care Supplies & Services  ,02.10.2019,16.11.2019,GPC10190000168,102.00
Stockport MBC,Services to Place,Planning Services,PREMIER INN 44536810,Expenses and Allowances,Human Resources Training & Conferences ,28.10.2019,16.11.2019,GPC10190000169,85.50
Stockport MBC,Services to Place,Environmental & Regulatory Services,INTERCONTINENTAL HOTEL,Expenses and Allowances,Human Resources Travel & Subsistence ,24.10.2019,16.11.2019,GPC10190000170,13.89
Stockport MBC,Services to Place,Planning Services,PREMIER INN 44536810,Expenses and Allowances,Human Resources Training & Conferences ,21.10.2019,16.11.2019,GPC10190000171,61.50
Stockport MBC,Services to People,Childrens & Educational Services,MARKS&SPENCER PLC,Expenses and Allowances,Catering  ,08.10.2019,16.11.2019,GPC10190000172,25.00
Stockport MBC,Services to People,Childrens & Educational Services,MAN MET UNI,Expenses and Allowances,Human Resources Training & Conferences ,03.10.2019,16.11.2019,GPC10190000173,40.00
Stockport MBC,Services to People,Childrens & Educational Services,TRAVELODGE GB0000,Staff Training,Human Resources  ,31.10.2019,16.11.2019,GPC10190000174,404.18
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE.COM,Travelling Expenses,Human Resources Travel & Subsistence ,29.10.2019,16.11.2019,GPC10190000175,270.50
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,29.10.2019,16.11.2019,GPC10190000176,75.60
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,29.10.2019,16.11.2019,GPC10190000177,13.15
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,29.10.2019,16.11.2019,GPC10190000178,191.60
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,21.10.2019,16.11.2019,GPC10190000179,221.05
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,02.10.2019,16.11.2019,GPC10190000180,127.70
Stockport MBC,Services to People,Childrens & Educational Services,WM MORRISONS STORE,Furniture and Equipment,Furniture & Soft Furnishings  ,30.10.2019,16.11.2019,GPC10190000181,6.64
Stockport MBC,Services to People,Childrens & Educational Services,WM MORRISONS STORE,Furniture and Equipment,Furniture & Soft Furnishings  ,29.10.2019,16.11.2019,GPC10190000182,27.10
Stockport MBC,Services to People,Childrens & Educational Services,MIMEO LTD,Furniture and Equipment,Furniture & Soft Furnishings  ,26.09.2019,16.11.2019,GPC10190000183,390.49
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISON STORE,Catering Supplies,Catering Food & Beverages ,28.10.2019,16.11.2019,GPC10190000184,84.90
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISON STORE,Catering Supplies,Catering Food & Beverages ,07.10.2019,16.11.2019,GPC10190000185,85.47
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON MUSIC MO8UI3KH4,Fees and Charges,Financial Services  ,29.10.2019,16.11.2019,GPC10190000186,3.99
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE.COM,Travelling Expenses,Human Resources Travel & Subsistence ,25.10.2019,16.11.2019,GPC10190000187,60.60
Stockport MBC,Services to People,Childrens & Educational Services,PRIME VIDEO MO05O1QV4,Publicity and Promotion,Arts & Leisure Services  ,22.10.2019,16.11.2019,GPC10190000188,4.49
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON PRIME MO88M0MO4,Fees and Charges,Financial Services  ,18.10.2019,16.11.2019,GPC10190000189,7.99
Stockport MBC,Services to People,Childrens & Educational Services,B & Q 1279,Repairs and Maintenance,"Works - Construction, Repair & Maintenance  ",11.10.2019,16.11.2019,GPC10190000190,211.40
