Organisation Name,Purchase_Order_Number,Order_Date,Total_Value,Supplier_Name,Account_Name,Service
Rochdale Borough Council,q1007570,2016-08-08,"£5,602.50",JGM AGENCY,PUBLICITY,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,s1020662,2016-08-08,"£8,800.00",NEWLINE ADAPTATIONS LTD,IMPROVEMENTS-EXTENSIONS & ALTERATIONS,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,s1020671,2016-08-08,"£9,450.00",ACTION FIRST IPEOPLE LTD,FEES / COMMISSION,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,x1012838,2016-08-08,"£7,000.00",CHRISTINE FOSTER LIMITED,AGENCY STAFF,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,d1060424,2016-08-09,"£11,511.20",SPEAKMAN CONTRACTORS LTD,IMPROVEMENTS-MODERNISATION,ECONOMY DIRECTORATE
Rochdale Borough Council,d1060450,2016-08-09,"£8,000.00",ROCHDALE TOWN CENTRE MANAGEMENT CO,EVENTS,ECONOMY DIRECTORATE
Rochdale Borough Council,e1021550,2016-08-09,"£403,084.24",INSPIREDSPACES ROCHDALE PROJECTCO2 LTD,PFI SCHEMES RPIX,EARLY HELP AND SCHOOLS
Rochdale Borough Council,f1004784,2016-08-09,"£22,500.00",GRANT THORNTON UK LPP,TRAINING,FINANCE SERVICES
Rochdale Borough Council,d1060456,2016-08-10,"£7,785.00",CHRISTMAS PLUS LTD,CHRISTMAS DECORATIONS,PROPERTY AND HIGHWAYS
Rochdale Borough Council,d1060463,2016-08-10,"£9,400.00",GMCA,ROADWORKS,PROPERTY AND HIGHWAYS
Rochdale Borough Council,e1021559,2016-08-10,"£673,299.66",AXIOM EDUCATION (ROCHDALE) LIMITED,PFI SCHEMES RPIX,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1021563,2016-08-10,"£322,472.19",INSPIREDSPACES ROCHDALE PROJECT CO1 LTD,PFI SCHEMES RPIX,EARLY HELP AND SCHOOLS
Rochdale Borough Council,f1004786,2016-08-10,"£6,051.49",CO-OP PAYPOINT,BANK CHARGES,FINANCE SERVICES
Rochdale Borough Council,q1007586,2016-08-10,"£8,982.52",UPDATA INFRASTRUCTURE UK LTD,COMMUNICATION AND COMPUTING - GENERAL,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,q1007588,2016-08-10,"£6,000.00",G W THEATRE COMPANY LIMITED,GRANTS TO THE NON VOLUNTARY SECTOR,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,q1007592,2016-08-10,"£14,218.47",AON LIMITED,TRANSACTIONS-EXPENDITURE,FINANCE SERVICES
Rochdale Borough Council,q1007593,2016-08-10,"£9,738.35",NORTH WEST EMPLOYERS,TRAINING,FINANCE SERVICES
Rochdale Borough Council,d1060510,2016-08-11,"£8,069.00",JSC PLAYSERVICES LIMITED,IMPROVEMENTS-MODERNISATION,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1060511,2016-08-11,"£7,601.04",ENTERPRISE FLEX-E-RENT,TRANSACTIONS-EXPENDITURE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1060512,2016-08-11,"£6,825.00",GO PLANT LIMITED,TRANSACTIONS-EXPENDITURE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1060516,2016-08-11,"£14,238.00",SSI SCHAEFER LIMITED,PURCHASE OF OTHER EQUIPMENT,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,e1021571,2016-08-12,"£16,720.00",ARC SCHOOL,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,f1004789,2016-08-12,"£42,475.25",MERITEC LIMITED,AGENCY STAFF,FINANCE SERVICES
Rochdale Borough Council,f1004790,2016-08-12,"£46,879.75",MERITEC LIMITED,AGENCY STAFF,FINANCE SERVICES
Rochdale Borough Council,x1012848,2016-08-12,"£16,425.00",CATHERINE HOW SCHOOL EFFECTIVENESS PARTNER SERVICE,CURRICULUM DEVELOPMENT,EARLY HELP AND SCHOOLS
Rochdale Borough Council,d1060554,2016-08-15,"£27,000.00",EMO OIL LIMITED,TRANSACTIONS-EXPENDITURE,CONTROL ACCOUNT
Rochdale Borough Council,d1060558,2016-08-15,"£9,803.53",NORTHGATE VEHICLE HIRE LIMITED,TRANSACTIONS-EXPENDITURE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1060559,2016-08-15,"£12,039.40",NORTHGATE VEHICLE HIRE LIMITED,TRANSACTIONS-EXPENDITURE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1060577,2016-08-15,"£9,284.16",PROFILE SECURITY SERVICES LIMITED,CONTRACTED SERVICES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,q1007611,2016-08-15,"£11,500.00",TURNING POINT SERVICES LIMITED,CONTRACTED SERVICES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1060597,2016-08-16,"£8,000.00",ROCHDALE TOWN CENTRE MANAGEMENT CO,EVENTS,ECONOMY DIRECTORATE
Rochdale Borough Council,e1021585,2016-08-16,"£44,100.00",POSITIVE STEPS,EXTERNALLY MANAGED FUNDS,EARLY HELP AND SCHOOLS
Rochdale Borough Council,ph101441,2016-08-16,"£30,028.91",BRAHM FUNDCO 1 LTD,RENTS,PUBLIC HEALTH
Rochdale Borough Council,d1060633,2016-08-17,"£17,670.00",F S MOULT & SON,DEMOLITION,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1060651,2016-08-17,"£122,276.00",COMPASS MINERALS UK LIMITED,MAINTENANCE,PROPERTY AND HIGHWAYS
Rochdale Borough Council,ph101443,2016-08-17,"£42,261.87",BRAHM FUNDCO 1 LTD,RENTS,PUBLIC HEALTH
Rochdale Borough Council,d1060683,2016-08-18,"£7,650.00",F S MOULT & SON,"DEV CAP - NEW CONSTRUCTION,CONVERSION",EARLY HELP AND SCHOOLS
Rochdale Borough Council,d1060684,2016-08-18,"£20,000.00",A E YATES LTD,REPAIRS & ALTS OF BUILDINGS,EARLY HELP AND SCHOOLS
Rochdale Borough Council,d1060685,2016-08-18,"£13,806.25",H2O FLOWTECH LTD,IMPROVEMENTS-MODERNISATION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,d1060687,2016-08-18,"£349,076.13",COMMUNITY LIGHTING PARTNERSHIP ROCHDALE LTD,PFI SCHEMES RPIX,PROPERTY AND HIGHWAYS
Rochdale Borough Council,d1060689,2016-08-18,"£9,475.00",UNITY PARTNERSHIP LTD,CONSULTANT FEES,PROPERTY AND HIGHWAYS
Rochdale Borough Council,w1001545,2016-08-18,"£502,947.33",THE PENNINE ACUTE HOSPITALS NHS TRUST,CONTRACTS,BETTER CARE FUND POOLED BUDGET
Rochdale Borough Council,w1001546,2016-08-18,"£50,577.31",ROSS CARE,CONTRACTS,BETTER CARE FUND POOLED BUDGET
Rochdale Borough Council,w1001547,2016-08-18,"£66,209.24",ROSS CARE,CONTRACTS,BETTER CARE FUND POOLED BUDGET
Rochdale Borough Council,r1001544,2016-08-19,"£20,000.00",AMION CONSULTING LTD,CONSULTANT FEES,ECONOMY DIRECTORATE
Rochdale Borough Council,d1060718,2016-08-22,"£28,530.95",TG PRODUCTION SUPPLY LTD,EVENTS,ECONOMY DIRECTORATE
Rochdale Borough Council,d1060719,2016-08-22,"£9,586.50",TG EVENTS LTD,EVENTS,ECONOMY DIRECTORATE
Rochdale Borough Council,d1060739,2016-08-22,"£33,990.00",JEREMY BENN ASSOCIATES LTD,GRANTS TO THE NON VOLUNTARY SECTOR,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,q1007640,2016-08-22,"£5,500.00",LIZ KUNDI,TRAINING,FINANCE SERVICES
Rochdale Borough Council,q1007641,2016-08-22,"£43,132.55",NHS HEYWOOD MIDDLETON AND ROCHDALE CCG,CONTRACTED SERVICES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,s1020713,2016-08-22,"£5,475.00",ADAPT BUILDING SERVICES LTD,NEW CONSTRUCTION,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,w1001548,2016-08-22,"£52,723.52",ROSS CARE,OTHER AGENCIES,BETTER CARE FUND POOLED BUDGET
Rochdale Borough Council,s1020715,2016-08-23,"£5,595.00",D W TAYLOR & SON,IMPROVEMENTS-EXTENSIONS & ALTERATIONS,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,x1012870,2016-08-23,"£9,000.00",BARNARDOS,ADOPTION PAYMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1012876,2016-08-23,"£12,044.00",CAREERVISION LTD,SOFTWARE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,d1060793,2016-08-24,"£14,355.00",F S MOULT & SON,IMPROVEMENTS-MODERNISATION,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1060799,2016-08-24,"£143,775.27",TURNER AND  TOWNSEND,OTHER SURVEYS,ECONOMY DIRECTORATE
Rochdale Borough Council,ph101448,2016-08-24,"£355,419.00",PENNINE CARE NHS,PH PENNINE CARE CONTRACT,PUBLIC HEALTH
Rochdale Borough Council,q1007650,2016-08-25,"£21,958.32",BINDMONT PRINT SERVICES LTD,PRINTING & STATIONERY,FINANCE SERVICES
Rochdale Borough Council,s1020719,2016-08-25,"£6,300.00",ACTION FIRST IPEOPLE LTD,FEES / COMMISSION,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,e1021637,2016-08-30,"£50,784.80",TRANSPORT FOR GREATER MANCHESTER,STUDENT TRAVEL,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1021640,2016-08-30,"£10,977.66",BELMONT SCHOOL LIMITED,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1021641,2016-08-30,"£10,977.66",BELMONT SCHOOL LIMITED,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,q1007660,2016-08-30,"£17,507.83",NORTHGATE PUBLIC SERVICES (UK) LTD,SOFTWARE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,s1020725,2016-08-30,"£10,070.00",MACK4 LIMITED,IMPROVEMENTS-EXTENSIONS & ALTERATIONS,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,d1060893,2016-08-31,"£17,000.00",GMCA,ROADWORKS,PROPERTY AND HIGHWAYS
Rochdale Borough Council,e1021646,2016-08-31,"£43,987.40",BURY MBC,OTHER EST - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1021647,2016-08-31,"£27,767.47",BURY MBC,OTHER EST - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1021650,2016-08-31,"£374,415.15",INSPIREDSPACES ROCHDALE LTD,NEW CONSTRUCTION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1021656,2016-09-01,"£326,248.99",INSPIREDSPACES ROCHDALE PROJECT CO1 LTD,PFI SCHEMES RPIX,EARLY HELP AND SCHOOLS
Rochdale Borough Council,ph101456,2016-09-01,"£90,750.00",PENNINE CARE NHS,PH PENNINE CARE CONTRACT,PUBLIC HEALTH
Rochdale Borough Council,d1060948,2016-09-02,"£7,500.00",ROCHDALE BOROUGHWIDE HOUSING,ROADWORKS,PROPERTY AND HIGHWAYS
Rochdale Borough Council,d1060949,2016-09-02,"£9,558.30",TYRE FORCE NW LTD,TYRES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,ph101458,2016-09-02,"£11,000.00",BLACK HEALTH AGENCY,PH BUSINESS CASES,PUBLIC HEALTH
Rochdale Borough Council,s1020738,2016-09-02,"£8,750.00",ACTION FIRST IPEOPLE LTD,FEES / COMMISSION,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,d1060957,2016-09-05,"£5,195.00",TLC GARDEN SERVICES,SITE CLEARANCE -ENVIRONMENTAL WORKS,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1060971,2016-09-05,"£9,396.14",PROFILE SECURITY SERVICES LIMITED,CONTRACTED SERVICES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1060979,2016-09-05,"£14,682.88",BGS LTD,MINOR BUILDING WORKS,EARLY HELP AND SCHOOLS
Rochdale Borough Council,d1060986,2016-09-05,"£18,736.00",D AND M DEMOLITION AND RECYCLING LTD,DEMOLITION,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1060990,2016-09-05,"£5,426.40",PROFILE SECURITY SERVICES LIMITED,SECURITY,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,e1021666,2016-09-05,"£409,629.30",INSPIREDSPACES ROCHDALE PROJECTCO2 LTD,PFI SCHEMES RPIX,EARLY HELP AND SCHOOLS
Rochdale Borough Council,q1007695,2016-09-05,"£12,000.00",XPRESS SOFTWARE SOLUTIONS LTD,SOFTWARE,FINANCE SERVICES
Rochdale Borough Council,w1001553,2016-09-05,"£5,247.00",ROCHDALE GATEWAY LEISURE LIMITED,WEEKEND RESPITE,LEARNING DIS & MENTAL HEALTH
Rochdale Borough Council,w1001554,2016-09-05,"£15,458.00",PM PROPERTIES,RENTS,LEARNING DIS & MENTAL HEALTH
Rochdale Borough Council,d1061003,2016-09-06,"£23,963.00",PERMASTEELISA  UK LTD,REPAIRS & ALTS OF BUILDINGS,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1061013,2016-09-06,"£12,026.75",J COONEY LTD,ROADWORKS,EARLY HELP AND SCHOOLS
Rochdale Borough Council,d1061017,2016-09-06,"£14,880.00",NO WORRIES IT LTD,TRAINING,ECONOMY DIRECTORATE
Rochdale Borough Council,q1007703,2016-09-06,"£5,130.00",JGM AGENCY,PUBLICITY,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,r1001546,2016-09-06,"£6,896.44",URBAN VISION PARTNERSHIP LTD,AGENCY STAFF,ECONOMY DIRECTORATE
Rochdale Borough Council,w1001556,2016-09-06,"£21,419.00",FRIENDS OF OLDER PARENT CARERS,VOLUNTARY ASSOCIATIONS,LEARNING DIS & MENTAL HEALTH
Rochdale Borough Council,d1061025,2016-09-07,"£5,000.00",MR GED MASON,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1061026,2016-09-07,"£14,580.00",LK CONSULT LTD,MINOR BUILDING WORKS,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1061040,2016-09-07,"£20,874.85",OPENREACH BILLING TEAM CNS,MINOR BUILDING WORKS,PROPERTY AND HIGHWAYS
Rochdale Borough Council,d1061042,2016-09-07,"£17,868.00",J AND S TRAVEL,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1061043,2016-09-07,"£16,837.00",J AND S TRAVEL,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1061044,2016-09-07,"£16,253.00",J AND S TRAVEL,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1061045,2016-09-07,"£17,680.00",J AND S TRAVEL,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1061046,2016-09-07,"£11,050.00",COACH OPTIONS LIMITED,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1061047,2016-09-07,"£12,415.00",COACH OPTIONS LIMITED,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1061048,2016-09-07,"£12,350.00",COACH OPTIONS LIMITED,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1061049,2016-09-07,"£19,468.00",ROYTON MINIBUSES LIMITED,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1061050,2016-09-07,"£17,713.00",ROYTON MINIBUSES LIMITED,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1061051,2016-09-07,"£19,806.00",ROYTON MINIBUSES LIMITED,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1061053,2016-09-07,"£9,745.00",DK MINIBUSES LTD,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1061054,2016-09-07,"£16,460.00",DALE INDUSTRIAL SERVICES LIMITED,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1061055,2016-09-07,"£17,025.00",DALE INDUSTRIAL SERVICES LIMITED,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1061056,2016-09-07,"£16,366.00",DALE INDUSTRIAL SERVICES LIMITED,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1061057,2016-09-07,"£16,471.00",DALE INDUSTRIAL SERVICES LIMITED,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1061058,2016-09-07,"£15,053.00",DALE INDUSTRIAL SERVICES LIMITED,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1061059,2016-09-07,"£17,025.00",DALE INDUSTRIAL SERVICES LIMITED,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1061060,2016-09-07,"£17,150.00",OLYMPIC EXECUTIVE TRAVEL,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1061061,2016-09-07,"£13,052.00",OLYMPIC EXECUTIVE TRAVEL,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1061062,2016-09-07,"£14,159.00",OLYMPIC EXECUTIVE TRAVEL,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1061063,2016-09-07,"£16,157.00",OLYMPIC EXECUTIVE TRAVEL,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1061064,2016-09-07,"£13,129.00",OLYMPIC EXECUTIVE TRAVEL,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1061067,2016-09-07,"£22,783.00",ROYTON MINIBUSES LIMITED,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1061068,2016-09-07,"£23,173.00",ROYTON MINIBUSES LIMITED,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1061069,2016-09-07,"£20,638.00",ROYTON MINIBUSES LIMITED,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1061073,2016-09-07,"£21,159.00",GPD TRAVEL,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1061082,2016-09-07,"£13,853.00",CAR 2000 HEYWOOD LLP,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1061083,2016-09-07,"£16,156.00",S P EXECUTIVE TRAVEL,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1061084,2016-09-07,"£10,016.00",S P EXECUTIVE TRAVEL,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1061085,2016-09-07,"£15,736.00",S P EXECUTIVE TRAVEL,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1061086,2016-09-07,"£5,187.00",STREAMLINE TAXIS,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1061087,2016-09-07,"£5,967.00",STREAMLINE TAXIS,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1061088,2016-09-07,"£6,630.00",STREAMLINE TAXIS,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1061089,2016-09-07,"£7,371.00",STREAMLINE TAXIS,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1061090,2016-09-07,"£7,098.00",STREAMLINE TAXIS,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1061091,2016-09-07,"£6,123.00",STREAMLINE TAXIS,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1061092,2016-09-07,"£9,641.00",ANDY HARROP,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1061093,2016-09-07,"£10,244.00",COZY CARS,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1061094,2016-09-07,"£5,713.00",ROCHDALE TOWN TAXIS LTD,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1061095,2016-09-07,"£10,920.00",CONNECT CARS MIDDLETON LIMITED,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1061096,2016-09-07,"£5,934.00",CAR 2000 HEYWOOD LLP,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1061097,2016-09-07,"£9,360.00",CAR 2000 HEYWOOD LLP,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1061098,2016-09-07,"£9,766.00",CAR 2000 HEYWOOD LLP,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1061099,2016-09-07,"£8,206.00",CAR 2000 HEYWOOD LLP,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1061100,2016-09-07,"£5,133.00",CAR 2000 HEYWOOD LLP,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1061101,2016-09-07,"£5,824.00",CAR 2000 HEYWOOD LLP,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,e1021708,2016-09-07,"£12,288.34",ROYAL SCHOOL FOR THE DEAF DERBY,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1021710,2016-09-07,"£8,476.58",THE TOGETHER TRUST,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1021711,2016-09-07,"£8,920.80",THE TOGETHER TRUST,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1021712,2016-09-07,"£13,765.04",THE TOGETHER TRUST,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1021713,2016-09-07,"£16,359.61",THE TOGETHER TRUST,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1021714,2016-09-07,"£9,004.90",THE TOGETHER TRUST,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1021715,2016-09-07,"£14,720.98",THE TOGETHER TRUST,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1021716,2016-09-07,"£14,720.98",THE TOGETHER TRUST,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1021717,2016-09-07,"£18,302.19",THE TOGETHER TRUST,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1021718,2016-09-07,"£11,724.23",THE TOGETHER TRUST,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1021719,2016-09-07,"£11,724.22",THE TOGETHER TRUST,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1021720,2016-09-07,"£8,476.58",THE TOGETHER TRUST,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,f1004815,2016-09-07,"£160,438.00",GRANT THORNTON UK LLP,FEES / COMMISSION,FINANCE SERVICES
Rochdale Borough Council,q1007715,2016-09-07,"£5,878.53",SOFTCAT LTD,IT EQUIPMENT,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,w1001558,2016-09-07,"£19,512.69",POSSABILITIES CIC TRADING,CONTRACTS,LEARNING DIS & MENTAL HEALTH
Rochdale Borough Council,x1012934,2016-09-07,"£9,000.00",KENT COUNTY COUNCIL,ADOPTION PAYMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,d1061108,2016-09-08,"£27,000.00",EMO OIL LIMITED,TRANSACTIONS-EXPENDITURE,CONTROL ACCOUNT
Rochdale Borough Council,d1061109,2016-09-08,"£20,644.00",ALCO MINI TRAVEL,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1061115,2016-09-08,"£5,824.00",CAR 2000 HEYWOOD LLP,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1061117,2016-09-08,"£9,984.00",STRAND PRIVATE HIRE,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1061118,2016-09-08,"£12,949.00",STRAND PRIVATE HIRE,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1061119,2016-09-08,"£15,195.00",STRAND PRIVATE HIRE,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1061120,2016-09-08,"£10,296.00",STRAND PRIVATE HIRE,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1061121,2016-09-08,"£10,426.00",STRAND PRIVATE HIRE,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1061122,2016-09-08,"£6,552.00",STRAND PRIVATE HIRE,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,ph101464,2016-09-08,"£805,668.00",VIRGIN CARE SERVICES LIMITED,PH OTHER CONTRACTS,PUBLIC HEALTH
Rochdale Borough Council,f1004821,2016-09-09,"£6,591.31",CO-OP PAYPOINT,BANK CHARGES,FINANCE SERVICES
Rochdale Borough Council,ph101465,2016-09-09,"£124,574.58",BIG LIFE CENTRES,PH BIG LIFE CONTRACT,PUBLIC HEALTH
Rochdale Borough Council,q1007734,2016-09-09,"£12,000.00",SAFEGARD SECURITY SOLUTIONS,MINOR BUILDING WORKS,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,x1012941,2016-09-09,"£27,000.00",BOLTON MBC,ADOPTION PAYMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,e1021740,2016-09-12,"£44,100.00",POSITIVE STEPS,EXTERNALLY MANAGED FUNDS,EARLY HELP AND SCHOOLS
Rochdale Borough Council,ph101467,2016-09-12,"£31,353.48",VIRGIN CARE SERVICES LIMITED,VIRGIN CARE,PUBLIC HEALTH
Rochdale Borough Council,q1007737,2016-09-12,"£6,160.00",STHREE PARTNERSHIP LLP,CAPITAL SALARIES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,q1007742,2016-09-12,"£5,700.00",SENITOR RECRUITMENT,CAPITAL SALARIES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,w1001559,2016-09-12,"£11,261.00",ROCHDALE GATEWAY LEISURE LIMITED,SUPPORT ASIAN CARERS,LEARNING DIS & MENTAL HEALTH
