Organisation Name,Purchase_Order_Number,Order_Date,Total_Value,Supplier_Name,Account_Name,Service
Rochdale Borough Council,e1018204,2015-09-21,"£15,000.00",THE INNOVATION UNIT LTD,FEES / COMMISSION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1018209,2015-09-21,"£23,992.00",INSPIREDSPACES ROCHDALE LTD,PURCHASE OF ICT HARDWARE,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1018210,2015-09-21,"£42,749.65",INSPIREDSPACES ROCHDALE LTD,PURCHASE OF ICT HARDWARE,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1018226,2015-09-21,"£6,409.20",INSPIREDSPACES ROCHDALE LTD,PURCHASE OF ICT HARDWARE,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1018229,2015-09-21,"£20,001.05",INSPIREDSPACES ROCHDALE LTD,IT SUPPORT,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1018230,2015-09-21,"£5,917.45",INSPIREDSPACES ROCHDALE LTD,PURCHASE OF ICT HARDWARE,EARLY HELP AND SCHOOLS
Rochdale Borough Council,q1005371,2015-09-21,"£6,860.00",UPDATA INFRASTRUCTURE UK LTD,COMMUNICATION AND COMPUTING - GENERAL,CUSTOMERS & CORPORATE SERVICES
Rochdale Borough Council,d1053068,2015-09-22,"£338,122.66",COMMUNITY LIGHTING PARTNERSHIP ROCHDALE LTD,PFI SCHEMES RPIX,PROPERTY AND HIGHWAYS
Rochdale Borough Council,d1053069,2015-09-22,"£45,000.00",UNITY PARTNERSHIP LTD,AGENCY STAFF,PROPERTY AND HIGHWAYS
Rochdale Borough Council,d1053077,2015-09-22,"£10,000.00",REDACTED,TAXI HIRE,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,q1005374,2015-09-22,"£14,260.00",TURNING POINT SERVICES LIMITED,CONTRACTED SERVICES,CUSTOMERS & CORPORATE SERVICES
Rochdale Borough Council,s1019372,2015-09-22,"£12,360.00",NHS HEYWOOD MIDDLETON AND ROCHDALE CCG,SOCIAL SERVICES OTHER,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,s1019373,2015-09-22,"£11,880.00",NHS HEYWOOD MIDDLETON AND ROCHDALE CCG,SOCIAL SERVICES OTHER,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,d1053098,2015-09-23,"£7,000.00",REDACTED,TAXI HIRE,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1053099,2015-09-23,"£18,000.00",REDACTED,TAXI HIRE,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1053107,2015-09-23,"£22,500.00",REDACTED,TAXI HIRE,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1053108,2015-09-23,"£22,000.00",REDACTED,TAXI HIRE,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,q1005389,2015-09-23,"£24,463.00",LGBT FOUNDATION,GRANTS TO THE NON VOLUNTARY SECTOR,CUSTOMERS & CORPORATE SERVICES
Rochdale Borough Council,e1018291,2015-09-24,"£9,950.00",EC SAFEGUARDING CONSULTANCY LTD,AGENCY STAFF,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,e1018292,2015-09-24,"£18,420.00",DR CAROLINE WHITE,ACTIVITIES,EARLY HELP AND SCHOOLS
Rochdale Borough Council,d1053154,2015-09-25,"£98,000.72",CULCHETH CAR AND VAN SALES LTD,PURCHASE OF VEHICLES,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,q1005401,2015-09-25,"£46,404.06",NHS HEYWOOD MIDDLETON AND ROCHDALE CCG,CONTRACTED SERVICES,CUSTOMERS & CORPORATE SERVICES
Rochdale Borough Council,s1019390,2015-09-25,"£5,493.21",ACTION FIRST IPEOPLE LTD,FEES / COMMISSION,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,d1053165,2015-09-28,"£40,200.00",PETRUS,GRANTS TO THE VOLUNTARY SECTOR,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1053166,2015-09-28,"£40,200.00",PETRUS,GRANTS TO THE VOLUNTARY SECTOR,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,e1018302,2015-09-28,"£11,197.30",WATERLOO LODGE SCHOOL LIMITED,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1018303,2015-09-28,"£7,668.00",NEW PARK HIGH SCHOOL,OTHER EST - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1018309,2015-09-28,"£8,873.44",AXIOM EDUCATION (ROCHDALE) LIMITED,"DEV CAP - NEW CONSTRUCTION,CONVERSION",EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1018313,2015-09-28,"£20,140.00",CLARENCE HIGH SCHOOL,OTHER EST - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,d1053187,2015-09-29,"£6,000.00",AECOM PROFESSIONAL SERVICES LTD,SURVEYORS FEES,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1053197,2015-09-29,"£6,615.00",MR D ROUND,SITE CLEARANCE -ENVIRONMENTAL WORKS,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,q1005413,2015-09-29,"£81,000.00",BLACKPOOL BOROUGH COUNCIL,SOFTWARE,CUSTOMERS & CORPORATE SERVICES
Rochdale Borough Council,x1011620,2015-09-29,"£9,443.00",YOUTH JUSTICE BOARD,SERVICE LEVEL AGREEMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1011622,2015-09-29,"£5,487.00",YOUTH JUSTICE BOARD,SERVICE LEVEL AGREEMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,d1053209,2015-09-30,"£40,070.25",SPRINGFIELD CITROEN GATESHEAD,PURCHASE OF VEHICLES,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1053220,2015-09-30,"£10,940.00",WSP LTD UK,PROFESSIONAL FEES,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,e1018335,2015-09-30,"£7,980.94",AXIOM EDUCATION (ROCHDALE) LIMITED,"DEV CAP - NEW CONSTRUCTION,CONVERSION",EARLY HELP AND SCHOOLS
Rochdale Borough Council,q1005418,2015-09-30,"£13,425.00",COURTESY COACHES,EXTERNAL HIRE,CUSTOMERS & CORPORATE SERVICES
Rochdale Borough Council,q1005419,2015-09-30,"£10,640.00",JANET UK,COMMUNICATION AND COMPUTING - GENERAL,CUSTOMERS & CORPORATE SERVICES
