"supplier_name","account_name","service","order_date","total_value","cpv_codes"
"THE PENNINE ACUTE HOSPITALS NHS TRUST","CONTRACTS","BETTER CARE FUND POOLED BUDGET","2016-07-05","460722","85000000 |98310000 39515000 39518000 50830000 85112000 |90911000 "
"THE PENNINE ACUTE HOSPITALS NHS TRUST","CONTRACTS","BETTER CARE FUND POOLED BUDGET","2016-08-18","502947","85000000 |98310000 39515000 39518000 50830000 85112000 |90911000 "
"THE PENNINE ACUTE HOSPITALS NHS TRUST","CONTRACTS","BETTER CARE FUND POOLED BUDGET","2016-09-21","469167","85000000 |85000000 |98310000 39515000 39518000 50830000 85112000 |90911000 "
"THE PENNINE ACUTE HOSPITALS NHS TRUST","CONTRACTS","BETTER CARE FUND POOLED BUDGET","2016-11-28","469167","85000000 |85000000 |98310000 39515000 39518000 50830000 85112000 |90911000 "
"THE PENNINE ACUTE HOSPITALS NHS TRUST","CONTRACTS","BETTER CARE FUND POOLED BUDGET","2016-11-28","469167","85000000 |85000000 |98310000 39515000 39518000 50830000 85112000 |90911000 "
"THE PENNINE ACUTE HOSPITALS NHS TRUST","CONTRACTS","BETTER CARE FUND POOLED BUDGET","2017-01-17","469167","85000000 |85000000 |98310000 39515000 39518000 50830000 85112000 |98311000 |98311100 |90911000 "
"THE PENNINE ACUTE HOSPITALS NHS TRUST","CONTRACTS","BETTER CARE FUND POOLED BUDGET","2017-03-07","538674","85000000 |85000000 |98310000 39515000 39518000 50830000 85112000 |98311000 |98311100 |90911000 "
"THE PENNINE ACUTE HOSPITALS NHS TRUST","CONTRACTS","BETTER CARE FUND POOLED BUDGET","2017-08-15","469637","85000000 |85000000 |85000000 |98310000 39515000 39518000 50830000 85112000 |98311000 |98311100 "
"THE PENNINE ACUTE HOSPITALS NHS TRUST","CONTRACTS","BETTER CARE FUND POOLED BUDGET","2018-02-20","469637","85000000 |85000000 |85000000 |98310000 39515000 39518000 50830000 85112000 |98311000 |98311100 "
"THE PENNINE ACUTE HOSPITALS NHS TRUST","CONTRACTS","BETTER CARE FUND POOLED BUDGET","2018-02-20","469637","85000000 |85000000 |85000000 |98310000 39515000 39518000 50830000 85112000 |98311000 |98311100 "
"THE PENNINE ACUTE HOSPITALS NHS TRUST","CONTRACTS","BETTER CARE FUND POOLED BUDGET","2018-02-21","539205","85000000 |85000000 |85000000 |98310000 39515000 39518000 50830000 85112000 |98311000 |98311100 "
"THE PENNINE ACUTE HOSPITALS NHS TRUST","CONTRACTS","BETTER CARE FUND POOLED BUDGET","2018-04-26","475910","85000000 |85000000 |85000000 |98310000 39515000 39518000 50830000 85112000 |98311000 |98311100 |85150000 |85000000 |85000000 |85000000 |98310000 39515000 39518000 50830000 85112000 |98311000 |98311100 |85150000 "
"THE PENNINE ACUTE HOSPITALS NHS TRUST","CONTRACTS","BETTER CARE FUND POOLED BUDGET","2018-05-14","475910","85000000 |85000000 |85000000 |98310000 39515000 39518000 50830000 85112000 |98311000 |98311100 |85150000 |85000000 |85000000 |85000000 |98310000 39515000 39518000 50830000 85112000 |98311000 |98311100 |85150000 "
"THE PENNINE ACUTE HOSPITALS NHS TRUST","CONTRACTS","BETTER CARE FUND POOLED BUDGET","2018-06-27","475910","85000000 |85000000 |85000000 |98310000 39515000 39518000 50830000 85112000 |98311000 |98311100 |85150000 |85000000 |85000000 |85000000 |98310000 39515000 39518000 50830000 85112000 |98311000 |98311100 |85150000 "
"THE PENNINE ACUTE HOSPITALS NHS TRUST","CONTRACTS","BETTER CARE FUND POOLED BUDGET","2018-06-27","475910","85000000 |85000000 |85000000 |98310000 39515000 39518000 50830000 85112000 |98311000 |98311100 |85150000 |85000000 |85000000 |85000000 |98310000 39515000 39518000 50830000 85112000 |98311000 |98311100 |85150000 "
"THE PENNINE ACUTE HOSPITALS NHS TRUST","INDEPENDENT UNITS","BETTER CARE FUND POOLED BUDGET","2019-12-06","488440","32410000 |31625200 |98370000 |32320000 |85121251 |79540000 |85000000 |85000000 |85100000 |98311000 80562000 98311100 98311200 80531200 80561000 79400000 92312212 79410000 90713000 80550000 73220000 |79620000 |98311000 |98311000 |98311100 "
"THE PENNINE ACUTE HOSPITALS NHS TRUST","INDEPENDENT UNITS","BETTER CARE FUND POOLED BUDGET","2019-12-18","488440","32410000 |31625200 |98370000 |32320000 |85121251 |79540000 |85000000 |85000000 |85100000 |98311000 80562000 98311100 98311200 80531200 80561000 79400000 92312212 79410000 90713000 80550000 73220000 |79620000 |98311000 |98311000 |98311100 "
"THE ROYAL NATIONAL COLLEGE FOR THE BLIND","OTHER EST - SEN PROVISION","EARLY HELP AND SCHOOLS","2017-10-25","11565.7","55520000 "
"THE ROYAL NATIONAL COLLEGE FOR THE BLIND","OTHER EST - SEN PROVISION","EARLY HELP AND SCHOOLS","2018-02-19","11656.7","55520000 "
"THE ROYAL NATIONAL COLLEGE FOR THE BLIND","OTHER EST - SEN PROVISION","EARLY HELP AND SCHOOLS","2018-05-03","11656.7","55520000 |55520000 "
"THE ROYAL NATIONAL COLLEGE FOR THE BLIND","OTHER EST - SEN PROVISION","EARLY HELP AND SCHOOLS","2019-09-27","23313.3","80000000 |80000000 |80340000 |80000000 "
"THE TOGETHER TRUST","OTHER LA`S - SEN PROVISION","EARLY HELP AND SCHOOLS","2015-09-01","8828.33","80000000 "
"THE TOGETHER TRUST","OTHER LA`S - SEN PROVISION","EARLY HELP AND SCHOOLS","2015-09-01","8745.88","80000000 "
"THE TOGETHER TRUST","OTHER LA`S - SEN PROVISION","EARLY HELP AND SCHOOLS","2015-09-01","13495.1","80000000 "
"THE TOGETHER TRUST","OTHER LA`S - SEN PROVISION","EARLY HELP AND SCHOOLS","2015-09-01","16038.8","80000000 "
"THE TOGETHER TRUST","OTHER LA`S - SEN PROVISION","EARLY HELP AND SCHOOLS","2015-09-01","8310.37","80000000 "
"THE TOGETHER TRUST","OTHER LA`S - SEN PROVISION","EARLY HELP AND SCHOOLS","2015-09-01","8310.37","80000000 "
"THE TOGETHER TRUST","OTHER LA`S - SEN PROVISION","EARLY HELP AND SCHOOLS","2015-09-18","14432.3","80000000 "
"THE TOGETHER TRUST","OTHER LA`S - SEN PROVISION","EARLY HELP AND SCHOOLS","2015-10-01","12659","80000000 "
"THE TOGETHER TRUST","OTHER LA`S - SEN PROVISION","EARLY HELP AND SCHOOLS","2015-10-01","11483.3","80000000 "
"THE TOGETHER TRUST","OTHER LA`S - SEN PROVISION","EARLY HELP AND SCHOOLS","2015-10-01","11044.7","80000000 "
"THE TOGETHER TRUST","OTHER LA`S - SEN PROVISION","EARLY HELP AND SCHOOLS","2015-10-01","12253","80000000 "
"THE TOGETHER TRUST","OTHER LA`S - SEN PROVISION","EARLY HELP AND SCHOOLS","2015-10-01","12210","80000000 "
"THE TOGETHER TRUST","OTHER LA`S - SEN PROVISION","EARLY HELP AND SCHOOLS","2015-10-08","14432.3","80000000 "
"THE TOGETHER TRUST","OTHER LA`S - SEN PROVISION","EARLY HELP AND SCHOOLS","2015-12-09","8310.37","80000000 "
"THE TOGETHER TRUST","OTHER LA`S - SEN PROVISION","EARLY HELP AND SCHOOLS","2015-12-09","8310.37","80000000 "
"THE TOGETHER TRUST","OTHER LA`S - SEN PROVISION","EARLY HELP AND SCHOOLS","2015-12-09","8745.88","80000000 "
"THE TOGETHER TRUST","OTHER LA`S - SEN PROVISION","EARLY HELP AND SCHOOLS","2015-12-09","16038.8","80000000 "
"THE TOGETHER TRUST","OTHER LA`S - SEN PROVISION","EARLY HELP AND SCHOOLS","2015-12-09","13495.1","80000000 "
"THE TOGETHER TRUST","OTHER LA`S - SEN PROVISION","EARLY HELP AND SCHOOLS","2015-12-09","8828.33","80000000 "
"THE TOGETHER TRUST","OTHER LA`S - SEN PROVISION","EARLY HELP AND SCHOOLS","2015-12-09","14432.3","80000000 "
"THE TOGETHER TRUST","OTHER LA`S - SEN PROVISION","EARLY HELP AND SCHOOLS","2015-12-09","14432.3","80000000 "
"THE TOGETHER TRUST","OTHER LA`S - SEN PROVISION","EARLY HELP AND SCHOOLS","2015-12-09","14827.7","80000000 "
"THE TOGETHER TRUST","OTHER LA`S - SEN PROVISION","EARLY HELP AND SCHOOLS","2015-12-15","12253","80000000 "
"THE TOGETHER TRUST","OTHER LA`S - SEN PROVISION","EARLY HELP AND SCHOOLS","2015-12-15","12210","80000000 "
"THE TOGETHER TRUST","OTHER LA`S - SEN PROVISION","EARLY HELP AND SCHOOLS","2015-12-15","12659","80000000 "
"THE TOGETHER TRUST","OTHER LA`S - SEN PROVISION","EARLY HELP AND SCHOOLS","2015-12-15","11044.7","80000000 "
"THE TOGETHER TRUST","OTHER LA`S - SEN PROVISION","EARLY HELP AND SCHOOLS","2015-12-15","11483.3","80000000 "
"THE TOGETHER TRUST","OTHER LA`S - SEN PROVISION","EARLY HELP AND SCHOOLS","2016-04-01","12253","85300000 |80000000 |80000000 "
"THE TOGETHER TRUST","OTHER LA`S - SEN PROVISION","EARLY HELP AND SCHOOLS","2016-04-01","11483.3","85300000 |80000000 |80000000 "
"THE TOGETHER TRUST","OTHER LA`S - SEN PROVISION","EARLY HELP AND SCHOOLS","2016-04-01","11044.7","85300000 |80000000 |80000000 "
"THE TOGETHER TRUST","OTHER LA`S - SEN PROVISION","EARLY HELP AND SCHOOLS","2016-04-01","12659","85300000 |80000000 |80000000 "
"THE TOGETHER TRUST","OTHER LA`S - SEN PROVISION","EARLY HELP AND SCHOOLS","2016-04-01","12210","85300000 |80000000 |80000000 "
"THE TOGETHER TRUST","OTHER LA`S - SEN PROVISION","EARLY HELP AND SCHOOLS","2016-04-01","8310.37","85300000 |80000000 |80000000 "
"THE TOGETHER TRUST","OTHER LA`S - SEN PROVISION","EARLY HELP AND SCHOOLS","2016-04-04","14432.3","85300000 |80000000 |80000000 "
"THE TOGETHER TRUST","OTHER LA`S - SEN PROVISION","EARLY HELP AND SCHOOLS","2016-04-04","8828.33","85300000 |80000000 |80000000 "
"THE TOGETHER TRUST","OTHER LA`S - SEN PROVISION","EARLY HELP AND SCHOOLS","2016-04-04","16038.8","85300000 |80000000 |80000000 "
"THE TOGETHER TRUST","OTHER LA`S - SEN PROVISION","EARLY HELP AND SCHOOLS","2016-04-04","13495.1","85300000 |80000000 |80000000 "
"THE TOGETHER TRUST","OTHER LA`S - SEN PROVISION","EARLY HELP AND SCHOOLS","2016-04-04","8745.88","85300000 |80000000 |80000000 "
"THE TOGETHER TRUST","OTHER LA`S - SEN PROVISION","EARLY HELP AND SCHOOLS","2016-04-04","8310.37","85300000 |80000000 |80000000 "
"THE TOGETHER TRUST","OTHER LA`S - SEN PROVISION","EARLY HELP AND SCHOOLS","2016-04-04","14432.3","85300000 |80000000 |80000000 "
"THE TOGETHER TRUST","OTHER LA`S - SEN PROVISION","EARLY HELP AND SCHOOLS","2016-04-04","14827.7","85300000 |80000000 |80000000 "
"THE TOGETHER TRUST","OTHER LA`S - SEN PROVISION","EARLY HELP AND SCHOOLS","2016-09-07","8476.58","85300000 |80100000 80200000 |80000000 |80000000 "
"THE TOGETHER TRUST","OTHER LA`S - SEN PROVISION","EARLY HELP AND SCHOOLS","2016-09-07","8920.8","85300000 |80100000 80200000 |80000000 |80000000 "
"THE TOGETHER TRUST","OTHER LA`S - SEN PROVISION","EARLY HELP AND SCHOOLS","2016-09-07","13765","85300000 |80100000 80200000 |80000000 |80000000 "
"THE TOGETHER TRUST","OTHER LA`S - SEN PROVISION","EARLY HELP AND SCHOOLS","2016-09-07","16359.6","85300000 |80100000 80200000 |80000000 |80000000 "
"THE TOGETHER TRUST","OTHER LA`S - SEN PROVISION","EARLY HELP AND SCHOOLS","2016-09-07","9004.9","85300000 |80100000 80200000 |80000000 |80000000 "
"THE TOGETHER TRUST","OTHER LA`S - SEN PROVISION","EARLY HELP AND SCHOOLS","2016-09-07","14721","85300000 |80100000 80200000 |80000000 |80000000 "
"THE TOGETHER TRUST","OTHER LA`S - SEN PROVISION","EARLY HELP AND SCHOOLS","2016-09-07","14721","85300000 |80100000 80200000 |80000000 |80000000 "
"THE TOGETHER TRUST","OTHER LA`S - SEN PROVISION","EARLY HELP AND SCHOOLS","2016-09-07","18302.2","85300000 |80100000 80200000 |80000000 |80000000 "
"THE TOGETHER TRUST","OTHER LA`S - SEN PROVISION","EARLY HELP AND SCHOOLS","2016-09-07","11724.2","85300000 |80100000 80200000 |80000000 |80000000 "
"THE TOGETHER TRUST","OTHER LA`S - SEN PROVISION","EARLY HELP AND SCHOOLS","2016-09-07","11724.2","85300000 |80100000 80200000 |80000000 |80000000 "
"THE TOGETHER TRUST","OTHER LA`S - SEN PROVISION","EARLY HELP AND SCHOOLS","2016-09-07","8476.58","85300000 |80100000 80200000 |80000000 |80000000 "
"THE TOGETHER TRUST","OTHER LA`S - SEN PROVISION","EARLY HELP AND SCHOOLS","2016-10-24","10566.2","85300000 |80100000 80200000 |80000000 |80000000 "
"THE TOGETHER TRUST","OTHER LA`S - SEN PROVISION","EARLY HELP AND SCHOOLS","2016-10-24","12253.1","85300000 |80100000 80200000 |80000000 |80000000 "
"THE TOGETHER TRUST","OTHER LA`S - SEN PROVISION","EARLY HELP AND SCHOOLS","2016-10-24","7325.86","85300000 |80100000 80200000 |80000000 |80000000 "
"THE TOGETHER TRUST","OTHER LA`S - SEN PROVISION","EARLY HELP AND SCHOOLS","2016-10-24","11483.3","85300000 |80100000 80200000 |80000000 |80000000 "
"THE TOGETHER TRUST","OTHER LA`S - SEN PROVISION","EARLY HELP AND SCHOOLS","2019-09-10","31282.3","85000000 |80200000 |85000000 |85000000 |85000000 |79100000 80000000 "
"THE TOGETHER TRUST","OTHER LA`S - SEN PROVISION","EARLY HELP AND SCHOOLS","2019-09-22","92403","85000000 |80200000 |85000000 |85000000 |85000000 |79100000 80000000 "
"THE TOGETHER TRUST","OTHER LA`S - SEN PROVISION","EARLY HELP AND SCHOOLS","2019-09-27","80826","85000000 |80200000 |85000000 |85000000 |85000000 |79100000 80000000 "
"THE TOGETHER TRUST","OTHER LA`S - SEN PROVISION","EARLY HELP AND SCHOOLS","2019-10-15","20209.4","85000000 |80200000 |85000000 |85000000 |85000000 |79100000 80000000 "
"THE TOGETHER TRUST","OTHER EST - SEN PROVISION","EARLY HELP AND SCHOOLS","2019-11-20","16197.5","85000000 |80200000 |85000000 |85000000 |85000000 |79100000 80000000 "
"THE TOGETHER TRUST","OTHER EST - SEN PROVISION","EARLY HELP AND SCHOOLS","2019-11-20","14117.2","85000000 |80200000 |85000000 |85000000 |85000000 |79100000 80000000 "
"THE UNIVERSITY OF MANCHESTER","ACTIVITIES","ECONOMY AND ENVIRONMENT","2015-03-18","11430","73410000 "
"THE UNIVERSITY OF MANCHESTER","BASIC SALARIES","EARLY HELP AND SCHOOLS","2015-11-05","5422","80000000 "
"THE UNIVERSITY OF MANCHESTER","BASIC SALARIES","EARLY HELP AND SCHOOLS","2016-07-05","6440","73000000 |73000000 |80000000 |90524000 "
"THE UNIVERSITY OF MANCHESTER","BASIC SALARIES","EARLY HELP AND SCHOOLS","2016-07-05","5172","73000000 |73000000 |80000000 |90524000 "
"THE UNIVERSITY OF MANCHESTER","BASIC SALARIES","EARLY HELP AND SCHOOLS","2017-05-12","6440","42300000 42942200 42940000 |39141500 38000000 42520000 |38433000 38000000 |38430000 38000000 38400000 38431000 38540000 |38511100 38000000 |38434000 38000000 38400000 |73210000 |80000000 80320000 |73000000 |73000000 |80000000 |90700000 90731800 90731900 |73100000 |71600000 |63000000 79997000 75121000 80000000 |90524000 |73200000 79300000 "
"THE UNIVERSITY OF MANCHESTER","GRANTS TO THE NON VOLUNTARY SECTOR","NEIGHBOURHOODS AND ENVIRONMENT","2015-10-16","12000","80000000 "
"THE UNIVERSITY OF MANCHESTER","TRAINING","PHYSICAL DIS & OLDER PEOPLE","2015-08-13","5440","80000000 "
"THE UNIVERSITY OF MANCHESTER","TRAINING","PHYSICAL DIS & OLDER PEOPLE","2016-05-16","5440","73000000 |73000000 |80000000 |90524000 "
"THE UNIVERSITY OF MANCHESTER","TRAINING","PHYSICAL DIS & OLDER PEOPLE","2017-10-18","7700","15930000 |73110000 |80000000 80320000 |73000000 |73000000 |80000000 |90700000 90731800 90731900 |73100000 |71600000 |63000000 79997000 75121000 80000000 |90524000 "
"THE UNIVERSITY OF SHEFFIELD","AGENCY STAFF","EARLY HELP AND SCHOOLS","2019-01-25","5650","22000000 79800000 |73100000 |09000000 |22000000 79800000 |22150000 |79221000 79412000 |85200000 |63515000 |60172000 |79111000 79140000 |42600000 |51543400 |72263000 |37410000 |39141300 |33100000 39300000 42000000 |30232100 30232110 |42000000 |42000000 |48150000 |22900000 |42000000 |42000000 |42000000 |38900000 50433000 50800000 71356300 |42611000 42670000 42713000 42950000 |45111100 45210000 |34144000 42000000 |42600000 |42621100 |42611000 42900000 43800000 |72320000 |50332000 |38530000 |79320000 |14622000 14700000 42631000 42634000 43800000 44315200 44400000 45262680 |80430000 |38510000 |31625000 35111500 45312100 45343000 50413200 |39291000 42716000 98311000 |38120000 51215000 |71000000 79410000 79930000 |90500000 |79311200 |66510000 |38000000 42000000 |55523000 |79415200 79822500 |90524000 |30200000 |33100000 38434510 73111000 |71500000 |71500000 |71500000 |71500000 |33113100 |32581100 |38636100 38636110 38000000 |98351000 |31161200 38423000 |45262660 |31216000 45312310 45312311 |38500000 71600000 71632000"
"THE UNIVERSITY OF SHEFFIELD","AGENCY STAFF","EARLY HELP AND SCHOOLS","2019-04-23","8900.67","22000000 79800000 |73100000 |09000000 |22000000 79800000 |22150000 |79221000 79412000 |85200000 |63515000 |60172000 |33600000 85149000 |79111000 79140000 |51543400 |72263000 |48970000 |71200000 |71540000 |71334000 |71244000 71310000 |71312000 71315200 |80000000 |30232100 30232110 |38900000 50433000 50800000 71356300 |45111100 45210000 |72320000 |50332000 |38530000 |14622000 14700000 42631000 42634000 43800000 44315200 44400000 45262680 |80430000 |38510000 |31625000 35111500 45312100 45343000 50413200 |72225000 |39291000 42716000 98311000 |71000000 79410000 79930000 |90500000 |66510000 |38000000 42000000 |55523000 |79415200 79822500 |71500000 |71500000 |71500000 |71500000 |33113100 |32581100 |38636100 38636110 38000000 |98351000 |44163112 45111240 45232452 90470000 90490000 |45262660 |31216000 45312310 45312311 |38500000 71600000 71632000 71630000 42113130 50410000 42512200 |50531300 50000000 45331221 45259000 42113130 42512000 50800000 45231500 45331200 50730000 45331220 50710000 |79600000 |79212000 |72321000"
"THOMSON REUTERS","REFERENCE BOOKS/NEWSPAPERS/PERIODICALS","RESOURCES","2017-01-27","19248.3","72200000 |48810000 |92511000 |48000000 |79140000 |79100000 |79140000 |22000000 |92511000 |92511000 |48610000 |79140000 |73110000 |79140000 |72511000 |22100000 22200000 |79980000 "
"THOMSON REUTERS","REFERENCE BOOKS/NEWSPAPERS/PERIODICALS","RESOURCES","2018-04-10","20018.3","48610000 |92511000 |48000000 |48000000 |79140000 |79980000 |48000000 |79140000 |79100000 |79140000 |92511000 |92511000 |79140000 |79140000 |22100000 22200000 |79980000 |48610000 |92511000 |48000000 |48000000 |79140000 |79980000 |48000000 |79140000 |79100000 |79140000 |92511000 |92511000 |79140000 |79140000 |22100000 22200000 |79980000 "
"THOMSON REUTERS","REFERENCE BOOKS/NEWSPAPERS/PERIODICALS","RESOURCES","2019-04-29","18723.7","79970000 |79970000 |48000000 |48000000 72200000 |48800000 |48610000 |73110000 |92511000 |79140000 |79980000 |79140000 |79100000 |79100000 |48000000 |66000000 |79140000 |79000000 |48000000 71356300 |79980000 |48000000 |79100000 |92511000 |92511000 |79140000 |22100000 22200000 |79980000 "
"THOMSON REUTERS","REFERENCE BOOKS/NEWSPAPERS/PERIODICALS","RESOURCES","2019-08-21","18723.7","79970000 |79970000 |48000000 |48000000 72200000 |48800000 |80500000 |92511000 |79100000 |79140000 |79980000 |79140000 |79100000 |79100000 |48000000 |66000000 |79140000 |79000000 |48000000 71356300 |79980000 |48000000 |79100000 |92511000 |92511000 |79140000 |22100000 22200000 |79980000 "
"THOMSON REUTERS","REFERENCE BOOKS/NEWSPAPERS/PERIODICALS","FINANCE SERVICES","2015-12-18","8500","79100000 |79100000 |80400000 |79140000 "
"THOMSON REUTERS","REFRESHMENTS","FINANCE SERVICES","2016-02-15","12414.4","48218000 79311000 |79100000 |79100000 |80400000 |79140000 "
"THOMSON REUTERS","REFERENCE BOOKS/NEWSPAPERS/PERIODICALS","FINANCE SERVICES","2016-06-08","6477.8","92511000 |79140000 |92511000 |92511000 |48218000 79311000 |80400000 |79140000 |22100000 22200000 |79980000 "
"THOMSON REUTERS","REFERENCE BOOKS/NEWSPAPERS/PERIODICALS","FINANCE SERVICES","2016-07-12","6477.8","92511000 |79140000 |92511000 |92511000 |48218000 79311000 |80400000 |79140000 |22100000 22200000 |79980000 "
"TRANSPORT FOR GREATER MANCHESTER","ARCHITECTS FEES","PROPERTY AND HIGHWAYS","2015-09-11","8828.4","33952000 |31200000 60210000 |45100000 |48730000 |15000000 "
"TRANSPORT FOR GREATER MANCHESTER","NEW CONSTRUCTION","PROPERTY AND HIGHWAYS","2016-02-19","7437.15","31120000 31682000 51111000 50532000 |33952000 |60112000 |31200000 60210000 |79400000 |92000000 79411000 79413000 |48730000 |71311000 |15000000 "
"TRANSPORT FOR GREATER MANCHESTER","ROADWORKS","ECONOMY DIRECTORATE","2016-02-23","10000","31120000 31682000 51111000 50532000 |33952000 |60112000 |31200000 60210000 |79400000 |92000000 79411000 79413000 |48730000 |71311000 |15000000 "
"TRANSPORT FOR GREATER MANCHESTER","BUS EXPENSES","ECONOMY DIRECTORATE","2016-03-18","36416","31120000 31682000 51111000 50532000 |33952000 |60112000 |31200000 60210000 |92000000 79411000 79413000 |48730000 |71311000 |15000000 "
"TRANSPORT FOR GREATER MANCHESTER","ROADWORKS","PROPERTY AND HIGHWAYS","2016-09-22","10750","34000000 |60112000 |60112000 60000000 |60000000 63000000 |60110000 |60112000 |60100000 |60110000 |60112000 |34320000 |60112000 |80000000 60112000 |92000000 79411000 79413000 |48730000 |71311000 |15910000 15930000 15940000 15950000 15960000 15980000 |15000000 |79341000 44212000 30199000 50000000 42924740 90910000 "
